,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,1177683.000,725625.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,36000.000,3423000.000,3856000.000,6067000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,784000.000,360000.000,617000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,204980.000,,,,,
AllocatedShareBasedCompensationExpense,,,,3400000.000,3900000.000,6100000.000
AmortizationOfDebtDiscountPremium,,,,489000.000,6043000.000,6372000.000
AmortizationOfFinancingCosts,,,,70000.000,844000.000,844000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,6831000.000,7281000.000
AmortizationOfIntangibleAssets,,,600000.000,3300000.000,6200000.000,21400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2700000.000,4700000.000,4500000.000,4500000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,89000.000,,,
BusinessAcquisitionsProFormaRevenue,,,30228000.000,,,
BusinessCombinationAcquisitionRelatedCosts,,,6200000.000,0.000,,
CapitalExpendituresIncurredButNotYetPaid,21405.000,,,,439000.000,247000.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,,18198000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,11094000.000,157932000.000,-14353000.000,-127319000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-195000.000,0.000,0.000,
CostOfRevenue,,,9974000.000,11473000.000,12692000.000,48780000.000
CostsAndExpenses,51361990.000,25472318.000,29184000.000,35964000.000,43622000.000,108543000.000
CurrentFederalTaxExpenseBenefit,,,20000.000,4818000.000,7264000.000,11717000.000
CurrentIncomeTaxExpenseBenefit,,,20000.000,5091000.000,7875000.000,13038000.000
CurrentStateAndLocalTaxExpenseBenefit,,,0.000,273000.000,611000.000,1321000.000
DebtConversionConvertedInstrumentAmount1,,,0.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,,635000.000,2113000.000,-1468000.000,-8387000.000
DeferredIncomeTaxExpenseBenefit,,,414000.000,2267000.000,-1877000.000,-9045000.000
DeferredIncomeTaxesAndTaxCredits,,,,-14459000.000,-1877000.000,-8911000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-221000.000,154000.000,-409000.000,-658000.000
DefinedContributionPlanCostRecognized,,122059.000,,,,
Depreciation,,,534000.000,597000.000,700000.000,900000.000
DepreciationDepletionAndAmortization,148240.000,258946.000,1110000.000,3878000.000,6900000.000,22343000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,195000.000,,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,-195000.000,0.000,0.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,38000.000,0.000,0.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,38000.000,,,
DividendsPreferredStock,,,4975000.000,0.000,0.000,
DividendsPreferredStockStock,,,4975000.000,,,
EarningsPerShareBasic,-0.520,-1.270,,2.610,1.340,0.340
EarningsPerShareBasicAndDiluted,,,-0.920,,,
EarningsPerShareDiluted,-0.520,-1.270,,2.590,1.320,0.340
EffectiveIncomeTaxRateContinuingOperations,,,0.161,-0.484,0.293,0.547
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.345,0.350,0.350,0.350,0.350
