,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3992000.000,7289000.000,4223000.000,6365000.000,8995000.000,13707000.000,9990000.000,6749000.000,6987000.000
AccountsReceivableNetCurrent,34507000.000,41880000.000,46159000.000,53913000.000,64932000.000,61401000.000,78003000.000,82368000.000,68043000.000
AccountsReceivableRelatedParties,,,,,,,,1600000.000,
AccountsReceivableRelatedPartiesCurrent,1635000.000,,,,,,,,
AccruedLiabilitiesCurrent,8956000.000,12573000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6285000.000,,,,13390000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-320000.000,-210000.000,-366000.000,-546000.000,-485000.000,-644000.000,-739000.000,-1063000.000,-851000.000
AdditionalPaidInCapitalCommonStock,444776000.000,455553000.000,499883000.000,518986000.000,640902000.000,664100000.000,690985000.000,714960000.000,743393000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,20000.000,,,,26000.000,
Assets,227918000.000,220392000.000,224729000.000,212019000.000,281725000.000,258356000.000,240371000.000,235836000.000,220636000.000
AssetsCurrent,206948000.000,189506000.000,165760000.000,153490000.000,198738000.000,176748000.000,167755000.000,172295000.000,161003000.000
AssetsFairValueDisclosure,141343000.000,128419000.000,100610000.000,72721000.000,124357000.000,101625000.000,71055000.000,60381000.000,45488000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,45000.000,81000.000,48000.000,4000.000,2000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,52000.000,37000.000,43000.000,32000.000,25000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,115613000.000,90322000.000,69771000.000,35876000.000,22461000.000
AvailableForSaleSecurities,,,,60798000.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,60860000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,4084000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,4084000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,31792000.000,22461000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,31764000.000,22438000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,115606000.000,90366000.000,69776000.000,35848000.000,22438000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,1625000.000,,,,,,,
CapitalLeaseObligations,,,,300000.000,,,,700000.000,700000.000
CapitalLeasedAssetsGross,,,,476000.000,,,,476000.000,500000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,100000.000,,,,400000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,100000.000,,,,300000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,13000.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,100000.000,,,,200000.000,200000.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,0.000,,,,0.000,
CashAndCashEquivalentsAtCarryingValue,78740000.000,30769000.000,25090000.000,35748000.000,38511000.000,37816000.000,35830000.000,53332000.000,60933000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,23983074.000,,,,29409436.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,114500000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,41925855.000,43268837.000,45120488.000,45692391.000,56359426.000,58355424.000,59920186.000,61122863.000,62851736.000
CommonStockSharesOutstanding,41925855.000,43268837.000,45120488.000,45692391.000,56359426.000,58355424.000,59920186.000,61122863.000,62851736.000
CommonStockValue,4000.000,4000.000,5000.000,5000.000,6000.000,6000.000,7000.000,7000.000,7000.000
DeferredIncomeTaxLiabilitiesNet,,,,,,,,306000.000,
DeferredRevenueCurrent,59053000.000,69153000.000,77753000.000,90407000.000,92523000.000,97484000.000,105964000.000,129840000.000,142279000.000
DeferredRevenueNoncurrent,9198000.000,10260000.000,12332000.000,16372000.000,26598000.000,34298000.000,50837000.000,55550000.000,55943000.000
DeferredTaxAssetsDeferredIncome,,,,5547000.000,,,,9093000.000,
DeferredTaxAssetsDerivativeInstruments,,,,19422000.000,,,,,
DeferredTaxAssetsGross,,,,130298000.000,,,,192158000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,87128000.000,,,,132744000.000,
DeferredTaxAssetsOther,,,,1244000.000,,,,2037000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,3971000.000,,,,8997000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,10446000.000,,,,15865000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,2125000.000,,,,3005000.000,
DeferredTaxAssetsValuationAllowance,,,,130178000.000,,,,192152000.000,
DeferredTaxLiabilities,,,,280000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,400000.000,,,,312000.000,
EmployeeRelatedLiabilitiesCurrent,10377000.000,12336000.000,11507000.000,12685000.000,12971000.000,15656000.000,15495000.000,17978000.000,15934000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,0.000,
FinancialLiabilitiesFairValueDisclosure,,1625000.000,1625000.000,1651000.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,612000.000,831000.000,1053000.000,1274000.000,1491000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,900000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,700000.000,500000.000,200000.000,,600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,500000.000,500000.000,500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,900000.000,900000.000,900000.000,500000.000,500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,900000.000,900000.000,900000.000,900000.000,900000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,900000.000,900000.000,900000.000,900000.000,900000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,4395000.000,4395000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,3121000.000,2904000.000
Goodwill,2119000.000,7904000.000,34333000.000,34333000.000,34333000.000,34333000.000,34333000.000,34333000.000,34333000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,4395000.000,4395000.000,4395000.000,,
IntangibleAssetsNetExcludingGoodwill,,4395000.000,4224000.000,4002000.000,3783000.000,3564000.000,3342000.000,,
Liabilities,95329000.000,119187000.000,123841000.000,144428000.000,157908000.000,175697000.000,195607000.000,224474000.000,236115000.000
LiabilitiesAndStockholdersEquity,227918000.000,220392000.000,224729000.000,212019000.000,281725000.000,258356000.000,240371000.000,235836000.000,220636000.000
LiabilitiesCurrent,82378000.000,101351000.000,105863000.000,124446000.000,128148000.000,138585000.000,142221000.000,166319000.000,177733000.000
LongTermInvestments,4615000.000,2542000.000,2567000.000,2592000.000,24402000.000,21468000.000,12061000.000,4084000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,17123000.000,,,,21994000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,6380000.000,,,,7237000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,2650000.000,,,,1229000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,545000.000,,,,1019000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1508000.000,,,,1601000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,4760000.000,,,,2618000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,6403000.000,,,,5866000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,177000.000,,,,3653000.000,
OtherAssetsNoncurrent,678000.000,913000.000,963000.000,872000.000,953000.000,1036000.000,890000.000,1306000.000,2367000.000
OtherLiabilitiesNoncurrent,3753000.000,7576000.000,5646000.000,3610000.000,3162000.000,2814000.000,2549000.000,2605000.000,2439000.000
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,6475000.000,5744000.000,5847000.000,5276000.000,9236000.000,6708000.000,6250000.000,4831000.000,9589000.000
PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,,,,19773000.000,,,,,
PropertyPlantAndEquipmentGross,,,,21707000.000,,,,32771000.000,
PropertyPlantAndEquipmentNet,12248000.000,13822000.000,15574000.000,15422000.000,18207000.000,19898000.000,20671000.000,19381000.000,18710000.000
RestrictedCashAndCashEquivalentsNoncurrent,1310000.000,1310000.000,1308000.000,1308000.000,1309000.000,1309000.000,1319000.000,1316000.000,1319000.000
RetainedEarningsAccumulatedDeficit,-311871000.000,-354142000.000,-398634000.000,-450854000.000,-516606000.000,-580803000.000,-645489000.000,-702542000.000,-758028000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,3554035.000,3680073.000,4428028.000,4945923.000,4991689.000,5199817.000,5233231.000,5125486.000,5180074.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.490,3.700,5.560,6.190,6.740,7.430,7.930,8.230,8.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,215478000.000,204413000.000,148610000.000,140873000.000,38873000.000,32199000.000,18861000.000,16523000.000,20155000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,13493919.000,12882434.000,12064481.000,11552487.000,9642652.000,8915878.000,8052080.000,7430094.000,6909309.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,7.870,9.460,9.650,9.800,9.540,9.640,9.680,9.810,9.850
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,203385000.000,194415000.000,142889000.000,136393000.000,38449000.000,31958000.000,18793000.000,16487000.000,20155000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,12580885.000,12063109.000,11399572.000,11009509.000,9323157.000,8677829.000,7888937.000,7311650.000,6909309.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,7.670,9.210,9.430,9.600,9.380,9.520,9.580,9.730,9.850
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,75891000.000,79565000.000,72308000.000,77718000.000,28763000.000,25816000.000,16627000.000,15027000.000,18706000.000
ShortTermInvestments,87226000.000,111113000.000,88664000.000,58553000.000,86059000.000,70823000.000,47672000.000,31764000.000,22438000.000
StockholdersEquity,132589000.000,101205000.000,100888000.000,67591000.000,123817000.000,82659000.000,44764000.000,11362000.000,-15479000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,132589000.000,101205000.000,100888000.000,67591000.000,123817000.000,82659000.000,44764000.000,11362000.000,-15479000.000
TemporaryEquityCarryingAmountAttributableToParent,,,,252614000.000,,,,,
TemporaryEquityLiquidationPreference,,,,253838000.000,,,,,
TemporaryEquitySharesAuthorized,,,,50399075.000,,,,,
TemporaryEquitySharesIssued,,,,43899075.000,,,,,
TemporaryEquitySharesOutstanding,,,,43899075.000,,,,,
UnrecognizedTaxBenefits,,,,1585000.000,,,,3536000.000,
