,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AccountsPayableCurrent,5015000000.000,4810000000.000,4778000000.000,4203000000.000,4433000000.000,4384000000.000,4821000000.000,4388000000.000,4530000000.000,4635000000.000,4762000000.000,4488000000.000,4235000000.000,4315000000.000,5189000000.000
AccountsReceivableGrossCurrent,,2598000000.000,,,,2266000000.000,,,,2786000000.000,,,,3391000000.000,
AccountsReceivableNetCurrent,2598000000.000,2497000000.000,2586000000.000,2509000000.000,2294000000.000,2167000000.000,2264000000.000,2481000000.000,2418000000.000,2632000000.000,2727000000.000,2774000000.000,3029000000.000,3218000000.000,3579000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,489000000.000,,,,454000000.000,,,,420000000.000,,,,377000000.000,
AccruedInsuranceCurrent,,230000000.000,,,,268000000.000,,,,285000000.000,,,,185000000.000,
AccruedInsuranceNoncurrent,,346000000.000,,,,408000000.000,,,,403000000.000,,,,428000000.000,
AccruedLiabilitiesCurrent,2809000000.000,3075000000.000,3091000000.000,2773000000.000,2851000000.000,3019000000.000,3028000000.000,3229000000.000,3221000000.000,3577000000.000,3210000000.000,3280000000.000,3370000000.000,3701000000.000,3596000000.000
AccruedRentNoncurrent,,418000000.000,,,,347000000.000,,,,382000000.000,,,,409000000.000,
AccruedSalariesCurrent,,856000000.000,,,,772000000.000,,,,928000000.000,,,,1123000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,4308000000.000,,,,5122000000.000,,,,6043000000.000,,,,6839000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-22000000.000,16000000.000,15000000.000,15000000.000,15000000.000,68000000.000,45000000.000,35000000.000,-121000000.000,-98000000.000,22000000.000,126000000.000,202000000.000,178000000.000,222000000.000
AdditionalPaidInCapital,741000000.000,834000000.000,834000000.000,837000000.000,881000000.000,936000000.000,930000000.000,979000000.000,1029000000.000,1074000000.000,1053000000.000,1086000000.000,1128000000.000,1172000000.000,1179000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,-101000000.000,,,,-99000000.000,,,,154000000.000,,,,173000000.000,
Assets,27316000000.000,27454000000.000,27429000000.000,26622000000.000,27199000000.000,33462000000.000,35259000000.000,35564000000.000,35841000000.000,35481000000.000,36481000000.000,37081000000.000,37391000000.000,37182000000.000,48612000000.000
AssetsCurrent,13005000000.000,12322000000.000,12107000000.000,11210000000.000,11570000000.000,10760000000.000,12162000000.000,12432000000.000,12571000000.000,11874000000.000,11722000000.000,12036000000.000,11928000000.000,12242000000.000,23280000000.000
AssetsNoncurrent,14311000000.000,15132000000.000,15322000000.000,15412000000.000,15629000000.000,22702000000.000,23097000000.000,23132000000.000,23270000000.000,23607000000.000,24759000000.000,25045000000.000,25463000000.000,24940000000.000,25332000000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,552000000.000,588000000.000,,243000000.000,297000000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,219000000.000,,,,217000000.000,,,,358000000.000,,,,864000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,9000000.000,,,,16000000.000,,,,19000000.000,,,,43000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,10000000.000,,,,9000000.000,,,,15000000.000,,,,38000000.000,
