,2011-12-31
AmortizationOfDebtDiscountPremium,6242.000
CashPeriodIncreaseDecrease,-3987.000
ConversionOfStockAmountIssued1,-261150.000
GeneralAndAdministrativeExpense,134318.000
IncomeLossFromContinuingOperations,-134318.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,19154.000
IncreaseDecreaseInAccountsReceivable,-1190.000
InterestExpense,12244.000
IssuanceOfStockAndWarrantsForServicesOrClaims,67500.000
LegalFees,4224.000
NetCashProvidedByUsedInFinancingActivities,50869.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,50869.000
NetCashProvidedByUsedInOperatingActivities,-54856.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-54856.000
NetIncomeLoss,-146562.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-0.000
NetInvestmentIncome,-146562.000
OperatingIncomeLoss,-146562.000
OtherGeneralAndAdministrativeExpense,106718.000
OtherNonoperatingIncome,4200.000
PaymentsOfDebtRestructuringCosts,1871.000
ProceedsFromIssuanceOfCommonStock,50000.000
ProceedsFromNotesPayable,4398.000
RepaymentsOfNotesPayable,-5400.000
StockIssued1,-290212.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,67500.000
StockIssuedDuringPeriodSharesOther,67500.000
TravelAndEntertainmentExpense,19175.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,158398459.000
