,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4552446.000,5489528.000,5919788.000
AccountsReceivableNetCurrent,5280334.000,4544023.000,4936887.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1585.000,73951.000,476773.000
AdditionalPaidInCapitalCommonStock,43167531.000,47325971.000,47902913.000
Assets,84757742.000,86710970.000,70449961.000
AssetsCurrent,10576184.000,10239975.000,8634975.000
AssetsHeldForSaleCurrent,,,24107.000
AssetsNoncurrent,74181558.000,76470995.000,61814986.000
CashAndCashEquivalentsAtCarryingValue,2791068.000,3537517.000,1502977.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,246738000.000,27247958.000,28211664.000
CommonStockSharesOutstanding,246738000.000,27247958.000,28211664.000
CommonStockValue,24674.000,27248.000,28212.000
DeferredRevenueCurrent,9033714.000,7200058.000,6421502.000
DeferredTaxAssetsNetNoncurrent,2592096.000,3385350.000,3945272.000
DeferredTaxLiabilitiesNoncurrent,690574.000,611849.000,1196472.000
DueToRelatedPartiesCurrent,580422.000,475579.000,1175103.000
EquityMethodInvestments,317010.000,285908.000,244219.000
FiniteLivedIntangibleAssetsNet,17901923.000,17110114.000,14039149.000
Goodwill,49705472.000,49693027.000,39744686.000
InventoryNet,267837.000,264611.000,236712.000
Liabilities,26155968.000,25641684.000,26871761.000
LiabilitiesAndStockholdersEquity,84757742.000,86710970.000,70449961.000
LiabilitiesCurrent,17764310.000,18472945.000,19154936.000
LiabilitiesNoncurrent,8391658.000,7168739.000,7716825.000
LongTermDebtNoncurrent,3197482.000,3606461.000,3463483.000
LongTermInvestments,2834163.000,2818310.000,1998194.000
MinorityInterest,17390689.000,16530604.000,8140954.000
NotesPayableCurrent,1547851.000,1462560.000,1381821.000
OtherAssetsNoncurrent,324709.000,319139.000,246140.000
OtherLiabilitiesCurrent,1942553.000,3507192.000,4237071.000
OtherLiabilitiesNoncurrent,4330411.000,2786781.000,2906238.000
OtherReceivablesNetCurrent,576615.000,796454.000,1474929.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,173191.000,163648.000,150632.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000
PrepaidExpenseCurrent,1660330.000,1097370.000,459363.000
PrepaidExpenseNoncurrent,,725178.000,
PropertyPlantAndEquipmentNet,506185.000,2133969.000,1597326.000
RetainedEarningsAccumulatedDeficit,-1982705.000,-2888488.000,-12970652.000
ShortTermBorrowings,107324.000,39073.000,19651.000
StockholdersEquity,41211085.000,44538682.000,35437246.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,58601774.000,61069286.000,43578200.000
