,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,21000.000,26000.000,26000.000,-1000.000,52000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,26000.000
AmortizationOfFinancingCostsAndDiscounts,,26000.000,,,,11000.000,,,,92000.000,,,,26000.000
AmortizationOfIntangibleAssets,,,,,,,267000.000,266000.000,,267000.000,267000.000,266000.000,267000.000,267000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3166419.000,,,,,,,,5308007.000,5368320.000,5341516.000,-10862738.000,5707064.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-6454000.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,9838000.000,,,,,,,,,,
CapitalLeasesIncomeStatementInterestExpense,,,,,,,,,,,,,,12000.000
ComprehensiveIncomeNetOfTax,,,,-7902000.000,,-7610000.000,-9136000.000,-8945000.000,-8013000.000,-10075000.000,-11243000.000,-5637000.000,-4403000.000,-8217000.000
CostOfRevenue,3132000.000,3607000.000,3966000.000,4168000.000,4865000.000,4566000.000,5139000.000,5618000.000,6174000.000,6279000.000,6301000.000,6367000.000,6515000.000,6297000.000
CostsAndExpenses,,,,,,,,,,23301000.000,25169000.000,23489000.000,,23949000.000
DepreciationDepletionAndAmortization,,264000.000,,,,352000.000,,,,762000.000,,,,902000.000
EarningsPerShareBasicAndDiluted,-6.590,-0.320,-0.310,-0.370,-0.360,-0.340,-0.350,-0.320,-0.290,-0.360,-0.400,-0.200,-0.130,-0.240
GeneralAndAdministrativeExpense,3244000.000,3982000.000,3928000.000,5715000.000,5229000.000,5798000.000,5536000.000,5728000.000,5521000.000,6228000.000,6071000.000,5763000.000,5725000.000,6019000.000
GoodwillImpairmentLoss,,,,,,0.000,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,0.000,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,,,,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,2045000.000,,,,-356000.000,,,,301000.000,,,,528000.000
IncreaseDecreaseInAccountsReceivable,,76000.000,,,,-466000.000,,,,-207000.000,,,,369000.000
IncreaseDecreaseInDeferredRevenue,,10000000.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,,154000.000,,,,36000.000,,,,-115000.000,,,,-32000.000
IncreaseDecreaseInOtherNoncurrentAssets,,3000.000,,,,29000.000,,,,49000.000,,,,-7000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-463000.000,,,,-38000.000,,,,176000.000,,,,244000.000
IncreaseDecreaseInRestrictedCash,,,,,,-70000.000,,,,120000.000,,,,0.000
InterestExpense,126000.000,111000.000,113000.000,114000.000,101000.000,89000.000,90000.000,92000.000,107000.000,367000.000,785000.000,799000.000,806000.000,800000.000
InterestExpenseDebt,,20000.000,,,,19000.000,,,,,,,,800000.000
InterestExpenseDebtExcludingAmortization,,,,,,,,,,,,,,762000.000
NetCashProvidedByUsedInContinuingOperations,,-6983000.000,,,,-9216000.000,,,,8372000.000,,,,-7713000.000
NetCashProvidedByUsedInFinancingActivities,,-102000.000,,,,92000.000,,,,19945000.000,,,,548000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-102000.000,,,,92000.000,,,,19945000.000,,,,548000.000
NetCashProvidedByUsedInInvestingActivities,,-124000.000,,,,-441000.000,,,,-2975000.000,,,,-175000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-124000.000,,,,-441000.000,,,,-2975000.000,,,,-175000.000
NetCashProvidedByUsedInOperatingActivities,,-6757000.000,,,,-8867000.000,,,,-8598000.000,,,,-8086000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-6757000.000,,,,-8867000.000,,,,-8598000.000,,,,-8086000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6303000.000,-6674000.000,-6655000.000,-7902000.000,-8142000.000,-7610000.000,-9136000.000,-8945000.000,-8013000.000,-10075000.000,-11243000.000,-5637000.000,-4403000.000,-8217000.000
OperatingExpenses,11695000.000,14051000.000,15238000.000,17649000.000,20258000.000,18771000.000,20982000.000,21223000.000,21993000.000,,,,,
OperatingIncomeLoss,-6101000.000,-6575000.000,-6561000.000,-7811000.000,-8059000.000,-7553000.000,-9074000.000,-8888000.000,-7951000.000,-9751000.000,-10494000.000,-4886000.000,-3672000.000,-7517000.000
OperatingLeasesRentExpenseNet,,213000.000,213000.000,213000.000,213000.000,213000.000,352000.000,687000.000,648000.000,628000.000,457000.000,457000.000,458000.000,457000.000
OtherNonoperatingIncomeExpense,-76000.000,12000.000,19000.000,23000.000,18000.000,32000.000,28000.000,35000.000,45000.000,43000.000,36000.000,48000.000,75000.000,100000.000
PaymentsToAcquirePropertyPlantAndEquipment,,124000.000,,,,511000.000,,,,2855000.000,,,,615000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,200000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,24600000.000,,,,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,,440000.000
ProceedsFromStockOptionsExercised,,27000.000,,,,92000.000,,,,633000.000,,,,414000.000
ProvisionForDoubtfulAccounts,66000.000,28000.000,,,,22000.000,32000.000,26000.000,25000.000,66000.000,,,,0.000
RecognitionOfDeferredRevenue,,625000.000,,,,474000.000,,,,430000.000,,,,0.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,,,66000.000
RepaymentsOfLongTermDebt,,,,,,,,,,5000000.000,,,,0.000
ResearchAndDevelopmentExpense,2028000.000,2126000.000,2243000.000,2233000.000,3202000.000,2787000.000,3103000.000,3563000.000,3343000.000,3461000.000,4267000.000,4006000.000,3590000.000,4030000.000
Revenues,5594000.000,7476000.000,8677000.000,9838000.000,12199000.000,11218000.000,11908000.000,12335000.000,14042000.000,13550000.000,14675000.000,18603000.000,18257000.000,16432000.000
SalesRevenueNet,5594000.000,7476000.000,8677000.000,9838000.000,12199000.000,11218000.000,11908000.000,12335000.000,14042000.000,13550000.000,14675000.000,18603000.000,18257000.000,16432000.000
SellingAndMarketingExpense,3291000.000,4336000.000,5101000.000,5533000.000,6962000.000,5620000.000,6937000.000,6048000.000,6688000.000,7066000.000,8263000.000,7087000.000,5832000.000,7336000.000
ShareBasedCompensation,,,,,,,,,,1496000.000,,,,1572000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,900941.000,,,,1107411.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,100000.000,,,,100000.000,,,,365000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,35602.000,,,,33655.000,,,,55698.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,850092.000,,,,1082600.000,,,,1259650.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,10.270,,,,5.370,,,,3.360,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,3.690,,,,3.270,,,,2.850,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,8.060,,,,9.400,,,,12.940,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,15.050,,,,8.810,,,,6.270,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,2.370,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,7358.000,,,,28216.000,,,,107298.000,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,955890.000,21148342.000,21237196.000,21648660.000,-42394824.000,22539723.000,26048934.000,27640806.000,-50235270.000,27817993.000,27859918.000,27916819.000,-54764258.000,33823889.000
