,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,5263000.000,,,,5488000.000,,,,5656000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3348000.000,-3332000.000,-1096000.000,8000.000,46000.000,1026000.000,-523000.000,-501000.000,-914000.000,-502000.000,-237000.000,-144000.000,-337000.000,-148000.000,-198000.000,-134000.000
AdditionalPaidInCapitalCommonStock,30597000.000,30565000.000,30601000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000,30602000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,56740000.000,
Assets,470141000.000,469680000.000,451660000.000,450135000.000,445578000.000,455874000.000,454378000.000,452313000.000,454319000.000,457732000.000,461039000.000,471918000.000,476321000.000,481992000.000,473601000.000,468737000.000
AvailableForSaleSecurities,51191000.000,50793000.000,53298000.000,45522000.000,39811000.000,39506000.000,38450000.000,52307000.000,49652000.000,48837000.000,48081000.000,46774000.000,48264000.000,47365000.000,45657000.000,44129000.000
AvailableForSaleSecuritiesAmortizedCost,,,,45509000.000,39740000.000,37952000.000,39245000.000,53068000.000,51040000.000,49600000.000,48443000.000,46995000.000,48777000.000,47591000.000,45957000.000,44332000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-2169000.000,-1698000.000,-1480000.000,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,100136000.000,,,,116525000.000,,,,124343000.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,2182000.000,1769000.000,3034000.000,,,,,,,,,,
BankOwnedLifeInsurance,8506000.000,8595000.000,8676000.000,8631000.000,8710000.000,8784000.000,8859000.000,8937000.000,9010000.000,9080000.000,9150000.000,9221000.000,9291000.000,9359000.000,9427000.000,9496000.000
BorrowedFunds,,,,,,,58349000.000,,,,,,,,,
Capital,,,,,,,41500000.000,,,,42494000.000,,,,43398000.000,
CapitalRequiredForCapitalAdequacy,,,,,,,18252000.000,,,,18199000.000,,,,22876000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,,,,,,22814000.000,,,,22749000.000,,,,28595000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,,,,,,0.182,,,,0.187,,,,0.152,
CashAndCashEquivalentsAtCarryingValue,9795000.000,15462000.000,11586000.000,4328000.000,8497000.000,14525000.000,12793000.000,7448000.000,12039000.000,8354000.000,7335000.000,12269000.000,18080000.000,22462000.000,5326000.000,4710000.000
CashAndDueFromBanks,9619000.000,15427000.000,4080000.000,3635000.000,4560000.000,3720000.000,5306000.000,5038000.000,4330000.000,5766000.000,4573000.000,4884000.000,4223000.000,3968000.000,4562000.000,4321000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockSharesIssued,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000,6943125.000
CommonStockSharesOutstanding,6528863.000,6528863.000,6528863.000,6528863.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6541561.000,6943125.000,6541561.000
CommonStockValue,,,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000,694000.000
CommonStockValueOutstanding,694000.000,694000.000,,,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,57681000.000,,,,59537000.000,
DebtWeightedAverageInterestRate,,,,,,,0.027,,,,0.026,,,,0.023,
DeferredCompensationEquity,16000.000,6000.000,2000.000,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,1232000.000,,,,1452000.000,,,,1645000.000,
DeferredTaxAssetsGross,,,,,,,4135000.000,,,,4113000.000,,,,4349000.000,
