,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1721000.000,,-3406000.000,,,,-3203000.000,,,,-5503000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,758000.000,,4000.000,,,,4333000.000,,,,4857000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1096000.000,,267000.000,,,,957000.000,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,72276000.000,,24867000.000,,,,2682000.000,,,,73005000.000
AllocatedShareBasedCompensationExpense,763000.000,11000.000,4000.000,351000.000,4493000.000,4371000.000,4333000.000,5361000.000,5462000.000,6819000.000,4857000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,874000.000,4074000.000,796000.000,1159000.000,886000.000,1596000.000,1085000.000,1134000.000,1206000.000,1690000.000,1544000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,180706000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,3096000.000,8060000.000,1899000.000,2378000.000,1390000.000,6549000.000,7977000.000,2431000.000,2972000.000,1617000.000,3005000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,2222000.000,3986000.000,1103000.000,1219000.000,504000.000,4953000.000,6892000.000,1297000.000,1766000.000,-73000.000,1461000.000
AmortizationOfDebtDiscountPremium,,,,,,,-624000.000,,,,-1242000.000
AmortizationOfESOPAward,927000.000,,1343000.000,,,,1365000.000,,,,1698000.000
AmortizationOfFinancingCostsAndDiscounts,4192000.000,,-1000000.000,,,,,,,,
AmortizationOfIntangibleAssets,971000.000,,857000.000,,,,740000.000,,,,626000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,29000.000,42000.000,42000.000,42000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,470000.000,,,,1500000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,911000000.000,,,,,,,,,,
BankOwnedLifeInsuranceIncome,931000.000,1632000.000,1037000.000,975000.000,949000.000,987000.000,1260000.000,1001000.000,1006000.000,1156000.000,725000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,1482000.000,,0.000,,,,,,,,
CashAcquiredFromAcquisition,17917000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-14849000.000,,-1887000.000,,,,-5235000.000,,,,1736000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,419000.000,125000.000,133000.000,184000.000,-42000.000,20000.000,,,,33000.000
CommonStockDividendsPerShareCashPaid,,,0.100,0.150,,,0.060,,,,0.080
ComprehensiveIncomeNetOfTax,37754000.000,37461000.000,47823000.000,41515000.000,51222000.000,35524000.000,53587000.000,48285000.000,42024000.000,51454000.000,49873000.000
DeferredIncomeTaxExpenseBenefit,10159000.000,,1656000.000,,,,11422000.000,,,,3654000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-158000.000,-158000.000,-321000.000,-321000.000,-321000.000,-319000.000,-536000.000,-514000.000,-514000.000,-491000.000,-115000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,24000.000,24000.000,12000.000,12000.000,12000.000,13000.000,0.000,0.000,0.000,0.000,0.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,0.000,,,,,,,,,
DefinedBenefitPlanInterestCost,331000.000,331000.000,374000.000,374000.000,374000.000,375000.000,474000.000,474000.000,474000.000,473000.000,378000.000
DefinedBenefitPlanNetPeriodicBenefitCost,1093000.000,1093000.000,1481000.000,1481000.000,1481000.000,1481000.000,1904000.000,1882000.000,1882000.000,370000.000,864000.000
DefinedBenefitPlanServiceCost,580000.000,580000.000,774000.000,774000.000,774000.000,774000.000,894000.000,894000.000,894000.000,-594000.000,371000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,,,,,0.600
DepreciationDepletionAndAmortization,2716000.000,,2800000.000,,,,3756000.000,,,,4084000.000
DividendsCommonStockCash,6973000.000,,35814000.000,,,,19805000.000,,,,24786000.000
EarningsPerShareBasic,0.100,0.110,0.120,0.140,0.150,0.140,0.140,0.150,0.150,0.210,0.160
EarningsPerShareBasicAndDiluted,,,,,,,0.140,0.150,,,
EarningsPerShareDiluted,0.100,0.110,0.120,0.140,0.150,0.140,0.140,0.150,0.150,0.200,0.160
EmployeeBenefitsAndShareBasedCompensation,1685000.000,,1347000.000,,,,5698000.000,,,,6555000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,-1277000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,470000.000,,0.000,0.000,0.000,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,-229000.000,,0.000,0.000,0.000,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,911000.000,,0.000,0.000,0.000,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,0.000,,0.000,0.000,0.000,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,,0.000,0.000,0.000,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,4800000.000,2750000.000,2200000.000,2400000.000,2200000.000,2250000.000,2400000.000,2800000.000,3600000.000,3383000.000,3710000.000
FeesAndCommissions,4832000.000,5173000.000,4024000.000,4578000.000,4347000.000,4170000.000,4180000.000,4637000.000,4108000.000,4223000.000,4928000.000
FinancingReceivableAllowanceForCreditLossesRecovery,874000.000,,796000.000,,,,1085000.000,,,,1544000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,3096000.000,,1899000.000,,,,7977000.000,,,,3005000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,0.000,0.000,0.000,,,,,,
GainLossOnSaleOfLoansAndLeases,1646000.000,856000.000,1219000.000,3104000.000,2138000.000,1325000.000,437000.000,1677000.000,1401000.000,1272000.000,992000.000
GainLossOnSaleOfMortgageLoans,184000.000,,1043000.000,,,,504000.000,,,,877000.000
GainLossOnSaleOfSecuritiesNet,531000.000,29000.000,42000.000,42000.000,933000.000,19000.000,1388000.000,1640000.000,72000.000,0.000,1227000.000
GainLossOnSalesOfLoansNet,1462000.000,,176000.000,,,,-67000.000,,,,115000.000
GainsLossesOnSalesOfOtherRealEstate,131000.000,270000.000,72000.000,238000.000,830000.000,491000.000,-233000.000,131000.000,35000.000,163000.000,174000.000
GeneralAndAdministrativeExpense,,,,,,,,,,,734000.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,,,,,,,,,,,1900000.000
HeldtomaturitySecuritiesSoldSecurityRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,646000.000,,
ImpairedFinancingReceivableAverageRecordedInvestment,65274000.000,,64082000.000,,,,40397000.000,,,,34268000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,626000.000,,667000.000,,,,393000.000,,,,367000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,54934000.000,62133000.000,67066000.000,73301000.000,71659000.000,68851000.000,71124000.000,72765000.000,71728000.000,83455000.000,73264000.000
IncomeTaxExpenseBenefit,20516000.000,23092000.000,25119000.000,26939000.000,22865000.000,24449000.000,27498000.000,28410000.000,28287000.000,22752000.000,27244000.000
IncomeTaxesPaid,1435000.000,,27477000.000,,,,31184000.000,,,,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,3497000.000,,2709000.000,,,,5115000.000,,,,2953000.000
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,13406000.000,,23247000.000,,,,17459000.000,,,,21550000.000
IncreaseDecreaseInDeposits,417745000.000,,184534000.000,,,,137731000.000,,,,95190000.000
IncreaseDecreaseInOperatingLiabilities,47396000.000,,8667000.000,,,,-21227000.000,,,,13694000.000
IncreaseDecreaseInOtherOperatingAssets,2276000.000,,-4881000.000,,,,1335000.000,,,,-6543000.000
InformationTechnologyAndDataProcessing,6164000.000,6381000.000,5450000.000,5346000.000,5979000.000,5591000.000,5561000.000,4962000.000,5299000.000,5221000.000,5860000.000
InterestAndDividendIncomeOperating,158625000.000,167058000.000,175159000.000,181529000.000,186897000.000,188138000.000,192107000.000,194960000.000,198374000.000,208080000.000,210094000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,44000.000,24000.000,24000.000,24000.000,25000.000,50000.000,51000.000,47000.000,49000.000,51000.000,48000.000
InterestAndFeeIncomeLoansAndLeases,145970000.000,152397000.000,159052000.000,165515000.000,169216000.000,169641000.000,172832000.000,175922000.000,179234000.000,187913000.000,185961000.000
InterestExpense,29435000.000,29213000.000,30718000.000,32977000.000,35623000.000,37321000.000,37544000.000,37655000.000,38768000.000,39369000.000,42975000.000
InterestExpenseBorrowings,15063000.000,14724000.000,14699000.000,16548000.000,16959000.000,17019000.000,16819000.000,17067000.000,18442000.000,18951000.000,20791000.000
InterestExpenseDeposits,14372000.000,14489000.000,16019000.000,16429000.000,18664000.000,20302000.000,20725000.000,20588000.000,20326000.000,20418000.000,22184000.000
InterestIncomeDepositsWithFinancialInstitutions,35000.000,70000.000,29000.000,27000.000,68000.000,101000.000,104000.000,74000.000,76000.000,88000.000,107000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,120190000.000,128845000.000,135441000.000,141552000.000,146274000.000,145817000.000,149563000.000,152305000.000,154606000.000,163961000.000,163119000.000
InterestIncomeExpenseNet,129190000.000,137845000.000,144441000.000,148552000.000,151274000.000,150817000.000,154563000.000,157305000.000,159606000.000,168711000.000,167119000.000
InterestIncomeFederalHomeLoanBankAdvances,2197000.000,1512000.000,1634000.000,1542000.000,1871000.000,1834000.000,2060000.000,2021000.000,2315000.000,2724000.000,3193000.000
InterestIncomeSecuritiesMortgageBacked,9113000.000,11704000.000,12817000.000,13385000.000,14171000.000,14723000.000,15097000.000,14830000.000,14653000.000,15631000.000,16709000.000
InterestIncomeSecuritiesOtherUSGovernment,12000.000,12000.000,11000.000,12000.000,11000.000,11000.000,11000.000,9000.000,8000.000,8000.000,8000.000
InterestIncomeSecuritiesStateAndMunicipal,1240000.000,1339000.000,1592000.000,1024000.000,1535000.000,1778000.000,1952000.000,2057000.000,2039000.000,1665000.000,4068000.000
InterestPaid,28602000.000,,30639000.000,,,,37884000.000,,,,41922000.000
InvestmentIncomeDividend,11000.000,,,,,,,,,,
LaborAndRelatedExpense,39816000.000,40137000.000,43332000.000,45344000.000,49024000.000,48620000.000,51817000.000,53607000.000,53051000.000,48223000.000,57274000.000
LoansAndLeasesReceivableImpairedTroubledDebtInterestIncome,626000.000,678000.000,667000.000,1700000.000,700000.000,733000.000,393000.000,,,,367000.000
MarketingAndAdvertisingExpense,2569000.000,3046000.000,2535000.000,2737000.000,3260000.000,2456000.000,1694000.000,2451000.000,1495000.000,3004000.000,2085000.000
MultiemployerPlanPeriodContributions,2100000.000,,2800000.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,431464000.000,,534285000.000,,,,264525000.000,,,,643098000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,431464000.000,,534285000.000,,,,264525000.000,,,,643098000.000
NetCashProvidedByUsedInInvestingActivities,-553007000.000,,-602986000.000,,,,-316068000.000,,,,-760387000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-553007000.000,,-602986000.000,,,,-316068000.000,,,,-760387000.000
NetCashProvidedByUsedInOperatingActivities,106694000.000,,66814000.000,,,,46308000.000,,,,119025000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,106694000.000,,66814000.000,,,,46308000.000,,,,119025000.000
NetIncomeLoss,34418000.000,39041000.000,41947000.000,46362000.000,48794000.000,44402000.000,43626000.000,44355000.000,43441000.000,60703000.000,46020000.000
NetIncomeLossAvailableToCommonStockholdersBasic,34418000.000,39041000.000,41947000.000,46362000.000,48794000.000,44402000.000,43626000.000,44355000.000,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,34418000.000,39041000.000,41947000.000,46362000.000,48794000.000,44402000.000,43626000.000,44355000.000,,,
NoncashContributionExpense,,0.000,,0.000,0.000,,,,,,
NoncashOrPartNoncashAcquisitionDebtAssumed1,5185000.000,,0.000,,,,,,,,
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,50347000.000,,0.000,,,,,,,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,21343000.000,,0.000,,,,,,,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,3184000.000,,0.000,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,268605000.000,,0.000,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,263041000.000,,0.000,,,,,,,,
NoninterestExpense,77198000.000,76584000.000,76908000.000,79836000.000,85921000.000,85667000.000,87146000.000,91009000.000,91398000.000,89011000.000,99558000.000
NoninterestIncome,11942000.000,9872000.000,8533000.000,11585000.000,11306000.000,8701000.000,8707000.000,11469000.000,8520000.000,8505000.000,9703000.000
NoninterestIncomeOtherOperatingIncome,3871000.000,1912000.000,2139000.000,2648000.000,2109000.000,1709000.000,1675000.000,2383000.000,1898000.000,1691000.000,1657000.000
OccupancyNet,12751000.000,12040000.000,12546000.000,11996000.000,12856000.000,13467000.000,13810000.000,13703000.000,14099000.000,14608000.000,14847000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,109000.000,109000.000,208000.000,208000.000,207000.000,-2078000.000,317000.000,318000.000,318000.000,6518000.000,83000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,75000.000,73000.000,144000.000,144000.000,144000.000,-1402000.000,219000.000,219000.000,219000.000,4324000.000,58000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,5546000.000,-2710000.000,9687000.000,-8096000.000,6117000.000,-15418000.000,16450000.000,5459000.000,-2305000.000,-12931000.000,6293000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,-1067000.000,,2063000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,-631000.000,,1220000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,-436000.000,,843000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,3336000.000,-1580000.000,5876000.000,-4847000.000,2428000.000,-8878000.000,9961000.000,3930000.000,-1417000.000,-9249000.000,3853000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,184000.000,182000.000,352000.000,352000.000,351000.000,-3480000.000,536000.000,537000.000,537000.000,10842000.000,141000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,229000.000,,0.000,0.000,1537000.000,16000.000,1388000.000,804000.000,72000.000,0.000,1227000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,134000.000,0.000,0.000,0.000,1537000.000,10000.000,833000.000,482000.000,43000.000,0.000,736000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,95000.000,,0.000,0.000,0.000,6000.000,555000.000,322000.000,29000.000,0.000,491000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,2210000.000,-1130000.000,3811000.000,-3249000.000,3689000.000,-6540000.000,6489000.000,1529000.000,-888000.000,-3682000.000,2440000.000
OtherComprehensiveIncomeLossTransfersFromHeldToMaturityToAvailableForSaleSecuritiesNetOfTax,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,4525000.000,-3973000.000,8365000.000,-9409000.000,6357000.000,-13295000.000,16500000.000,4920000.000,-2708000.000,-38111000.000,4291000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,2730000.000,-2329000.000,5093000.000,-5624000.000,3198000.000,-7600000.000,10002000.000,3620000.000,-1655000.000,-24251000.000,2679000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,1795000.000,-1644000.000,3272000.000,-3785000.000,3159000.000,-5695000.000,6498000.000,1300000.000,-1053000.000,-13860000.000,1612000.000
