,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31
AccountsPayableCurrent,,,,,,,,31500.000,33500.000,,,
AccountsPayableRelatedPartiesCurrent,355628.000,418177.000,63242.000,66627.000,45583.000,62218.000,77034.000,92329.000,131472.000,155989.000,195359.000,240601.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,112000.000,112000.000,112000.000,112000.000,112000.000,112000.000,,,
AccountsPayableTradeCurrent,685920.000,683846.000,522844.000,204421.000,171578.000,216743.000,277400.000,312547.000,336372.000,357259.000,386162.000,393712.000
AccountsReceivableRelatedPartiesCurrent,,,,,,12015.000,2000.000,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,13120.000,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,34749.000,,,
AccruedSalariesCurrent,241479.000,264767.000,310171.000,132959.000,139040.000,157362.000,171914.000,228542.000,244031.000,312681.000,353619.000,392019.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,272164.000,,,,-325352.000,,,
AdditionalPaidInCapital,,,,26558925.000,22565177.000,45043499.000,45230688.000,45276631.000,45335031.000,45699303.000,45769292.000,45839872.000
AdditionalPaidInCapitalCommonStock,36965142.000,36637113.000,32989975.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,,,
Assets,84603.000,76540.000,109830.000,215031.000,285162.000,212382.000,191751.000,164400.000,184961.000,167601.000,153939.000,146825.000
AssetsCurrent,5426.000,4508.000,40615.000,91783.000,162121.000,98605.000,87350.000,72721.000,73391.000,70415.000,71771.000,71771.000
AssetsNoncurrent,,,,,,113777.000,104401.000,91679.000,,,,
BankOverdrafts,0.000,,,,,,,,,5983.000,4144.000,746.000
Cash,5206.000,4288.000,,36825.000,90132.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,40395.000,36825.000,90132.000,2962.000,13143.000,514.000,5007.000,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,146667.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,2500000000.000,2500000000.000,2500000000.000,2500000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,177942922.000,542419525.000,1033157218.000,1789022792.000,2236857413.000,4725048.000,4944813.000,5033077.000,5153027.000,5381333.000,5842614.000,7670814.000
CommonStockSharesOutstanding,177942922.000,542419525.000,1033157218.000,1789022792.000,2236857413.000,4725048.000,4944813.000,5033077.000,5153027.000,5381333.000,5842614.000,7670814.000
CommonStockSharesSubscriptions,,-1250.000,,,,,,,,,,
CommonStockValue,4873425.000,5424194.000,10331571.000,17890227.000,22368573.000,47250.000,49455.000,50331.000,51531.000,53814.000,58426.000,76708.000
ConvertibleDebt,,,,50724.000,,,,107368.000,149868.000,167368.000,139368.000,101628.000
ConvertibleDebtCurrent,,,,,,,,107368.000,149868.000,167368.000,139368.000,101628.000
ConvertibleLongTermNotesPayable,1039.000,0.000,,,,,,,,,,
ConvertibleNotesPayable,,,,,64868.000,,77368.000,,,,,
ConvertibleNotesPayableCurrent,224161.000,231732.000,175389.000,105573.000,74166.000,77368.000,77368.000,66855.000,89818.000,109973.000,113534.000,93182.000
DebtInstrumentCarryingAmount,,,,,,117610.000,,,,,,6900.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,0.500
DebtInstrumentUnamortizedDiscount,,,51979.000,14295.000,3202.000,0.000,0.000,40513.000,60050.000,57394.000,26334.000,8446.000
DeferredTaxAssetsGrossNoncurrent,,,,,10551000.000,,,,10947000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,10386000.000,,,,10782000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,26047000.000,,,,27091000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,20519000.000,,,,21561000.000,,,
