,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableCurrent,468.000,387.000,468.000,468.000,1218.000,6200.000,,,,,52550.000
AdditionalPaidInCapital,,,,27661.000,27661.000,27661.000,27661.000,27661.000,27661.000,27662.000,27662.000
AdditionalPaidInCapitalCommonStock,,18358.000,18358.000,,,,,,,,
Assets,8338.000,8141.000,6676.000,22.000,,,55200.000,46755.000,452862.000,878710.000,8012689.000
AssetsCurrent,2338.000,2141.000,676.000,22.000,,,55200.000,46755.000,452862.000,878710.000,8012689.000
AssetsNoncurrent,6000.000,6000.000,6000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1588.000,2141.000,676.000,22.000,,,55200.000,46755.000,452862.000,878710.000,8012689.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,250000000.000,250000000.000,500000000.000
CommonStockSharesIssued,6000000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000
CommonStockSharesOutstanding,6000000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000,8130000.000
CommonStockValue,6000.000,8130.000,8130.000,8130.000,8130.000,8130.000,8130.000,8130.000,8130.000,8130.000,8130.000
ConvertibleLongTermNotesPayable,,,,,,,,,1000000.000,3000000.000,12000000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,0.040,
DeferredTaxAssetsOperatingLossCarryforwards,,,,12321.000,,,,38654.000,,,
DeferredTaxAssetsValuationAllowance,,,,12321.000,,,,38654.000,,,
DueToRelatedPartiesCurrent,,,,,25489.000,53612.000,124653.000,124653.000,174153.000,174152.000,219317.000
IncomeTaxExaminationPenaltiesAccrued,,,,,,,,,,,30000.000
InterestPayableCurrent,,,,,,,,,4167.000,34584.000,74028.000
Liabilities,8861.000,11691.000,13772.000,,,,,,1178320.000,3208736.000,12345895.000
LiabilitiesAndStockholdersEquity,8338.000,8141.000,6676.000,22.000,,,55200.000,46755.000,452862.000,878710.000,8012689.000
LiabilitiesCurrent,,,,468.000,26707.000,59812.000,124653.000,124653.000,178320.000,208736.000,345895.000
LoansPayableCurrent,8393.000,11304.000,13304.000,,,,,,,,
OperatingLossCarryforwards,,,,36237.000,,,,114000.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,0.000,0.000,0.000
PrepaidExpenseCurrent,750.000,,,,,,,,,,
PropertyPlantAndEquipmentGross,6000.000,6000.000,6000.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-6523.000,-30038.000,-33584.000,-36237.000,-62498.000,-95603.000,-105244.000,-113689.000,-761249.000,-2365818.000,-4368998.000
StockholdersEquity,,,,-446.000,-26707.000,-59812.000,-69453.000,-77898.000,-725458.000,-2330026.000,-4333206.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-523.000,-3550.000,-7096.000,,,,,,-725458.000,-2330026.000,-4333206.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,6000000.000,6866374.000,8130000.000,,,,,,,,
