,2011-08-31,2011-11-30,2012-02-29,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayable,4253.000,,4401.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,36676.000,109909.000,147711.000,186801.000,291431.000,351757.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,277440.000,358547.000,472525.000,577852.000
AccountsPayableCurrent,,,,11092.000,11531.000,14603.000,14577.000,,102409.000,163342.000,186801.000,244501.000,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,281325.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,129730.000,171746.000,181094.000,226095.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,118730.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,7500.000,28250.000,30000.000,18000.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,27640.000
AccruedSalariesCurrent,,,,,,,,,,81095.000,126095.000,181095.000,
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,226095.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,1279.000,,,
AdditionalPaidInCapital,45900.000,,45900.000,45900.000,45900.000,45900.000,1917898.000,2302547.000,1003894.000,1184041.000,2842491.000,3724280.000,3974280.000
Assets,10058.000,,8298.000,100.000,55.000,,287410.000,362835.000,495872.000,329902.000,202471.000,39091.000,7506.000
AssetsCurrent,,,,,,,212410.000,362835.000,335077.000,173176.000,52776.000,30957.000,
AssetsNoncurrent,,,,,,,,,160795.000,156726.000,149695.000,8134.000,7506.000
BankOverdrafts,,,,,,,,,,,,,422.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,72792.000,72792.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,1737.000,1737.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,178016.000,12000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,178016.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,15444.000,15444.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,190016.000,190016.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,117224.000,,,
CapitalizedComputerSoftwareGross,,,,,,,,,77000.000,77000.000,77000.000,77000.000,77000.000
Cash,10058.000,,8298.000,100.000,55.000,,201623.000,37034.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,2703.000,113176.000,7776.000,957.000,
CommitmentsAndContingencies,,,,,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,0.000,,0.000,,,,,,,,,,
CommonStockSharesAuthorized,,,,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,,,,15100000.000,15100000.000,15100000.000,23000000.000,25160000.000,45151287.000,45554498.000,45554498.000,46715500.000,46715500.000
CommonStockSharesOutstanding,,,,15100000.000,15100000.000,15100000.000,23000000.000,25160000.000,45151287.000,45554498.000,45554498.000,46715500.000,46715500.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,8400.000
CommonStockValue,15100.000,,15100.000,,15100.000,15100.000,23000.000,25060.000,45151.000,45554.000,45554.000,46715.000,46715.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,550000.000,550000.000
ConvertibleLongTermNotesPayable,,,,,,,,,,223607.000,91548.000,127677.000,151672.000
ConvertibleNotesPayable,,,,,,,,,,400000.000,525000.000,550000.000,550000.000
DebtInstrumentCarryingAmount,,,,,,,,,,400000.000,525000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,-176393.000,-195281.000,-191081.000,-181867.000
DeferredCompensationEquity,,,,,,,1413070.000,1289143.000,,,,,
DeferredTaxAssetsNet,,,,,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,213995.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,32200.000,26700.000,36900.000,,213995.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-65195.000,,-67103.000,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,11181.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,,11181.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,59888.000,66305.000,72722.000,77000.000,77000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,17112.000,10695.000,4278.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,96438.000,96438.000,96438.000,96438.000,96438.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,36550.000,30133.000,23716.000,,
FiniteLivedPatentsGross,,,,,,,75000.000,,,,,,
FiniteLivedTrademarksGross,,,,,,,,,19438.000,19438.000,19438.000,19438.000,19438.000
