,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,1657000.000,,,,2463000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,2397000.000
AllocatedShareBasedCompensationExpense,,,,1300000.000,1200000.000,,2500000.000,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,146000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1643000.000,1142000.000,,,1656000.000,1558000.000,,1293000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2024000.000,,,,10703000.000,,,,-6251000.000
DepreciationAndAmortization,23000.000,19000.000,21000.000,21000.000,22000.000,22000.000,22000.000,19000.000,8000.000,8000.000,8000.000
EarningsPerShareBasic,,,,,,,0.890,,,,-1.250
EarningsPerShareBasicAndDiluted,-1.510,-1.320,-0.980,-2.090,-0.330,-0.890,,-2.320,-0.850,,
EarningsPerShareDiluted,,,,,,,0.820,,,,-1.250
GoodwillPeriodIncreaseDecrease,,,,,,,,,,,0.000
IncomeLossFromContinuingOperations,-14882000.000,-13013000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14876000.000,-13007000.000,-9752000.000,-20763000.000,-3289000.000,-9047000.000,9057000.000,-23424000.000,-8657000.000,-6301000.000,-13045000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-1.510,-1.320,,,,,,,,,
IncomeTaxExpenseBenefit,6000.000,6000.000,6000.000,6000.000,-3000.000,5000.000,91000.000,29000.000,26000.000,202000.000,6000.000
IncreaseDecreaseInAccountsPayable,,,61000.000,,,,-505000.000,,,,67000.000
IncreaseDecreaseInAccountsReceivable,,,660000.000,,,,3369000.000,,,,-1756000.000
IncreaseDecreaseInAccruedLiabilities,,,-3347000.000,,,,1777000.000,,,,-752000.000
IncreaseDecreaseInDeferredCharges,,,,,,,-38000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,21000.000,,,,68000.000,,,,99000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-3000.000,,,,-82000.000,,,,-164000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,,-10000000.000,,,,,,,,
InterestCostsIncurred,,,,300000.000,,,,,,,
InterestExpense,,136000.000,275000.000,274000.000,837000.000,1122000.000,1100000.000,1111000.000,1107000.000,1662000.000,1627000.000
InterestExpenseDebt,,,,,800000.000,,,,,,
InterestPaid,,,259000.000,,,,1000000.000,,,,1535000.000
LicensesRevenue,,,,10000000.000,10000000.000,,30000000.000,,10000000.000,,
LineOfCreditFacilityCommitmentFeePercentage,,,,0.025,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,1163000.000,,,,2915000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,1163000.000,,,,2915000.000
NetCashProvidedByUsedInInvestingActivities,,,9978000.000,,,,-2000.000,,,,
