,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30
AdjustmentForAmortization,3003000.000,,,,2941000.000
AllocatedShareBasedCompensationExpense,700000.000,,,,800000.000
AllocatedShareBasedCompensationExpenseNetOfTax,400000.000,,,,500000.000
AmortizationOfIntangibleAssets,,,,,2900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,28000.000,76000.000,32000.000,-108000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,847000.000,,,,17948000.000
CommonStockDividendsPerShareCashPaid,0.045,0.050,0.050,,0.050
CommonStockDividendsPerShareDeclared,0.045,0.050,0.050,,0.050
ComprehensiveIncomeNetOfTax,16069000.000,44739000.000,30919000.000,,33017000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1505000.000,845000.000,-784000.000,,210000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,14564000.000,45584000.000,30135000.000,20267000.000,33227000.000
CostOfGoodsAndServicesSold,141782000.000,153987000.000,162865000.000,173424000.000,162545000.000
Depreciation,4889000.000,,,,5418000.000
EarningsPerShareBasic,0.770,0.850,1.030,0.760,0.760
EarningsPerShareDiluted,0.770,0.840,1.020,0.760,0.760
EffectOfExchangeRateOnCashAndCashEquivalents,-5007000.000,,,,580000.000
EffectiveIncomeTaxRateContinuingOperations,0.326,0.327,0.282,-0.626,0.329
FiniteLivedIntangibleAssetsAmortizationExpense,3000000.000,3000000.000,2200000.000,2800000.000,
FutureAmortizationExpenseRemainderOfFiscalYear,9000000.000,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,-11617000.000,,,,1481000.000
GrossProfit,95541000.000,101939000.000,103472000.000,101773000.000,94753000.000
IncomeLossFromContinuingOperations,35257000.000,38116000.000,44227000.000,32400000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,52642000.000,57148000.000,61814000.000,46910000.000,47903000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,35455000.000,38489000.000,44407000.000,32640000.000,
IncomeLossFromContinuingOperationsPerBasicShare,0.770,0.850,1.030,0.760,
IncomeLossFromContinuingOperationsPerDilutedShare,0.770,0.840,1.020,0.760,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,,,,
IncomeTaxExpenseBenefit,17187000.000,18659000.000,17407000.000,14270000.000,15752000.000
IncreaseDecreaseInAccountsPayable,-2135000.000,,,,-5635000.000
IncreaseDecreaseInAccountsReceivable,9586000.000,,,,-2714000.000
IncreaseDecreaseInAccruedLiabilities,4652000.000,,,,-663000.000
IncreaseDecreaseInInventories,8967000.000,,,,12088000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-901000.000,,,,1077000.000
InterestIncomeExpenseNet,61000.000,-11000.000,-36000.000,88000.000,14000.000
NetCashProvidedByUsedInFinancingActivities,-16254000.000,,,,-2155000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-16254000.000,,,,-2155000.000
NetCashProvidedByUsedInInvestingActivities,-6813000.000,,,,-5069000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6813000.000,,,,-5069000.000
NetCashProvidedByUsedInOperatingActivities,28921000.000,,,,24592000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,28921000.000,,,,24592000.000
NetIncomeLoss,35257000.000,38116000.000,44227000.000,32400000.000,32028000.000
NetIncomeLossAttributableToNoncontrollingInterest,198000.000,373000.000,180000.000,240000.000,123000.000
OperatingIncomeLoss,52581000.000,57159000.000,61850000.000,47026000.000,47889000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-21544000.000,6433000.000,-14969000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,384000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,1076000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,-692000.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,-653000.000,-662000.000,-697000.000,,
OtherExpenses,,,,,3318000.000
PaymentsForProceedsFromProductiveAssets,6813000.000,,,,5069000.000
PaymentsForRepurchaseOfCommonStock,15607000.000,,,,
PaymentsOfDividendsCommonStock,2067000.000,,,,2110000.000
ProceedsFromIssuanceOfDebt,,,,,2135000.000
ProceedsFromIssuanceOfLongTermDebt,3909000.000,,,,
ProceedsFromRepurchaseOfEquity,,,,,-386000.000
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,-80000.000,,,,14000.000
ProductWarrantyAccrualPayments,595000.000,,,,1068000.000
ProductWarrantyAccrualWarrantiesIssued,592000.000,,,,1234000.000
ProfitLoss,35455000.000,38489000.000,44407000.000,32640000.000,32151000.000
RepaymentsOfDebt,,,,,1794000.000
RepaymentsOfLongTermDebt,3459000.000,,,,
Revenues,237323000.000,255926000.000,266337000.000,275197000.000,257298000.000
SalesRevenueNet,237323000.000,255926000.000,266337000.000,275197000.000,257298000.000
SellingGeneralAndAdministrativeExpense,42960000.000,44780000.000,41622000.000,51788000.000,43546000.000
ShareBasedCompensation,709000.000,,,,831000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,36042.000,,,,1500.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,2700000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,218000.000,200000.000,194000.000,-430000.000,190000.000
WeightedAverageNumberOfDilutedSharesOutstanding,46060000.000,45165000.000,43291000.000,-90319000.000,42379000.000
WeightedAverageNumberOfSharesOutstandingBasic,45842000.000,44965000.000,43097000.000,-89889000.000,42189000.000
