,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,17038000.000,17763000.000,17847000.000,18510000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18565000.000,,,,19410000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,27603000.000,34044000.000,29465000.000,27327000.000,12996000.000,12060000.000,7608000.000,12719000.000,18394000.000,16531000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-3863000.000,-4010000.000,3733000.000,-3556000.000,-2829000.000,-2811000.000,-2515000.000,-2417000.000,-2388000.000,-2053000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,534000.000,499000.000,629000.000,-604000.000,-580000.000,557000.000,478000.000,455000.000,-433000.000,-413000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,20671000.000,22915000.000,20904000.000,24451000.000,23206000.000,29535000.000,25103000.000,23167000.000,9587000.000,8692000.000,4615000.000,9847000.000,15573000.000,14065000.000
AdditionalPaidInCapital,102220000.000,102226000.000,102667000.000,102719000.000,102723000.000,102744000.000,103346000.000,103377000.000,103393000.000,103456000.000,104251000.000,104322000.000,104392000.000,104460000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,3105000.000,1300000.000,2519000.000,2597000.000,3281000.000,1331000.000,2619000.000,2650000.000,3372000.000,1503000.000,2659000.000,2715000.000,3515000.000,1547000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,267147000.000,251803000.000,290921000.000,289913000.000,259724000.000,237777000.000
Assets,1967717000.000,2006570000.000,1964791000.000,1979248000.000,1997131000.000,1964252000.000,1927614000.000,1912132000.000,1896673000.000,1899383000.000,1906917000.000,1939221000.000,1940450000.000,1945398000.000
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,378800000.000,342400000.000,318900000.000,220900000.000,190700000.000,192100000.000,168800000.000,139500000.000,129900000.000,118900000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,1064805000.000,1068825000.000
AvailableForSaleSecurities,1125389000.000,1122063000.000,1130116000.000,1130874000.000,1149417000.000,1136615000.000,1110776000.000,1086629000.000,1062019000.000,1067401000.000,1063016000.000,1082243000.000,1093354000.000,1094549000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,35419000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,9962000.000,10372000.000
AvailableForSaleSecuritiesAmortizedCost,1089843000.000,1081073000.000,1091497000.000,1087740000.000,1107595000.000,1085034000.000,1065447000.000,1045225000.000,1042328000.000,1049130000.000,1051311000.000,1062970000.000,1065482000.000,1069502000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,9980000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,10372000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,104496000.000,67195000.000,107287000.000,139674000.000,298175000.000,272718000.000,358723000.000,306252000.000,198305000.000,240045000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,392000.000
