,2011-06-30,2011-09-30,2012-03-31
AmortizationOfFinancingCosts,-7825000.000,-6279000.000,-7564000.000
AmortizationOfFinancingCostsAndDiscounts,,,7564000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,436000.000
CostOfGoodsSold,-1000.000,,
DepreciationAndAmortization,,,50000.000
EarningsPerShareBasic,-0.080,-0.090,0.000
EarningsPerShareDiluted,-0.080,-0.090,0.000
GrossProfit,-53000.000,-63000.000,-4000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1763000.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-3913000.000,15334000.000,-25508000.000
IncreaseDecreaseInOtherReceivables,,,-1202000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-266000.000
IncreaseDecreaseInRestrictedCash,,,-8465000.000
InterestExpense,-894000.000,-958000.000,-1163000.000
InterestPaid,,,4000.000
InvestmentIncomeInterestAndDividend,-4000.000,-2000.000,-1000.000
NetCashProvidedByUsedInFinancingActivities,,,-6691000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-6691000.000
NetCashProvidedByUsedInInvestingActivities,,,8461000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,8461000.000
NetCashProvidedByUsedInOperatingActivities,,,-1334000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1334000.000
OperatingExpenses,-6835000.000,-3792000.000,-3498000.000
OtherIncome,4802000.000,22569000.000,-8728000.000
ProceedsFromConvertibleDebt,,,1950000.000
ProfitLoss,11584000.000,26298000.000,-5234000.000
RepaymentsOfConvertibleDebt,,,8465000.000
RepaymentsOfNotesPayable,,,176000.000
ResearchAndDevelopmentExpense,-5109000.000,-2317000.000,-1963000.000
SalesRevenueGoodsNet,-54000.000,-63000.000,-4000.000
SellingGeneralAndAdministrativeExpense,-1726000.000,-1475000.000,-1535000.000
ShareBasedCompensation,,,41000.000
WeightedAverageNumberOfDilutedSharesOutstanding,149856000.000,303233000.000,48739691.000
WeightedAverageNumberOfSharesOutstandingBasic,149856000.000,303233000.000,1842016.000
