,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-05-13,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,559388.000,674490.000,654892.000,588271.000,662454.000,793615.000,824126.000,1111839.000,,999554.000,933266.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,1000.000,933000.000,1281039.000,1641351000.000,2031000.000,2397000.000,3156759.000,3980417.000
AccountsPayableCurrent,362374.000,438192.000,629797.000,839909.000,1012088.000,1648339.000,1803010.000,2077194.000,,1918263.000,1923777.000,1924672.000,1860361.000,1517788.000,1516812.000,1818605.000,1666406.000
AccountsReceivableNetCurrent,,,,,,,,,,7718.000,12676.000,16197.000,19660.000,2661.000,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,0.000,,323.000,393000.000,1000.000,1000.000,,
AccruedLiabilitiesCurrent,,,,-588271.000,,,,1111839.000,,63.000,120000.000,1281039.000,1641351.000,2030559.000,2397013.000,3156759.000,3980417.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,236671.000,365006000.000,843000.000,1319000.000,,
AccruedPayrollTaxesCurrent,,,,,,,,,,596.000,472000.000,758342.000,1077640000.000,1013000.000,934000.000,1126261.000,1272703.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,,,2.000,2000.000,3567.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,5113.000,5752.000,6331.000,6878.000,7312.000,7611.000,7888.000,8032.000
AdditionalPaidInCapital,247558786.000,266223411.000,272668542.000,308113375.000,322570898.000,324424451.000,338391746.000,337985787.000,,340200927.000,343856174.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,343434786.000,351290136.000,354333473.000,357436906.000,360420026.000,361542431.000
Assets,21021453.000,20260361.000,19540016.000,19192086.000,18119243.000,17317346.000,16611524.000,6054990.000,,5595654.000,5630799.000,41228.000,154776.000,79123.000,22754.000,76439.000,100019.000
AssetsCurrent,306246.000,262396.000,252709.000,622496.000,276192.000,93739.000,108286.000,221987.000,,60103.000,211945.000,39346.000,153441.000,78222.000,22152.000,74389.000,98113.000
Cash,176246.000,231474.000,207709.000,406596.000,233692.000,58739.000,58585.000,191987.000,,22385.000,153868.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,176246.000,231474.000,207709.000,406596.000,233692.000,58739.000,58586.000,191987.000,,22385.000,153868.000,23149.000,132817.000,64289.000,22152.000,74389.000,98113.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,2832213.000,497962.000,1399729.000,2333377.000,2839739.000,529430.000
CashFDICInsuredAmount,,,,,,,,250000.000,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommitmentsAndContingencies,,,,,,0.000,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,53508635.000,57612369.000,62589869.000,74161639.000,86371347.000,90901347.000,129015249.000,134417210.000,,149123106.000,175444934.000,174850047.000,205127530.000,214447611.000,235831298.000,250428133.000,275640678.000
CommonStockSharesOutstanding,53508635.000,57612369.000,62589869.000,74161639.000,86371347.000,90901347.000,129015249.000,134417210.000,,149123106.000,175444934.000,174850047.000,205127530.000,214447611.000,235831298.000,250428133.000,275640678.000
CommonStockValue,53508.000,57611.000,62589.000,74160.000,86371.000,90901.000,129013.000,13442.000,,14913.000,17545.000,17485.000,20513.000,21445.000,23583.000,25043.000,27564.000
ConvertibleNotesPayable,,,,,,,,,,1457000.000,1838433.000,2793701.000,2838200.000,3457436.000,-267695.000,,
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,,,,0.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.100,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,-596246.000,3573698.000,-18681.000,-33333.000
DeferredTaxAssetsGross,,,,,,,,,,,,92646000.000,,,,99382000.000,
DeferredTaxAssetsOperatingLossCarryforwards,31218000.000,,,,,,,,,,,22611000.000,,,,27153000.000,
DeferredTaxAssetsOther,,,,-548291.000,,,,762633.000,,,,6765000.000,,,,6765000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,1784.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,60914000.000,,,,63108000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,,,,,,,279.000,279000.000,282136.000,198312000.000,174000.000,143000.000,,
DeferredTaxAssetsValuationAllowance,31218000.000,,,-69941000.000,,,,-86915000.000,,,,92646000.000,,,,99382000.000,
DepositsAssets,,,,,,,,,,,,200.000,200.000,200.000,200.000,200.000,200.000
DepositsAssetsNoncurrent,10528.000,10528.000,17435.000,17435.000,10183.000,10183.000,10183.000,10183.000,,10183.000,42183.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,76000.000,76000.000,76000.000,76000.000,76000.000,76000.000,0.000,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,3703633.000,4422375.000,5141087.000,5859799.000,6579501.000,7299201.000,,1497795.000,1645853.000,1793911.000,,,,,
FiniteLivedIntangibleAssetsNet,20702685.000,19983972.000,19265260.000,18546548.000,17827836.000,17166464.000,16446762.000,5818585.000,,5522468.000,5374410.000,,,,,,
