,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,460831.000
CashPeriodIncreaseDecrease,-94393.000
Depreciation,678.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,152900.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-153106.000
IncomeTaxExpenseBenefit,615.000
IncomeTaxesPaidNet,615.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,48651.000
InterestExpenseOther,206.000
NetCashProvidedByUsedInFinancingActivities,10000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000
NetCashProvidedByUsedInOperatingActivities,-104392.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-104392.000
NetIncomeLoss,-153721.000
OperatingExpenses,152900.000
OperatingIncomeLoss,-152900.000
ProceedsFromIssuanceOfCommonStock,10000.000
ProceedsFromRelatedPartyDebt,15000.000
StockIssuedDuringPeriodValueNewIssues,10000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21691550.000
