,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,3266633.000,4105447.000,3324759.000,2775673.000,433986.000,2129064.000,428122.000,315000.000,488000.000,636000.000,592000.000,680000.000,326000.000,418000.000,455000.000,460000.000,877000.000,771000.000,1216000.000,1006000.000,929000.000,1780000.000,290000.000,664000.000
AccountsNotesAndLoansReceivableNetCurrent,,,,,106129870.000,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,39081387.000,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,40888066.000,43182836.000,50569454.000,51157236.000,31636096.000,25431380.000,18016470.000,19795000.000,17997000.000,27074000.000,27016000.000,18374000.000,20790000.000,25688000.000,19119000.000,12276000.000,7710000.000,11068000.000,8995000.000,7278000.000,6430000.000,6956000.000,4505000.000,7424000.000
AccountsPayableInterestBearingCurrent,,,,,,,1390127.000,,,,4082000.000,,,,1687000.000,,,,242000.000,,,,26000.000,
AccountsPayableOtherCurrent,,,,,,,16626343.000,,,,22934000.000,,,,17432000.000,,,,8753000.000,,,,4479000.000,
AccountsPayableRelatedPartiesCurrent,3624018.000,533119.000,1219928.000,985709.000,7445291.000,3763689.000,71439.000,126000.000,39000.000,151000.000,559000.000,152000.000,164000.000,236000.000,186000.000,115000.000,91000.000,106000.000,8000.000,4000.000,2000.000,8000.000,18000.000,0.000
AccountsReceivableNetCurrent,119790552.000,126591586.000,132024147.000,127732849.000,105231897.000,103771271.000,92596279.000,81445000.000,81792000.000,76713000.000,82209000.000,88676000.000,95233000.000,90751000.000,83644000.000,62351000.000,43891000.000,36075000.000,26486000.000,18613000.000,15725000.000,16177000.000,16962000.000,16889000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,815127.000,,,,83000.000,,,,,,,,,,,,,
AccruedBonusesCurrent,,,,,,300000.000,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,350884.000,,,,301000.000,,,,,,,,,,,,,
AccruedInsuranceCurrent,,,,,,,4579849.000,,,,4601000.000,,,,7883000.000,,,,7266000.000,,,,7193000.000,
AccruedLiabilitiesCurrent,22292966.000,17039716.000,19752868.000,14746352.000,13226802.000,11356549.000,13538306.000,10770000.000,12253000.000,11275000.000,14727000.000,14793000.000,17427000.000,15268000.000,18848000.000,12792000.000,13576000.000,12791000.000,10726000.000,12956000.000,12366000.000,12380000.000,8740000.000,9869000.000
AccruedPayrollTaxesCurrent,,,,,,,694437.000,,,,660000.000,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,5010982.000,,,,6968000.000,,,,8387000.000,,,,2264000.000,,,,601000.000,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,0.000,300000.000,700000.000,1000000.000,1400000.000,1800000.000,2100000.000,2485000.000,2903000.000,3286000.000,3700000.000,4400000.000,4800000.000,5100000.000,5500000.000,5900000.000,6200000.000,6600000.000,7100000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,171471593.000,180683048.000,193597183.000,203750000.000,215659000.000,223221000.000,237380000.000,249826000.000,261316000.000,271413000.000,279435000.000,291680000.000,303868000.000,311596000.000,324138000.000,336327000.000,346429000.000,356987000.000,364597000.000,369363000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-91248.000,-424582.000,-1077678.000,-723563.000,-634690.000,0.000,0.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,186684957.000,187072177.000,187885293.000,189474156.000,190457873.000,191363026.000,191602004.000,192097000.000,192774000.000,193685000.000,193527000.000,193732000.000,194303000.000,194744000.000,194704000.000,194597000.000,194564000.000,194702000.000,194253000.000,194059000.000,193865000.000,193671000.000,193477000.000,193431000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,2659661.000,,,,3952000.000,,,,4039000.000,,,,1804000.000,,,,1357000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,6900000.000,6600000.000,6400000.000,5300000.000,5100000.000,4000000.000,2700000.000,2858000.000,3328000.000,3458000.000,4000000.000,4000000.000,3700000.000,3500000.000,4000000.000,,,,,1500000.000,1200000.000,1100000.000,,1500000.000
