,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,,,,,556250.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-18636.000,,,,5355.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,21935.000,,,,5556.000
CostOfGoodsSold,15913.000,,,,,,,,,,,,
CostOfRevenue,,14402.000,8745.000,,6895.000,58804.000,50993.000,28544.000,14483.000,12870.000,5810.000,20127.000,9893.000
Depreciation,814.000,,,,1981.000,,5943.000,,1981.000,,,,1981.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,0.000,-0.010,-0.000,0.000,-0.000,0.000,-0.000,-0.010,-0.000
GeneralAndAdministrativeExpense,18445.000,24560.000,10420.000,-6581.000,27905.000,16739.000,52409.000,13825.000,22774.000,44526.000,40954.000,25420.000,36252.000
GrossProfit,29171.000,45615.000,27402.000,40950.000,54705.000,60075.000,16987.000,160893.000,32317.000,30486.000,1222.000,72091.000,34372.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-15895.000,-342.000,-4253.000,-1046.000,-9543.000,-1231182.000,-335452.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-157120.000,-136867.000,-345170.000,-132789.000,-170671.000
IncreaseDecreaseInAccountsPayable,,,,,3000.000,,,,3445.000,,,,-4679.000
IncreaseDecreaseInAccountsReceivable,,,,,14437.000,,,,-39947.000,,,,
IncreaseDecreaseInAccruedLiabilities,1455.000,,,,,,,,-2060.000,,,,10559.000
IncreaseDecreaseInAccruedSalaries,,,,,11500.000,,,,,,,,
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,,,-5000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,13800.000,,,,,,,,
InterestExpense,,306.000,296.000,,291.000,3652.000,280.000,-810.000,1962.000,1043.000,4510.000,-364.000,2741.000
InterestPaid,,,,,291.000,,,,1962.000,,,,2742.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,139063.000,,,,139063.000
NetCashProvidedByUsedInFinancingActivities,30015.000,,,,-946.000,,,,-3321.000,,,,34303.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30015.000,,,,-946.000,,,,-3321.000,,,,34303.000
NetCashProvidedByUsedInInvestingActivities,-35025.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-35025.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-13626.000,,,,6301.000,,,,25256.000,,,,-28747.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13626.000,,,,6301.000,,,,25256.000,,,,-28747.000
NetIncomeLoss,-15895.000,-342.000,-4253.000,-1046.000,-9543.000,-1231182.000,-335452.000,847542.000,-157120.000,-136867.000,-345170.000,-132789.000,-170671.000
NonoperatingIncomeExpense,,,-296.000,,,-3652.000,-280.000,,-1962.000,-1043.000,-4510.000,364.000,-2741.000
OfficersCompensation,18000.000,18000.000,18000.000,32439.000,27913.000,24122.000,18000.000,18000.000,18000.000,18000.000,18000.000,35070.000,18000.000
OperatingExpenses,45066.000,45651.000,31359.000,41709.000,63957.000,1287605.000,352159.000,-685839.000,187475.000,166310.000,341882.000,205244.000,202302.000
OperatingIncomeLoss,-15895.000,-36.000,-3957.000,-759.000,-9252.000,-1227530.000,-335172.000,846732.000,-155158.000,-135824.000,-340660.000,-133153.000,-167930.000
OtherExpenses,,306.000,,,291.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,35025.000,,,,,,,,,,,,
ProceedsFromNotesPayable,30015.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,-2594.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,35349.000
ProfessionalFees,,,,,,,,,139063.000,92708.000,,,139063.000
RepaymentsOfNotesPayable,,,,,946.000,,,,727.000,,,,1046.000
Revenues,45084.000,60017.000,36147.000,,61600.000,118879.000,67980.000,189437.000,46800.000,43356.000,7032.000,92218.000,44265.000
SalesRevenueNet,45084.000,60017.000,36147.000,,61600.000,118879.000,67980.000,189437.000,46800.000,43356.000,7032.000,92218.000,44265.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,87500.000,,
TravelAndEntertainmentExpense,8621.000,3091.000,2939.000,5851.000,8139.000,2797.000,4392.000,16141.000,7638.000,11077.000,8011.000,5690.000,8987.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,117795000.000,117795000.000,117795000.000,-235590000.000,117795000.000,119459286.000,123170000.000,-237826362.000,124755211.000,124655368.000,126027796.000,-249836688.000,127096636.000
