,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-45820.000,,,,12947.000,,-5049.000,
EarningsPerShareBasicAndDiluted,-0.050,-0.030,-0.020,-0.040,-0.020,0.100,-0.060,-0.090
GeneralAndAdministrativeExpense,25600.000,4008.000,5837.000,1929.000,8604.000,419.000,423.000,1844.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,23713.000,,,,36897.000,,42005.000,
IncreaseDecreaseInAccountsPayableRelatedParties,17372.000,,,,22590.000,,22500.000,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,0.000,
IncreaseDecreaseInPrepaidExpense,-3105.000,,,,0.000,,0.000,
IncreaseDecreaseInRestrictedCash,5729.000,,,,8090.000,,3236.000,
InvestmentIncomeInterest,5729.000,3452.000,4007.000,7011.000,8090.000,8305.000,3236.000,0.000
LiabilitiesAssumed1,,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,-1155982.000,,,,0.000,,-16529397.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1155982.000,,,,0.000,,-16529397.000,
NetCashProvidedByUsedInInvestingActivities,1150253.000,,,,-8090.000,,16540161.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1150253.000,,,,-8090.000,,16540161.000,
NetCashProvidedByUsedInOperatingActivities,-40091.000,,,,21037.000,,-15813.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-40091.000,,,,21037.000,,-15813.000,
NetIncomeLoss,-84281.000,-48777.000,-41806.000,-57173.000,-38450.000,165594.000,-80318.000,-68669.000
OperatingIncomeLoss,-90010.000,-52229.000,-45813.000,-64184.000,-46540.000,-32711.000,-83554.000,-68669.000
OtherIncome,,,,,,190000.000,0.000,0.000
PaymentsForProceedsFromOtherInvestingActivities,-1155982.000,,,,0.000,,0.000,
PaymentsForRepurchaseOfCommonStock,1155982.000,,,,0.000,,0.000,
ProceedsFromIssuanceInitialPublicOffering,,,,,0.000,,0.000,
ProceedsFromIssuanceOfWarrants,,,,,,,0.000,
ProceedsFromIssuanceOrSaleOfEquity,,,,,0.000,,0.000,
ProceedsFromNotesPayable,,,,,0.000,,0.000,
ProceedsFromOtherEquity,,,,,0.000,,0.000,
ProfessionalFees,41910.000,25721.000,17476.000,39755.000,15436.000,24792.000,60631.000,44325.000
ProvisionForDoubtfulAccounts,,,,,,,0.000,0.000
RepaymentsOfNotesPayable,,,,,0.000,,0.000,
StockRepurchasedDuringPeriodShares,,,,,,,400134.000,
StockRepurchasedDuringPeriodValue,1467802.000,,,,,,2307892.000,
