,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdvertisingBarterTransactionsAdvertisingBarterCosts,,,,,,,,,,,107031.000,,,,
AdvertisingExpense,,,,,,,,,,,,22570.000,,1494.000,2638.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,972049.000,,,,253031.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,10285.000,148833.000,365523.000,520083.000,709118.000,709910.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,10285.000,,,,709118.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,68954.000,74882.000
BusinessDevelopment,,,,,,,,,,,,,,89651.000,
CashAcquiredFromAcquisition,,,,,,,,,,19208.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7010.000,9433.000,813.000,,,,-2942.000,,326731.000,,,,64809.000,
CostOfRealEstateSales,,,,,,,,,,116976.000,161959.000,297112.000,443564.000,686478.000,568065.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,,,47675.000,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,128611.000,,224191.000,12403.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,,10285.000,,,,,
Depreciation,,1656.000,1656.000,1656.000,1656.000,1561.000,1383.000,1383.000,1383.000,874.000,,,,71919.000,
DepreciationAndAmortization,,,,,,,,,,,,,,2964.000,2964.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,-0.000,0.000,-0.010,0.000,-0.000,-0.120,-0.030,-0.040,0.030,-0.030,-0.040
EarningsPerShareBasicAndDiluted,,,,,,,,,0.000,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,0.100,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,303668.000,,-96169.000,-47673.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,,,,,-320360.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,1.680,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,0.015,
FairValueInputsLongTermRevenueGrowthRate,,,,,,,,0.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,451322.000,
GeneralAndAdministrativeExpense,108426.000,60929.000,19898.000,15382.000,48123.000,11938.000,15902.000,28163.000,8918.000,1209955.000,818350.000,1536879.000,1443184.000,758197.000,1495875.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,2729834.000,,,,,
GrossProfit,2418.000,1689.000,4011.000,,,,,,,72659.000,70482.000,140414.000,510849.000,18177.000,186448.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-121848.000,-89360.000,-54007.000,-36005.000,-66253.000,-23876.000,-49432.000,-50691.000,-24188.000,-3963663.000,-1119453.000,-2169950.000,-389194.000,-1795248.000,-2903549.000
IncreaseDecreaseInAccountsPayable,,11585.000,6448.000,9465.000,,,,9553.000,,-14610.000,,,,541030.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,7500.000,,,,173230.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,-1783.000,,,,59657.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,683.000,,,,-1714.000,,-1889.000,,,,,
IncreaseDecreaseInInterestPayableNet,,23409.000,6958.000,8086.000,,,,9774.000,,26211.000,,,,85674.000,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,,1920704.000,5491591.000,8240460.000,-5938191.000,10044187.000,14850818.000
IncreaseDecreaseInOtherCurrentAssets,,,,-7474.000,,,,-649.000,,1388.000,,,,44472.000,
InterestExpense,11190.000,24306.000,,,,,,,,26211.000,46266.000,38372.000,32736.000,139759.000,101219.000
InterestExpenseRelatedParty,,,,8087.000,2883.000,2928.000,11900.000,2966.000,3519.000,,,,,,
InterestIncomeExpenseNonoperatingNet,,,-15560.000,-8087.000,-9033.000,-9357.000,-35272.000,-24176.000,-10850.000,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,972049.000,,,,253031.000,
NetCashProvidedByUsedInFinancingActivities,,37353.000,40000.000,24402.000,,,,15000.000,,570306.000,,,,420881.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,37353.000,40000.000,24402.000,,,,15000.000,,570306.000,,,,420881.000,
NetCashProvidedByUsedInInvestingActivities,,-699.000,,,,,,,,-6995.000,,,,-89651.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-699.000,,,,,,,,-6995.000,,,,-89651.000,
NetCashProvidedByUsedInOperatingActivities,,-43664.000,-30567.000,-23589.000,,,,-17942.000,,-236580.000,,,,-266421.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-43664.000,-30567.000,-23589.000,,,,-17942.000,,-236580.000,,,,-266421.000,
NetIncomeLoss,-121848.000,-89360.000,-54007.000,-36005.000,-66253.000,-23876.000,-49432.000,-50691.000,-24188.000,-3963663.000,-1119453.000,-2169950.000,-389194.000,-1795248.000,-2903549.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,-3963663.000,-1119453.000,2169950.000,-4729094.000,-1795248.000,-2903549.000
NonoperatingIncomeExpense,-11190.000,-24306.000,-15522.000,-8087.000,-9033.000,-9357.000,-35272.000,-24176.000,-10850.000,-36496.000,-195099.000,-578952.000,1685916.000,-528517.000,-751053.000
OperatingExpenses,113076.000,66743.000,42496.000,34266.000,63306.000,19833.000,18998.000,30148.000,15284.000,3999826.000,994836.000,1731412.000,2585959.000,1284908.000,2338944.000
OperatingIncomeLoss,-110658.000,-65054.000,-38485.000,-27918.000,-57220.000,-14519.000,-14160.000,-26515.000,-13338.000,-3927167.000,-924354.000,-1590998.000,-2075110.000,-1266731.000,-2152496.000
OtherNoncashExpense,,9045.000,19381.000,,,,,14402.000,,,,,,,
