,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27
AccountsPayableCurrent,78583000.000,73941000.000,78090000.000,67812000.000,57933000.000,62537000.000,58316000.000,65388000.000,77752000.000,73774000.000,77588000.000,52472000.000,53665000.000,65779000.000,77702000.000
AccountsReceivableGrossCurrent,,,,129149000.000,,,,132782000.000,106088000.000,99358000.000,174011000.000,177134000.000,124069000.000,141719000.000,164397000.000
AccountsReceivableNetCurrent,132532000.000,135394000.000,140144000.000,129103000.000,104837000.000,98367000.000,122779000.000,132729000.000,106076000.000,99346000.000,173991000.000,177114000.000,124038000.000,141719000.000,164397000.000
AccruedVacationCurrent,,,,13985000.000,,,,14979000.000,16137000.000,17829000.000,17220000.000,16593000.000,16387000.000,18132000.000,18065000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,382031000.000,397074000.000,407173000.000,425756000.000,444471000.000,461272000.000,474871000.000,498587000.000,518236000.000,543764000.000,552038000.000,574443000.000,593790000.000,610111000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,483000.000,479000.000,475000.000,140000.000,140000.000,138000.000,140000.000,-366000.000,-364000.000,-368000.000,-363000.000,95000.000,95000.000,93000.000,73000.000
AdditionalPaidInCapital,640743000.000,661509000.000,666770000.000,678412000.000,686151000.000,677584000.000,686185000.000,676203000.000,684159000.000,650872000.000,673635000.000,699903000.000,753834000.000,799138000.000,831833000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,46000.000,,,,53000.000,12000.000,12000.000,20000.000,20000.000,31000.000,0.000,0.000
Assets,1002451000.000,1037962000.000,1055204000.000,1055268000.000,1060360000.000,1057612000.000,1053701000.000,1053678000.000,1048747000.000,1017102000.000,1038845000.000,1033257000.000,1067111000.000,1131408000.000,1207035000.000
AssetsCurrent,546419000.000,532955000.000,519549000.000,497655000.000,511543000.000,484050000.000,489256000.000,479783000.000,456996000.000,424218000.000,450646000.000,481992000.000,514868000.000,586348000.000,635582000.000
AvailableForSaleSecurities,,161641000.000,124645000.000,114809000.000,137826000.000,94823000.000,86859000.000,75854000.000,75912000.000,28334000.000,1811000.000,25904000.000,90912000.000,130925000.000,150809000.000
AvailableForSaleSecuritiesAmortizedCost,,161639000.000,124647000.000,114809000.000,137826000.000,94825000.000,86859000.000,75857000.000,75913000.000,28339000.000,1810000.000,25904000.000,90912000.000,130927000.000,150831000.000
AvailableForSaleSecuritiesCurrent,38743000.000,44610000.000,33544000.000,46006000.000,48822000.000,35102000.000,30191000.000,22305000.000,20461000.000,14785000.000,553000.000,0.000,,8979000.000,24330000.000
Cash,,19214000.000,22579000.000,47502000.000,57081000.000,67575000.000,57730000.000,63104000.000,65228000.000,60994000.000,25069000.000,53122000.000,72610000.000,93566000.000,97133000.000
CashAndCashEquivalentsAtCarryingValue,160080000.000,136245000.000,113680000.000,116305000.000,146085000.000,127296000.000,114398000.000,116653000.000,120679000.000,74543000.000,26327000.000,79026000.000,163522000.000,214498000.000,223612000.000
CashEquivalentsAtCarryingValue,,117031000.000,91101000.000,68803000.000,89004000.000,59721000.000,56668000.000,53549000.000,55451000.000,13549000.000,1258000.000,25904000.000,90912000.000,120932000.000,126479000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,1.000,0.000,0.000,0.001,1.000,1.000,1.000,0.001,1.000,1.000,1.000
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,163182069.000,164721451.000,164892611.000,166125215.000,166390256.000,163624000.000,164067000.000,160611000.000,160905000.000,155806000.000,158263000.000,161774000.000,168568000.000,174060000.000,177240000.000
CommonStockSharesOutstanding,163182069.000,164721451.000,164892611.000,166125215.000,166390256.000,163624000.000,164067000.000,160611000.000,160905000.000,155806000.000,158263000.000,161774000.000,168568000.000,174060000.000,177240000.000
CommonStockValue,163000.000,165000.000,165000.000,166000.000,166000.000,164000.000,164000.000,161000.000,161000.000,156000.000,158000.000,162000.000,169000.000,174000.000,177000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,3635000.000,,,,4591000.000,,,,6571000.000,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,3677000.000,3281000.000,3635000.000,4148000.000,4062000.000,4528000.000,4591000.000,5108000.000,5296000.000,6049000.000,6571000.000,6523000.000,6875000.000,7149000.000
DeferredCompensationPlanAssets,,3677000.000,3281000.000,3635000.000,4148000.000,4062000.000,4528000.000,4591000.000,5108000.000,5296000.000,6049000.000,6571000.000,6523000.000,6875000.000,7149000.000
DeferredTaxAssetsGross,,,,119520000.000,,,,109137000.000,,,,115561000.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,7334000.000,,,,4790000.000,,,,2867000.000,,,
DeferredTaxAssetsInventory,,,,6220000.000,,,,7443000.000,,,,5688000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,60814000.000,,,,69715000.000,,,,74341000.000,,,
DeferredTaxAssetsNet,,65513000.000,63925000.000,107998000.000,60814000.000,73442000.000,69189000.000,94619000.000,78592000.000,80960000.000,75220000.000,98922000.000,76621000.000,77661000.000,68975000.000
DeferredTaxAssetsNetCurrent,42327000.000,34895000.000,28044000.000,11857000.000,11857000.000,11399000.000,9534000.000,12530000.000,13296000.000,13586000.000,12111000.000,12787000.000,13467000.000,15982000.000,17956000.000
DeferredTaxAssetsNetNoncurrent,28440000.000,30618000.000,35881000.000,48957000.000,48957000.000,62043000.000,59655000.000,57185000.000,65296000.000,67374000.000,63109000.000,61554000.000,63154000.000,61679000.000,51019000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,50155000.000,,,,33029000.000,,,,23336000.000,,,
DeferredTaxAssetsOther,,,,12008000.000,,,,12544000.000,,,,13280000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,18404000.000,,,,19411000.000,,,,30134000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,5519000.000,,,,,4045000.000,4045000.000,4045000.000,,0.000,0.000,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,14466000.000,,,,21236000.000,,,,26187000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,5112000.000,,,,6794000.000,,,,9957000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,5821000.000,,,,3890000.000,,,,4112000.000,,,
DeferredTaxAssetsValuationAllowance,,11645000.000,12055000.000,11522000.000,11522000.000,10808000.000,12051000.000,14518000.000,14942000.000,15012000.000,15558000.000,16639000.000,16514000.000,16243000.000,14477000.000
DeferredTaxLiabilities,,,,47184000.000,,,,24904000.000,,,,24581000.000,,,
DeferredTaxLiabilitiesNoncurrent,7414000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,47184000.000,,,,24904000.000,,,,24581000.000,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,0.000,0.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,31631000.000,33561000.000,31432000.000,28519000.000,29697000.000,31255000.000,31191000.000,33254000.000,33929000.000,38116000.000,38182000.000,39743000.000,37024000.000,41587000.000,45766000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,46074000.000,,,,39022000.000,,,,36475000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,-25605000.000,-27153000.000,28700000.000,-30263000.000,-31856000.000,33505000.000,35209000.000,36975000.000,38741000.000,40471000.000,41962000.000,43433000.000,44892000.000,46373000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,3825000.000,,,,6721000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,6483000.000,,,,5843000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,1716000.000,,,,1418000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,1871000.000,,,,2282000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,3225000.000,,,,2521000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,5193000.000,,,,3875000.000,,,
FiniteLivedIntangibleAssetsGross,,50503000.000,50503000.000,50503000.000,51432000.000,51432000.000,56282000.000,57522000.000,57522000.000,57522000.000,64622000.000,64622000.000,64622000.000,65359000.000,65359000.000
FiniteLivedIntangibleAssetsNet,,24898000.000,23350000.000,21803000.000,21169000.000,19576000.000,22777000.000,22313000.000,20547000.000,18781000.000,24151000.000,22660000.000,21189000.000,20467000.000,18986000.000
Goodwill,3376000.000,3376000.000,3376000.000,3376000.000,3376000.000,3376000.000,3376000.000,4391000.000,4391000.000,4391000.000,13790000.000,13519000.000,13519000.000,13519000.000,13519000.000
GoodwillGross,,3376000.000,,3376000.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,25924000.000,26013000.000,24279000.000,22732000.000,21169000.000,19576000.000,22777000.000,23163000.000,21397000.000,19631000.000,25001000.000,23510000.000,21826000.000,20680000.000,19199000.000
IntangibleAssetsNetIncludingGoodwill,,,,,,22952000.000,26153000.000,27554000.000,25788000.000,24022000.000,38791000.000,37029000.000,35345000.000,34199000.000,32718000.000
InventoryFinishedGoodsNetOfReserves,,35725000.000,45046000.000,44498000.000,41954000.000,35201000.000,36959000.000,39055000.000,32410000.000,39774000.000,36883000.000,48845000.000,48488000.000,53756000.000,40778000.000
InventoryNet,124487000.000,137358000.000,159330000.000,151577000.000,145507000.000,154760000.000,154133000.000,138246000.000,136177000.000,170678000.000,175583000.000,159488000.000,162969000.000,157400000.000,158130000.000
InventoryRawMaterialsNetOfReserves,,30717000.000,39484000.000,39821000.000,30709000.000,28712000.000,29434000.000,26798000.000,26474000.000,33124000.000,30075000.000,28502000.000,30542000.000,27157000.000,28498000.000
InventoryWorkInProcessNetOfReserves,,70916000.000,74800000.000,67258000.000,72844000.000,90847000.000,87740000.000,72393000.000,77293000.000,97780000.000,108625000.000,82141000.000,83939000.000,76487000.000,88854000.000
Liabilities,138203000.000,136385000.000,133532000.000,117980000.000,113450000.000,132323000.000,131055000.000,145279000.000,160339000.000,176875000.000,162287000.000,138704000.000,137689000.000,151469000.000,168234000.000
LiabilitiesAndStockholdersEquity,1002451000.000,1037962000.000,1055204000.000,1055268000.000,1060360000.000,1057612000.000,1053701000.000,1053678000.000,1048747000.000,1017102000.000,1038845000.000,1033257000.000,1067111000.000,1131408000.000,1207035000.000
LiabilitiesCurrent,120836000.000,120817000.000,121253000.000,106232000.000,100877000.000,105412000.000,102318000.000,113774000.000,127403000.000,144890000.000,129491000.000,108108000.000,106733000.000,119467000.000,138302000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,20000000.000,,,,,
LongTermInvestments,,,,,,,,,,,,,,1014000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,16344000.000,,,,13746000.000,,,,18967000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,3426000.000,,,,3240000.000,,,,4007000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1532000.000,,,,1064000.000,,,,2253000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1647000.000,,,,1532000.000,,,,2547000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1998000.000,,,,1729000.000,,,,3103000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2746000.000,,,,2250000.000,,,,3455000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,4995000.000,,,,3931000.000,,,,3602000.000,,,
OtherAccruedLiabilitiesCurrent,10622000.000,13315000.000,11731000.000,9901000.000,13247000.000,11620000.000,12811000.000,15132000.000,15722000.000,13000000.000,13721000.000,15893000.000,16044000.000,12101000.000,14834000.000
OtherAssetsCurrent,41254000.000,34869000.000,36477000.000,35756000.000,45675000.000,47527000.000,49120000.000,48382000.000,48796000.000,39909000.000,51446000.000,39960000.000,38430000.000,37341000.000,38366000.000
OtherAssetsMiscellaneousCurrent,,,,16721000.000,,,,23980000.000,8293000.000,7773000.000,10049000.000,14218000.000,16744000.000,12994000.000,13660000.000
OtherAssetsNoncurrent,19912000.000,25193000.000,20477000.000,12605000.000,13472000.000,32264000.000,33938000.000,40415000.000,36921000.000,32796000.000,32062000.000,32319000.000,33915000.000,34073000.000,59257000.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,1797000.000,,,,2168000.000,2375000.000,2418000.000,2409000.000,2101000.000,2092000.000,2184000.000,2134000.000
OtherLiabilitiesNoncurrent,9953000.000,10401000.000,10096000.000,11013000.000,10837000.000,10976000.000,12429000.000,15878000.000,17010000.000,16090000.000,16699000.000,16782000.000,16819000.000,16402000.000,16312000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,1.000,0.000,0.000,0.001,1.000,1.000,1.000,0.001,1.000,1.000,1.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,6996000.000,9584000.000,8330000.000,7051000.000,8760000.000,9599000.000,9101000.000,8938000.000,11511000.000,11371000.000,10635000.000,13617000.000,12442000.000,10429000.000,8791000.000
PropertyPlantAndEquipmentGross,,801838000.000,848716000.000,877116000.000,887599000.000,900774000.000,905971000.000,923612000.000,962333000.000,986928000.000,998001000.000,972401000.000,994272000.000,1008899000.000,1038570000.000
PropertyPlantAndEquipmentNet,378380000.000,419807000.000,451642000.000,469943000.000,461843000.000,456303000.000,444699000.000,448741000.000,463746000.000,468692000.000,454237000.000,420363000.000,419829000.000,415109000.000,428459000.000
RestructuringReserve,,,,,,,,,,,,2916000.000,1863000.000,791000.000,588000.000
RetainedEarningsAccumulatedDeficit,222859000.000,239424000.000,254262000.000,258570000.000,260453000.000,247403000.000,236157000.000,232401000.000,204452000.000,189567000.000,203128000.000,194393000.000,175324000.000,180534000.000,206718000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,7.450,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,199000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,68332000.000,,,,59693000.000,,,,63553000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,7456000.000,,,,4975000.000,,,,2667000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,6.630,6.520,6.430,3.740,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,12.670,12.240,11.940,6.110,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,13519000.000,,,,11176000.000,,,,80174000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,30461000.000,30198000.000,29547000.000,29447000.000,34613000.000,33372000.000,33241000.000,33234000.000,38126000.000,36631000.000,34724000.000,27276000.000,24062000.000,21207000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,6.880,6.840,6.730,6.740,6.580,6.580,6.560,6.530,6.470,6.530,6.590,6.840,7.130,7.350
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,15963000.000,,,,19156000.000,,,,20049000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,29547000.000,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,8499000.000,,,,10766000.000,,,,49441000.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,5.340,,,,5.510,,,,6.430,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,6.730,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,,,,,,1400000.000,,1460000.000,
StockholdersEquity,864248000.000,901577000.000,921672000.000,937288000.000,946910000.000,925289000.000,922646000.000,908399000.000,888408000.000,840227000.000,876558000.000,894553000.000,929422000.000,979939000.000,1038801000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,864248000.000,901577000.000,921672000.000,937288000.000,946910000.000,925289000.000,922646000.000,908399000.000,888408000.000,840227000.000,876558000.000,894553000.000,929422000.000,979939000.000,1038801000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,111233000.000,,110064000.000,110064000.000,104497000.000,,70500000.000,70500000.000,72400000.000
UnrecognizedTaxBenefits,,5167000.000,2183000.000,10381000.000,1736000.000,2619000.000,3238000.000,9889000.000,3366000.000,3598000.000,4070000.000,14004000.000,2152000.000,3996000.000,2311000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,590000.000,,,,767000.000,,,
