,2011-09-30,2011-12-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,54000000.000,55000000.000
AdditionalPaidInCapital,514000000.000,515000000.000
Assets,4349000000.000,4464000000.000
AvailableForSaleSecuritiesDebtSecurities,1987000000.000,1967000000.000
CashAndCashEquivalentsAtCarryingValue,22000000.000,61000000.000
CommitmentsAndContingencies,0.000,0.000
CommonStockParOrStatedValuePerShare,1.000,1.000
CommonStockSharesAuthorized,5000000.000,5000000.000
CommonStockSharesIssued,2500000.000,2500000.000
CommonStockSharesOutstanding,2500000.000,2500000.000
CommonStockValue,2000000.000,2000000.000
DeferredPolicyAcquisitionCosts,218000000.000,228000000.000
Investments,2326000000.000,2299000000.000
Liabilities,3683000000.000,3779000000.000
LiabilitiesAndStockholdersEquity,4349000000.000,4464000000.000
LiabilityForFuturePolicyBenefits,392000000.000,390000000.000
LoansInsurancePolicy,134000000.000,134000000.000
MortgageLoansOnRealEstate,128000000.000,124000000.000
OtherAssets,39000000.000,39000000.000
OtherInvestments,77000000.000,74000000.000
OtherLiabilities,39000000.000,43000000.000
PolicyholderContractDeposits,1619000000.000,1608000000.000
ReinsuranceReceivablesPaidLossesRecoverable,137000000.000,136000000.000
RetainedEarningsAccumulatedDeficit,96000000.000,113000000.000
SeparateAccountsAsset,1518000000.000,1604000000.000
SeparateAccountsLiability,1518000000.000,1604000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,666000000.000,685000000.000
TaxesPayableCurrentAndNoncurrent,115000000.000,134000000.000
ValueOfBusinessAcquiredVOBA,89000000.000,97000000.000
