,2011-10-02,2012-01-01
BusinessExitCosts,-68000.000,82000.000
CostOfGoodsAndServicesSold,4436000.000,4684000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,4380000.000,4407000.000
CostsAndExpenses,10130000.000,10204000.000
DepreciationDepletionAndAmortization,170000.000,168000.000
EarningsPerShareBasicAndDiluted,-0.200,-0.160
FoodAndBeverageCostOfSales,3548000.000,3509000.000
FoodAndBeverageRevenue,9081000.000,8959000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-748000.000,-595000.000
IncomeTaxExpenseBenefit,0.000,0.000
NetIncomeLoss,-731000.000,-573000.000
NetIncomeLossAttributableToNoncontrollingInterest,-17000.000,-22000.000
OperatingIncomeLoss,-646000.000,-575000.000
OtherCostAndExpenseOperating,330000.000,241000.000
OtherNonoperatingIncomeExpense,-102000.000,-20000.000
ProfitLoss,-748000.000,-595000.000
RecognitionOfDeferredRevenue,51000.000,52000.000
Revenues,9484000.000,9629000.000
SalesRevenueGoodsNet,9335000.000,9420000.000
SalesRevenueNet,9484000.000,9629000.000
SellingGeneralAndAdministrativeExpense,981000.000,1056000.000
