,2016-06-30,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,296000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,189000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,132000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,278000.000,279000.000,577000.000
AllowanceForLoanAndLeaseLossesWriteOffs,726000.000,864000.000,1167000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,448000.000,585000.000,590000.000
AmortizationOfIntangibleAssets,519000.000,514000.000,525000.000
AmortizationOfMortgageServicingRightsMSRs,,,1374000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,123000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,1625000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,1502000.000
AvailableForSaleSecuritiesGrossRealizedGains,72000.000,39000.000,67000000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,27380000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,2243000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,2032000.000
Communication,547000.000,546000.000,546000.000
ComprehensiveIncomeNetOfTax,8120000.000,7906000.000,8903000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1000.000,-6000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,8121000.000,7900000.000,
Depreciation,,,1116000.000
DerivativeGainLossOnDerivativeNet,4500000.000,-5200000.000,1500000.000
DistributedEarnings,2125000.000,2773000.000,3109000.000
DividendsCommonStock,2125000.000,2773000.000,3129000.000
DividendsCommonStockCash,,,3109000.000
DividendsShareBasedCompensation,11000.000,12000.000,20000.000
EarningsPerShareBasic,0.510,0.510,0.540
EarningsPerShareDiluted,0.500,0.510,0.520
FederalDepositInsuranceCorporationPremiumExpense,498000.000,388000.000,370000.000
FeesAndCommissionsCreditCards,436000.000,427000.000,
FeesAndCommissionsDebitCards,945000.000,920000.000,977000.000
FeesAndCommissionsDepositorAccounts,965000.000,1044000.000,892000.000
FeesAndCommissionsFiduciaryAndTrustActivities,1870000.000,1941000.000,2872000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,690000.000,10207000.000,353000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,690000.000,10207000.000,362000.000
GainLossOnSaleOfSecuritiesNet,72000.000,39000.000,67000.000
GainLossOnSalesOfLoansNet,,,-8627000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10473000.000,12147000.000,11473000.000
IncomeTaxExpenseBenefit,3683000.000,4102000.000,2983000.000
IncomeTaxesPaidNet,,,5000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,439000.000
IncreaseDecreaseInDeposits,,,123110000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,2934000.000
IncreaseDecreaseInInterestPayableNet,,,940000.000
IncreaseDecreaseInOtherOperatingAssets,,,5378000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-2390000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,276785.000,279570.000,
InformationTechnologyAndDataProcessing,2624000.000,2586000.000,2796000.000
InterestExpense,4126000.000,3921000.000,4378000.000
InterestExpenseDeposits,2290000.000,2189000.000,2386000.000
InterestExpenseJuniorSubordinatedDebentures,458000.000,472000.000,473000.000
InterestExpenseShortTermBorrowings,68000.000,81000.000,80000.000
InterestExpenseSubordinatedNotesAndDebentures,1054000.000,873000.000,873000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,27360000.000,25873000.000,25928000.000
InterestIncomeExpenseNet,27989000.000,27265000.000,27461000.000
InterestIncomeFederalFundsSold,287000.000,195000.000,311000.000
InterestIncomeOperating,32115000.000,31186000.000,31839000.000
InterestIncomeSecuritiesTaxExempt,926000.000,892000.000,912000.000
InterestIncomeSecuritiesTaxable,2884000.000,2940000.000,1457000.000
InterestPaid,,,3438000.000
LaborAndRelatedExpense,17020000.000,16568000.000,17115000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,,-580000.000
LoanPortfolioExpense,552000.000,314000.000,420000.000
LoansAndLeasesReceivableImpairedInterestIncomeRecognizedChangeInPresentValueAttributableToPassageOfTime,0.000,0.000,0.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,150000.000,243000.000,148000.000
LoansAndLeasesReceivableImpairedTroubledDebtInterestIncome,63000.000,90000.000,
LossContingencyLossInPeriod,83000.000,0.000,
MarketingExpense,649000.000,717000.000,642000.000
MortgageServicingRightsMSRImpairmentRecovery,,,76000.000
NetCashProvidedByUsedInFinancingActivities,,,127714000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,127714000.000
NetCashProvidedByUsedInInvestingActivities,,,-148005000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-148005000.000
NetCashProvidedByUsedInOperatingActivities,,,47671000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,47671000.000
NetIncomeLoss,6789000.000,8051000.000,
NetIncomeLossAttributableToNoncontrollingInterest,1000.000,-6000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,6753000.000,8013000.000,8490000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,6754000.000,8013000.000,8439000.000
NoninterestExpense,30911000.000,28663000.000,30785000.000
NoninterestIncome,14024000.000,14937000.000,16330000.000
NoninterestIncomeOther,1678000.000,2283000.000,1875000.000
OccupancyNet,3233000.000,3271000.000,3184000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1321000.000,-162000.000,428000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,890000.000,-110000.000,273000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,31000.000,32000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,18000.000,19000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,13000.000,13000.000,
OtherComprehensiveIncomeLossNetOfTax,,,413000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,1331000.000,-145000.000,413000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,72000.000,39000.000,67000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,2283000.000,-233000.000,768000.000
OtherNoninterestExpense,3279000.000,1703000.000,1783000.000
OtherRevenueExpenseFromRealEstateOperations,-417000.000,-179000.000,-412000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,0.000,0.000,0.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,,221782000.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,-12000.000
PaymentsForProceedsFromLoansAndLeases,,,136525000.000
PaymentsOfDividendsCommonStock,,,3129000.000
PaymentsToAcquireAvailableForSaleSecurities,,,113222000.000
PaymentsToAcquireHeldToMaturitySecurities,,,2486000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1319000.000
ProceedsFromFederalHomeLoanBankBorrowings,,,142357000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,2755000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,97709000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,4790000.000
ProceedsFromRepaymentsOfShortTermDebt,,,-7522000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,3058000.000
ProceedsFromSaleOfForeclosedAssets,,,540000.000
ProceedsFromSaleOfMortgageLoansHeldForSale,,,257560000.000
ProfessionalFees,1573000.000,1877000.000,2992000.000
ProfitLoss,6790000.000,8045000.000,
ProvisionForLoanAndLeaseLosses,629000.000,1392000.000,1533000.000
RepaymentsOfFederalHomeLoanBankBorrowings,,,129857000.000
RestrictedStockExpense,,,189000.000
ShorttermDebtAverageOutstandingAmount,,,143583000.000
ShorttermDebtMaximumMonthendOutstandingAmount,,,152813000.000
StockIssuedDuringPeriodValueAcquisitions,,,3713000.000
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,2755000.000
StockOptionPlanExpense,,,132000.000
TransferToOtherRealEstate,,,961000.000
UndistributedEarnings,4628000.000,5240000.000,5329000.000
UndistributedEarningsDiluted,1000.000,,1000.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,25000.000,26000.000,32000.000
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsAggregateWriteDowns,208000.000,,112000.000
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsProvisionsRecoveries,2983000.000,1073000.000,188000.000
WeightedAverageNumberOfDilutedSharesOutstanding,13635074.000,15858273.000,16351637.000
WeightedAverageNumberOfSharesOutstandingBasic,13358289.000,15578703.000,15736412.000
