,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30
AccountsPayableRelatedParties,2660.000,,,,,,
AccountsPayableRelatedPartiesCurrent,,7270.000,8784.000,1428.000,5895.000,14466.000,13374.000
AccountsPayableTrade,633.000,,,,,,
AccountsPayableTradeCurrent,,2726.000,1898.000,3049.000,9841.000,1929.000,2596.000
AccountsReceivableNet,2544.000,8119.000,4170.000,3629.000,6712.000,3873.000,1631.000
AdditionalPaidInCapital,316470.000,336320.000,336320.000,336320.000,336320.000,336320.000,336320.000
Assets,184095.000,180331.000,161038.000,118577.000,107364.000,70516.000,62732.000
AssetsCurrent,180390.000,177490.000,158806.000,117563.000,106958.000,70516.000,62732.000
Cash,175094.000,169371.000,148313.000,106385.000,100246.000,63785.000,58743.000
CashAndCashEquivalentsAtCarryingValue,175094.000,169371.000,148313.000,106385.000,100246.000,63785.000,58743.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesOutstanding,7431736.000,7581736.000,7581736.000,7581736.000,7581736.000,7581736.000,7581736.000
CommonStockValue,7432.000,7582.000,7582.000,7582.000,7582.000,7582.000,7582.000
DeferredTaxAssetsNet,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,87000.000,,
DeferredTaxAssetsValuationAllowance,,,,,-87000.000,,
InventoryNet,256.000,0.000,,,,,
Liabilities,3293.000,9996.000,10682.000,4477.000,15736.000,16395.000,15970.000
LiabilitiesAndStockholdersEquity,184095.000,180331.000,161038.000,118577.000,107364.000,70516.000,62732.000
LiabilitiesCurrent,3293.000,9996.000,10682.000,4477.000,15736.000,16395.000,15970.000
NetRegulatoryAssets,,,,,91222.000,,
OperatingLossCarryforwards,,,,,254000.000,,
OtherAssetsMiscellaneousCurrent,,0.000,6323.000,7549.000,,2858.000,2858.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,2752.000,,,,,,
PropertyPlantAndEquipmentNet,3449.000,2841.000,2232.000,1014.000,406.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-143100.000,-173567.000,-193546.000,-229802.000,-252274.000,-289781.000,-297140.000
StockholdersEquity,180802.000,170335.000,160356.000,114100.000,91628.000,54121.000,46762.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,180802.000,170335.000,150356.000,114100.000,91628.000,54121.000,46762.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,7431736.000,,,,,,
