,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,54000.000,,,,61000.000,,,,73000.000,,,,84000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,61000.000,,,,62000.000,,,,173000.000,,,,170000.000
AdvertisingExpense,41000.000,91000.000,54000.000,64000.000,98000.000,73000.000,96000.000,65000.000,11000.000,82000.000,70000.000,74000.000,69000.000,42000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,25000.000,0.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,3000.000,5000.000,,7000.000,7000.000,4000.000,23000.000,5000.000,9000.000,4000.000,4000.000,6000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,353000.000,3000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,9000.000,23000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,325000.000,114000.000,89000.000,115000.000,125000.000,44000.000,114000.000,19000.000,-378000.000,30000.000,4000.000,157000.000,47000.000,4000.000
AmortizationOfIntangibleAssets,27000.000,24000.000,23000.000,21000.000,21000.000,18000.000,18000.000,18000.000,16000.000,14000.000,13000.000,13000.000,11000.000,11000.000
AmortizationOfMortgageServicingRightsMSRs,,38000.000,,,,13000.000,,,,13000.000,,,,15000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,213678.000,231319.000,215196.000,215221.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,172000.000,253000.000,237000.000,55000.000,363000.000,10000.000,90000.000,29000.000,74000.000,84000.000,60000.000,22000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,2980000.000,5260000.000,11509000.000,1055000.000,15118000.000,680000.000,10431000.000,6694000.000,8328000.000,10262000.000,7664000.000,3612000.000,1000.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,0.000,,0.000,0.000,21000.000,77000.000,34000.000,29000.000,4000.000,0.000,0.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,-247000.000,,,,-192000.000,,,,-120000.000
BankOwnedLifeInsuranceIncome,98000.000,93000.000,103000.000,111000.000,107000.000,104000.000,109000.000,109000.000,109000.000,105000.000,107000.000,107000.000,107000.000,106000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2153000.000,,,,-9719000.000,,,,2523000.000,,,,-7098000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,15000.000,15000.000,15000.000,14000.000,13000.000,14000.000,14000.000,13000.000,-96000.000,11000.000,7000.000,0.000,0.000,0.000
