,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,32943.000
AllocatedShareBasedCompensationExpense,,,,,,48000.000,,
AmortizationOfDebtDiscountPremium,,,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,91471.000,,-107089.000,,,,30147.000
CostsAndExpenses,521142.000,526164.000,488811.000,412576.000,483396.000,579963.000,1077995.000,587672.000
CurrentIncomeTaxExpenseBenefit,,,,0.000,0.000,0.000,0.000,0.000
DebtConversionConvertedInstrumentAmount1,,,,19000.000,,,,
DebtInstrumentConvertibleEffectiveInterestRate,,,,0.160,,,,
DebtInstrumentConvertibleInterestExpense,,,,,1736.000,,,
DeferredIncomeTaxExpenseBenefit,,,,-107331.000,-130960.000,-127457.000,-149194.000,-30902.000
DepreciationDepletionAndAmortization,173874.000,162771.000,114025.000,15408.000,13148.000,12000.000,12000.000,13650.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.010,-0.010,-0.010,-0.010,-0.010,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,-0.350,-0.350,-0.350,0.700,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.350,0.350,0.350,-0.540,0.480
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,-0.130
GainLossOnSaleOfOilAndGasProperty,,,898335.000,,0.000,0.000,,448037.000
GainsLossesOnExtinguishmentOfDebt,,,,,16528.000,95802.000,,
GeneralAndAdministrativeExpense,284818.000,305996.000,332906.000,337486.000,423502.000,490231.000,421152.000,463306.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,539237.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-451094.000,-423308.000,496056.000,-306661.000,-374170.000,-364162.000,-979516.000,-88291.000
IncomeTaxExaminationInterestExpense,,,,,,,,3360.000
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,107331.000,,,,
IncomeTaxesPaid,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,-71674.000,,97538.000,,,,48691.000
IncreaseDecreaseInInterestPayableNet,,63402.000,,39102.000,,,,42984.000
IncreaseDecreaseInInventories,,,,,,,,-2854.000
IncreaseDecreaseInOtherAccountsPayable,,1792.000,,9651.000,,,,-47086.000
IncreaseDecreaseInOtherAccruedLiabilities,,3779.000,,3785.000,,,,-2470.000
IncreaseDecreaseInOtherCurrentAssets,,5998.000,,2158.000,,,,-7350.000
IncreaseDecreaseInOtherOperatingAssets,,29997.000,,29995.000,,,,0.000
IncreaseDecreaseInReceivables,,-254100.000,,59229.000,,,,154314.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,460.000,,35.000,,,,21.000
InterestExpense,102716.000,90791.000,72582.000,71024.000,69499.000,60845.000,61262.000,61234.000
InterestExpenseDebt,,,,,,665.000,,
InterestPaid,,1047.000,,13150.000,,0.000,,10419.000
InvestmentIncomeInterestAndDividend,5249.000,5203.000,4995.000,57.000,32.000,39.000,104.000,22.000
LeaseOperatingExpense,33160.000,48020.000,32377.000,40782.000,38637.000,63897.000,94345.000,42674.000
MineralExtractionProcessingAndMarketingCosts,23694.000,3003.000,3346.000,13173.000,3123.000,7721.000,6066.000,65396.000
NetCashProvidedByUsedInFinancingActivities,,5455.000,,14500.000,,,,8184.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,5455.000,,14500.000,,,,8184.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,596459.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,596459.000
NetCashProvidedByUsedInOperatingActivities,,86016.000,,-121589.000,,,,-574496.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,86016.000,,-121589.000,,,,-574496.000
NetIncomeLoss,-451094.000,-423308.000,496056.000,-306661.000,-374170.000,-364162.000,-979516.000,-88291.000
NetIncomeLossAvailableToCommonStockholdersBasic,-480014.000,-452546.000,467245.000,-333661.000,-400929.000,-391181.000,-1006738.000,-115327.000
NonoperatingIncomeExpense,-97467.000,-85588.000,825049.000,-70967.000,-52939.000,34996.000,-61158.000,386825.000
OilAndGasRevenue,,,,175014.000,161199.000,179526.000,156098.000,108399.000
OilAndGasSalesRevenue,93011.000,114224.000,86545.000,105185.000,94112.000,113703.000,91225.000,42927.000
OperatingIncomeLoss,-353627.000,-337720.000,-328993.000,-235694.000,-321231.000,-399158.000,-918358.000,-475116.000
OtherDepreciationAndAmortization,,,,-3408.000,1148.000,0.000,6816.000,1650.000
OtherOperatingActivitiesCashFlowStatement,,92145.000,,92145.000,,,,16636.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,5699.000,,0.000,0.000,,
PaymentsToAcquireOilAndGasProperty,,,,,,,,30514.000
PreferredStockDividendsIncomeStatementImpact,28920.000,29238.000,28811.000,27000.000,26759.000,27019.000,27222.000,27036.000
ProceedsFromIssuanceOfDebt,,19652.000,,17808.000,,,,21821.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,,348037.000
RepaymentsOfDebt,,14197.000,,3308.000,,,,13637.000
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,,,12000.000,12000.000,12000.000,12000.000,12000.000
ResultsOfOperationsExpenseFromOilAndGasProducingActivities,,,,58509.000,55623.000,82011.000,111540.000,57320.000
ResultsOfOperationsExpenseOther,,,,5727.000,4986.000,6114.000,5195.000,2646.000
ResultsOfOperationsIncomeTaxExpense,,,,0.000,0.000,0.000,0.000,0.000
ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,,,,116505.000,105576.000,97515.000,44558.000,499116.000
RevenueMineralSales,1256.000,1267.000,1266.000,1868.000,966.000,1279.000,3539.000,4157.000
RevenueOilAndGasServices,71440.000,71440.000,71439.000,68909.000,65197.000,64353.000,64354.000,64354.000
Revenues,167515.000,188444.000,159818.000,176882.000,162165.000,180805.000,159637.000,112556.000
RoyaltyExpense,,,,,,,,30000.000
RoyaltyRevenue,1808.000,1513.000,568.000,920.000,1890.000,1470.000,519.000,1118.000
SalesRevenueNet,167515.000,188444.000,159818.000,176882.000,162165.000,180805.000,159637.000,112556.000
ShareBasedCompensation,,29587.000,,16466.000,24622.000,83239.000,23782.000,32943.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,,,2.360
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,,,,0.370
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,,,0.024
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,,,0.002
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,0.060,,,,0.140
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,0.210,,,,0.220
ShareBasedGoodsAndNonemployeeServicesTransactionSharesApprovedForIssuance,,,,1850000.000,,,,
TaxesExcludingIncomeAndExciseTaxes,5596.000,6374.000,6157.000,5727.000,4986.000,6114.000,5195.000,2646.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,49441058.000,52040502.000,68164509.000,-109510680.000,72468458.000
WeightedAverageNumberOfSharesContingentlyIssuable,,,,600000.000,,,,
