,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2014-12-28,2016-01-03,2017-01-01
AccretionExpense,,,,,,2537000.000,13139000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,260000.000,2455000.000,11320000.000
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,,146545000.000,140397000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,47686000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,91974000.000,99217000.000,72573000.000,75447000.000,46663000.000,95814000.000,105536000.000
AdvertisingExpense,,5000000.000,4900000.000,2900000.000,3700000.000,5000000.000,3100000.000
AllocatedShareBasedCompensationExpense,,,,,,,105268000.000
AmortizationOfAcquiredIntangibleAssets,,2892000.000,3996000.000,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,700000.000,,,
AmortizationOfIntangibleAssets,,,,7833000.000,6683000.000,108335000.000,174745000.000
AssetImpairmentCharges,4926000.000,1982000.000,,0.000,5068000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,-0.760,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,-0.760,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-30775000.000,,,-340465000.000,
BusinessAcquisitionsProFormaRevenue,,,810143000.000,,,1796266000.000,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,1745000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,1688000.000,6663000.000,3960000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,19625000.000,-163466000.000,-36514000.000,22806000.000,17727000.000,122954000.000,-106518000.000
CashDivestedFromDeconsolidation,,,,,,,-17627000.000
CommonStockDividendsPerShareDeclared,,0.270,0.440,0.440,0.440,0.440,0.440
ComprehensiveIncomeNetOfTax,,,-20856000.000,-45212000.000,18238000.000,-379048000.000,-694835000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-1614000.000,-1845000.000,-1418000.000,-2271000.000,-643000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,73262000.000,169102000.000,-22470000.000,-47057000.000,16820000.000,-381319000.000,-695478000.000
ContributionOfProperty,,4000000.000,,0.000,,,
CostOfGoodsSold,,448602000.000,376887000.000,384121000.000,361820000.000,1207850000.000,1237974000.000
CostOfGoodsSoldAmortization,,,600000.000,800000.000,800000.000,,
CostOfRevenue,388359000.000,,,,,,
CostsAndExpenses,789668000.000,841485000.000,788602000.000,780888000.000,702624000.000,1944758000.000,2534863000.000
CurrentFederalTaxExpenseBenefit,,15641000.000,1106000.000,-12026000.000,-5551000.000,-219000.000,1144000.000
CurrentForeignTaxExpenseBenefit,,-4111000.000,-5353000.000,4292000.000,4732000.000,17189000.000,926000.000
CurrentIncomeTaxExpenseBenefit,,11866000.000,-4182000.000,-7614000.000,-770000.000,16915000.000,1866000.000
CurrentStateAndLocalTaxExpenseBenefit,,336000.000,65000.000,120000.000,49000.000,-55000.000,-204000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,-177000.000,507000.000,22000.000,-793000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,610000.000,556000.000
DeferredForeignIncomeTaxExpenseBenefit,,-487000.000,1858000.000,-147000.000,-403000.000,-720000.000,163000.000
DeferredIncomeTaxExpenseBenefit,15033000.000,-487000.000,1858000.000,-147000.000,-403000.000,45000.000,750000.000
DeferredRevenueRevenueRecognized,,,,,,5700000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,155000.000,31000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,0.000,0.000,0.000,0.000
DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease,,,,,,-227000.000,-94000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,900000.000,1100000.000
Depreciation,,48633000.000,45541000.000,39505000.000,39805000.000,126496000.000,
DepreciationAndAmortization,52528000.000,53503000.000,50846000.000,48393000.000,46734000.000,241584000.000,265922000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,34291000.000,-1605000.000,0.000,0.000,66472000.000,0.000
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,,,37219000.000
Dividends,,42798000.000,65287000.000,65822000.000,70335000.000,,
EarningsPerShareBasic,0.470,1.020,-0.150,-0.310,0.110,-1.250,-2.150
EarningsPerShareDiluted,0.400,0.900,-0.150,-0.310,0.110,-1.250,-2.150
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,1.830,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,8626000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,212000.000,-1460000.000,2791000.000,1382000.000,744000.000,-4251000.000
ForeignCurrencyTransactionGainLossRealized,,,1500000.000,2800000.000,1400000.000,700000.000,
FutureAmortizationExpenseYearFour,,877000.000,,,,,
FutureAmortizationExpenseYearThree,,3836000.000,,,,,
FutureAmortizationExpenseYearTwo,,3913000.000,,,,,
GainLossOnDispositionOfAssets,,,,0.000,196000.000,-424000.000,-7375000.000
GainLossOnDispositionOfAssets1,,,,,600000.000,,
GainLossOnDispositionOfProperty,,3891000.000,-3192000.000,,,,
GainLossOnSaleOfInvestments,3906000.000,,1601000.000,908000.000,0.000,276000.000,-265000.000
GainLossOnSaleOfPropertyPlantEquipment,823000.000,,,,-579000.000,,
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,112774000.000
GoodwillAcquiredDuringPeriod,,,,,,1676036000.000,217726000.000
GoodwillImpairmentLoss,,,,,0.000,0.000,488504000.000
GoodwillPurchaseAccountingAdjustments,,,,,,-2850000.000,-28632000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,33944000.000
ImpairmentOfInvestments,443000.000,800000.000,2666000.000,0.000,0.000,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,37219000.000
IncomeLossFromContinuingOperations,74876000.000,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,866000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-3546000.000,-127532000.000,-120284000.000,-109307000.000,-476014000.000,-789627000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,155578000.000,-21660000.000,-55970000.000,15345000.000,-364178000.000,-683635000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,159124000.000,105872000.000,64314000.000,124652000.000,111836000.000,105992000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,95032000.000,155578000.000,-21660000.000,-55970000.000,20413000.000,-357030000.000,-666634000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,75742000.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.470,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.400,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,-7148000.000,-17644000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,-300000.000,1800000.000,1900000.000,-2800000.000,9100000.000,-3400000.000
IncomeTaxExpenseBenefit,19290000.000,,1200000.000,-7761000.000,-1173000.000,16960000.000,2616000.000
IncomeTaxExpenseBenefitContinuingOperations,2205000.000,-11379000.000,-2324000.000,,,,
IncomeTaxHolidayAggregateDollarAmount,,500000.000,200000.000,700000.000,200000.000,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,43647000.000,26364000.000,-15425000.000,-37477000.000,22385000.000,36552000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-54452000.000,7581000.000,-19589000.000,5371000.000,-127462000.000,-239272000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,181987000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,0.000,,,
IncomeTaxReconciliationOtherAdjustments,,-565000.000,121000.000,-53000.000,330000.000,-708000.000,4352000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,29186000.000,,0.000,,,
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,535000.000,1195000.000,243000.000,2018000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,336000.000,65000.000,-93000.000,49000.000,138000.000,87000.000
IncomeTaxReconciliationTaxCredits,,1049000.000,268000.000,0.000,0.000,,
IncomeTaxesPaidNet,2205000.000,3841000.000,4644000.000,6921000.000,4598000.000,8736000.000,8288000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,18797000.000,-27049000.000,19403000.000,-37173000.000,-5079000.000,-54294000.000,76699000.000
IncreaseDecreaseInAccountsReceivable,30767000.000,-14202000.000,-23878000.000,-1837000.000,-5099000.000,117371000.000,41022000.000
IncreaseDecreaseInDeferredRevenue,55876000.000,18811000.000,-19114000.000,-8615000.000,-27390000.000,-14245000.000,-68964000.000
IncreaseDecreaseInInventories,10049000.000,-4280000.000,-1351000.000,-29419000.000,-9140000.000,-288264000.000,33677000.000
IncreaseDecreaseInOtherOperatingAssets,11013000.000,14895000.000,4797000.000,-8712000.000,-10377000.000,5977000.000,12225000.000
