,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1000.000,,,,-15000.000,,,
AdjustmentsToAdditionalPaidInCapitalMarkToMarket,,,,,,,25000.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,-5000.000,,,,5000.000,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,-101000.000,,,,,,,
AdvertisingExpense,115000.000,219000.000,188000.000,231000.000,189000.000,262000.000,442000.000,335000.000,289000.000,462000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,-1509000.000,-1349000.000,-676000.000,-610000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,-640000.000,-1462000.000,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,429000.000,-1426000.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,1069000.000,36000.000,,-247000.000,-467000.000,-785000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,1756000.000,1816000.000,1461000.000,878000.000
AmortizationOfDeferredLoanOriginationFeesNet,,,-133000.000,,,,52000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,638000.000,,,,,31000.000,24000.000,-4000.000,143000.000
BankOwnedLifeInsuranceIncome,334000.000,316000.000,293000.000,287000.000,273000.000,269000.000,259000.000,252000.000,242000.000,241000.000
BrokerageCommissionsRevenue,,,,,,,45000.000,114000.000,54000.000,65000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,14764000.000,,,,116928000.000,,,
ComprehensiveIncomeNetOfTax,,,2543000.000,5860000.000,8359000.000,531000.000,-2770000.000,-2545000.000,-4839000.000,-9336000.000
DepreciationDepletionAndAmortization,,,,,,,669000.000,,,
EarningsPerShareBasic,-0.590,-0.420,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.100,0.300,0.420,0.030,-0.120,-0.080,-0.380,-0.400
EarningsPerShareDiluted,-0.590,-0.420,,,,,,,,
EquipmentExpense,446000.000,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,1539000.000,878000.000,1048000.000,1074000.000,1009000.000,1124000.000,1210000.000,1128000.000,1021000.000,899000.000
FeesAndCommissionsDepositorAccounts,742000.000,717000.000,680000.000,623000.000,623000.000,637000.000,626000.000,701000.000,668000.000,658000.000
