,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,25797.000,33970.000,25373.000
AccountsPayableRelatedPartiesCurrent,105921.000,47021.000,153561.000
AdditionalPaidInCapital,3105520.000,3627620.000,3661185.000
Assets,680915.000,825696.000,573978.000
AssetsCurrent,15800.000,93946.000,5993.000
CashAndCashEquivalentsAtCarryingValue,3364.000,88216.000,263.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,1500000000.000,1500000000.000,300000000.000
CommonStockSharesIssued,86180000.000,99580000.000,100863632.000
CommonStockSharesOutstanding,86180000.000,99580000.000,100863632.000
CommonStockValue,86180.000,99580.000,100864.000
Liabilities,155333.000,110106.000,208049.000
LiabilitiesAndStockholdersEquity,680915.000,825696.000,573978.000
LiabilitiesCurrent,131718.000,86491.000,184434.000
MineralPropertiesGross,663400.000,730400.000,567000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,5500.000
NotesPayableRelatedPartiesCurrent,,5500.000,
OtherLiabilitiesNoncurrent,23615.000,23615.000,23615.000
PrepaidExpenseCurrent,12436.000,5730.000,5730.000
PropertyPlantAndEquipmentNet,1715.000,1350.000,985.000
RetainedEarningsAccumulatedDeficit,-2666118.000,-3011610.000,-3396120.000
StockholdersEquity,525582.000,715590.000,365929.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525582.000,715590.000,365929.000
