,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31
AmortizationOfIntangibleAssets,,,,,1247.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14250.000,,,,-5903.000,,,840341.000,-97451.000,,
CostOfGoodsSold,,,,,,,,,,,,,172815.000
Depreciation,,,1260.000,1233.000,,,0.000,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,0.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.020,-0.010,-0.250,-0.280,-0.350,-0.480
GainLossOnDispositionOfIntangibleAssets,,,,,,,18890.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,9000.000,,,,,,
GeneralAndAdministrativeExpense,3130.000,0.000,,,,,2159.000,,,,,,
GrossProfit,,,,,,,,,,,,,29477.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-514277.000,-537248.000,-682305.000,-773735.000,-988260.000,-1436375.000
IncomeTaxExpenseBenefit,,,,,,,,0.000,0.000,0.000,250.000,800.000,0.000
IncomeTaxesPaid,,,,,,,0.000,,,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,,,-750.000,,,,-5823.000,,,-154927.000,-39673.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,69500.000,250000.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,743.000,,,210000.000,210000.000,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,31119.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-2079.000,,,,10071.000,,
InterestIncomeExpenseNet,,,,,,,,,,,,,-126195.000
InterestPaid,,,,,,,0.000,,,0.000,0.000,,
InvestmentIncomeInterest,,,,,,,,,,342.000,90.000,179.000,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,1400573.000,299897.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,1400573.000,299897.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-2500.000,-2500.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-2500.000,-2500.000,,
NetCashProvidedByUsedInOperatingActivities,,,-14250.000,,,,-5903.000,,,-557732.000,-394848.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14250.000,,,,-5903.000,,,-557732.000,-394848.000,,
NetIncomeLoss,-4930.000,-2550.000,-14760.000,-3033.000,-3047.000,-6804.000,-21792.000,-514277.000,-537248.000,-682305.000,-773985.000,-989060.000,-1378253.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,-58122.000
NoninterestExpenseDistributionAndServicingFees,,,11000.000,,,,743.000,,,,,,
OperatingExpenses,4930.000,2550.000,14760.000,3033.000,3047.000,6804.000,21792.000,,,,,,
OperatingIncomeLoss,,,,,,,,-514277.000,-537248.000,-682647.000,-773825.000,-988439.000,-1310180.000
OtherOperatingIncomeExpenseNet,,,,,,,,0.000,0.000,,,,
PaymentsOfStockIssuanceCosts,,,,,,,,,,74427.000,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,2500.000,2500.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,299897.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,1475000.000,299897.000,,
ProfessionalFees,1800.000,2550.000,2500.000,1800.000,1800.000,1800.000,0.000,,,,,,
ProfitLoss,,,,,,,,,,,,,-1436375.000
Revenues,,,,,,,0.000,,,,,,202292.000
SaleOfStockNumberOfSharesIssuedInTransaction,,,,,,,,,,,40000.000,,
SalesRevenueNet,,,,,,,0.000,,,,,,202292.000
SellingGeneralAndAdministrativeExpense,,,,,,,,514277.000,537248.000,682647.000,773825.000,988439.000,1339657.000
StockOptionPlanExpense,,,,,,,,,,,,,237476.000
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsDisposals,,,,,,,18890.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5200000.000,6275385.000,7530000.000,7530000.000,7530000.000,-15060000.000,7530000.000,33138877.000,51930000.000,2710929.000,2780250.000,2834426.000,2888256.000
