,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,15595000.000,24947000.000,19911000.000,32584000.000,21282000.000,23013000.000,20344000.000,45603000.000,32227000.000,30054000.000,36061000.000,31877000.000,36861000.000,33801000.000,30169000.000
AccountsReceivableNetCurrent,66453000.000,70014000.000,79863000.000,87800000.000,85617000.000,90126000.000,94361000.000,93467000.000,92659000.000,101609000.000,106451000.000,123155000.000,101172000.000,107395000.000,115125000.000
AccruedBonusesCurrent,,6605000.000,9266000.000,17289000.000,3395000.000,6657000.000,10065000.000,13971000.000,4653000.000,8958000.000,18141000.000,24540000.000,7056000.000,11113000.000,16313000.000
AccruedEmployeeBenefitsCurrent,,7905000.000,6372000.000,4285000.000,4759000.000,4750000.000,8843000.000,8603000.000,8026000.000,8917000.000,14359000.000,18183000.000,12918000.000,14655000.000,14041000.000
AccruedLiabilitiesCurrent,70054000.000,96412000.000,93739000.000,144794000.000,93414000.000,133608000.000,123336000.000,163633000.000,123443000.000,157976000.000,160644000.000,245078000.000,173518000.000,222956000.000,167932000.000
AccruedRoyaltiesCurrent,,48900000.000,32349000.000,62741000.000,30212000.000,62208000.000,37651000.000,72103000.000,33873000.000,69978000.000,42700000.000,83591000.000,37884000.000,77036000.000,48727000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,60980000.000,55085000.000,57160000.000,60159000.000,63271000.000,66300000.000,63529000.000,66945000.000,70455000.000,73975000.000,77957000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,88000.000,-71000.000,-409000.000,-185000.000,-154000.000,-175000.000,74000.000,-59000.000,-35000.000,-502000.000,42000.000,215000.000,256000.000,19000.000,-1769000.000
AdditionalPaidInCapitalCommonStock,815860000.000,848913000.000,868630000.000,904281000.000,926636000.000,914744000.000,937586000.000,940969000.000,958892000.000,988721000.000,1338259000.000,1362240000.000,1391609000.000,1408141000.000,1439048000.000
Assets,1421578000.000,1561986000.000,1562778000.000,1887455000.000,1859638000.000,1860658000.000,1911624000.000,1932385000.000,1905471000.000,1982194000.000,2866232000.000,3145821000.000,3132429000.000,3180972000.000,3183272000.000
AssetsCurrent,1018674000.000,1163162000.000,1106220000.000,1043274000.000,953959000.000,991544000.000,1081437000.000,1157050000.000,1051941000.000,1113457000.000,1203114000.000,869769000.000,868257000.000,940626000.000,972370000.000
