,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,-33547.000,44327.000,49341.000,49341.000,49341.000,49341.000,49341.000,49341.000,49341.000,49341.000,49341.000,21988.000,8311.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,981000.000,,,,772000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,1000495.000,,,,1820916.000,,,,-1670945.000,,,,469547.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,6000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5751672.000,,,1138497.000,,,,-106580.000,,,,-571370.000,,,,-1039470.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,0.000,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-367117.000,,,241358.000,,,,0.000,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,-594231.000,122655.000,-624921.000,-1245577.000,1112081.000,232772.000,895543.000,-2799733.000,-2671560.000,-2540316.000,-1878872.000,-2276084.000,-1736165.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-2798.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-597029.000,122680.000,-624952.000,-1245609.000,1112055.000,232831.000,895514.000,-2799355.000,-2671442.000,-2540349.000,-1878904.000,-2275903.000,-1736317.000
CostsAndExpenses,3373087.000,3872443.000,4030889.000,4480367.000,3014000.000,3234095.000,2870209.000,3290024.000,3029338.000,3364608.000,5724585.000,3472651.000,3375153.000,3220074.000,3444158.000,3298950.000
DeferredIncomeTaxExpenseBenefit,-567328.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,149811.000,160287.000,160317.000,123752.000,121743.000,109157.000,108900.000,108309.000,86535.000,85788.000,86251.000,86549.000,86531.000,87143.000,86975.000,102767.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,30823.000,-10380.000,-3066.000,-12777.000,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,-229201.000,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,241358.000,128728.000,8262.000,-103958.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,290.000,52225.000,73200.000,56460.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,210535.000,139108.000,11328.000,-91181.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,210825.000,191333.000,84528.000,-34721.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.140,-0.130,-0.250,0.030,-0.060,-0.100,-0.100,-0.050,-0.040,-0.020,-0.150,-0.070,-0.120,0.000,-0.090,-0.160
EffectOfExchangeRateOnCashAndCashEquivalents,228749.000,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,-176907.000,,,77099.000,,,,58920.000,,,,-106578.000,,,,-95151.000
GainsLossesOnSalesOfInvestmentRealEstate,,,,480108.000,,,,0.000,,,,,,,,
HealthCareOrganizationMedicalSuppliesAndDrugsExpense,223118.000,343508.000,460642.000,395540.000,374986.000,463715.000,430539.000,617470.000,304093.000,532021.000,653270.000,511387.000,343838.000,252614.000,499949.000,410623.000
HealthCareOrganizationPatientServiceRevenue,1844973.000,966716.000,920662.000,,,,,,,,,,,,,
HealthCareOrganizationPatientServiceRevenueLessProvisionForBadDebts,,,,1518027.000,1437822.000,1558762.000,1542800.000,2259247.000,2231387.000,2748772.000,2978903.000,2318678.000,1754888.000,1047426.000,1876892.000,1099795.000
IncomeLossFromContinuingOperations,-1381427.000,-1396838.000,-3141632.000,173102.000,-982896.000,-1430019.000,-1219522.000,,,,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,-26.000,59.000,-29.000,378.000,118.000,-33.000,-32.000,181.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1408942.000,-1452843.000,-3191399.000,170304.000,-982871.000,-1430050.000,-1216718.000,-708861.000,-517565.000,-299469.000,-2267072.000,-1000497.000,-1719796.000,16629.000,-1134477.000,-2205864.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1408942.000,-1452843.000,-3191399.000,170304.000,-982871.000,-1430050.000,-1216718.000,-708861.000,-517565.000,-299469.000,-2267072.000,-1000497.000,-1719796.000,16629.000,-1134477.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.100,-0.100,-0.220,0.010,-0.070,-0.100,-0.080,-0.050,-0.040,-0.020,-0.150,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,562666.000,,,241358.000,128728.000,8262.000,-529763.000,0.000,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-562666.000,-169547.000,-388641.000,241358.000,128728.000,8262.000,-226933.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.040,-0.010,-0.030,0.020,0.010,,,0.000,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,0.000,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,-148697.000,,,-571550.000,,,,156976.000,,,,12748.000,,,,-38379.000
IncreaseDecreaseInAccountsReceivable,-218136.000,,,-81399.000,,,,618673.000,,,,-503499.000,,,,-522080.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,,,,,,,,-380456.000,,,,-155400.000
IncreaseDecreaseInAccruedLiabilities,-4267298.000,,,-135513.000,,,,-41459.000,,,,-650595.000,,,,317905.000
IncreaseDecreaseInInterestAndDividendsReceivable,48991.000,,,29214.000,,,,44201.000,,,,39884.000,,,,16151.000
IncreaseDecreaseInInventories,-880.000,,,-96670.000,,,,-16657.000,,,,-11767.000,,,,-10753.000
IncreaseDecreaseInOtherOperatingAssets,-3394.000,,,-49688.000,,,,0.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,33284.000,,,-71435.000,,,,-27414.000,,,,-120901.000,,,,-29345.000
InterestExpense,151324.000,143265.000,144134.000,141261.000,139512.000,135169.000,145129.000,155952.000,85470.000,105113.000,104751.000,102940.000,104025.000,108186.000,108196.000,110648.000
InterestIncomeExpenseNet,267898.000,338305.000,349032.000,304814.000,170840.000,203310.000,193660.000,202323.000,224292.000,226705.000,237143.000,235115.000,193944.000,178921.000,67136.000,87272.000
InterestPaid,719163.000,,,201608.000,,,,17829.000,,,,669.000,,,,552.000
LaborAndRelatedExpense,1677369.000,2019312.000,2300193.000,1388824.000,1394940.000,1516005.000,1214378.000,1451767.000,1592448.000,1588618.000,1673065.000,1623710.000,1657603.000,1584218.000,1542701.000,1599673.000
LitigationSettlementAmount,,,,,,,,,,,,4476097.000,,,,4476097.000
LossContingencyClaimsSettledNumber,,,,,,,,,,,,50.000,,,,50.000
LossContingencyRelatedReceivableCarryingValueReceipts,,,,,,,,,,,,300000.000,,,,300000.000
MarketableSecuritiesGainLoss,,,,2200000.000,,,,,,,,,,2100000.000,,
MarketableSecuritiesRealizedGainLoss,,,,2257878.000,,,,161864.000,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,166156.000,,,-1125420.000,,,,-41097.000,,,,-38513.000,,,,-7475.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,166156.000,,,-1125420.000,,,,-41097.000,,,,-38513.000,,,,-7475.000
