,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,25310000.000,,,,21206000.000,
AccountsPayableCurrentAndNoncurrent,,,,,,4408000.000,,,,607000.000,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,50321000.000,,,,65545000.000,,,,,,,,25576000.000,,,,19806000.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,16795000.000,,,,16186000.000,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,5309000.000,,,,,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,4837000.000,,,,676000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,68133000.000,,,,81548000.000,,,,,,,,134910000.000,,,,120810000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,-1146000.000,,,,-1522000.000,,,,-2416000.000,,,,-2909000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1228000.000,-581000.000,-1160000.000,-2087000.000,-2175000.000,-2634000.000,-1993000.000,-1897000.000,-1928000.000,-1522000.000,-1834000.000,-2068000.000,-1870000.000,-2426000.000,-2710000.000,-2409000.000,-1900000.000,-2909000.000,-2995000.000,-4404000.000,-4652000.000,-1094000.000,-2519000.000
AdditionalPaidInCapitalCommonStock,1703243000.000,1837651000.000,1972711000.000,2022138000.000,2048874000.000,2119102000.000,2138810000.000,2129188000.000,2121595000.000,2112720000.000,2060626000.000,2055456000.000,2004828000.000,1996137000.000,1922312000.000,1922869000.000,1909349000.000,1988707000.000,1971125000.000,1932021000.000,1915578000.000,1899163000.000,1892521000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,3200000.000,,,,3300000.000,,,,,,,,1200000.000,,,,,
Assets,2040821000.000,2109307000.000,2220686000.000,2079755000.000,2225401000.000,2161493000.000,2210789000.000,2268377000.000,2357633000.000,2674432000.000,2898545000.000,2955397000.000,3242545000.000,5934886000.000,2187361000.000,2208956000.000,2276714000.000,2275281000.000,2008289000.000,1983177000.000,2057915000.000,2201374000.000,1979567000.000
