,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-87000.000
AllocatedShareBasedCompensationExpense,7081000.000
AllocatedShareBasedCompensationExpenseNetOfTax,5062000.000
CommonStockDividendsPerShareDeclared,0.200
ComprehensiveIncomeNetOfTax,-10991000.000
ConcentrationRiskPercentage1,1.000
CostOfRevenue,1400000.000
CostsAndExpenses,107150000.000
DepreciationAndAmortization,1834000.000
EarningsPerShareBasic,-0.220
EarningsPerShareDiluted,-0.220
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2019000.000
GoodwillPurchaseAccountingAdjustments,3450000.000
IncomeLossFromContinuingOperations,-11029000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-46308000.000
IncreaseDecreaseInAccountsPayable,-3292000.000
IncreaseDecreaseInAccountsReceivable,7132000.000
IncreaseDecreaseInAccruedLiabilities,183000.000
IncreaseDecreaseInDeferredIncomeTaxes,37950000.000
IncreaseDecreaseInDeferredRevenue,1932000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-6575000.000
IncreaseDecreaseInUnbilledReceivables,-30620000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000
InterestExpense,6459000.000
InterestPaid,8100000.000
LeaseAndRentalExpense,1500000.000
LegalFees,9978000.000
NetCashProvidedByUsedInFinancingActivities,-9198000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9198000.000
NetCashProvidedByUsedInInvestingActivities,-6373000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6373000.000
NetCashProvidedByUsedInOperatingActivities,18962000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,18962000.000
NetIncomeLoss,-11029000.000
NonoperatingIncomeExpense,46000.000
OperatingExpenses,107150000.000
OperatingIncomeLoss,-39895000.000
OtherComprehensiveIncomeLossNetOfTax,38000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,38000.000
PaymentsForRepurchaseOfCommonStock,3251000.000
PaymentsOfDividends,9843000.000
PaymentsToAcquireAvailableForSaleSecurities,11493000.000
PaymentsToAcquireProductiveAssets,565000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments,4650000.000
ProceedsFromSaleOfOtherInvestments,1035000.000
ProceedsFromStockOptionsExercised,4241000.000
RepaymentsOfDebt,1500000.000
ResearchAndDevelopmentExpense,26012000.000
Revenues,67255000.000
SalesRevenueNet,67255000.000
SellingGeneralAndAdministrativeExpense,41205000.000
ShareBasedCompensation,7081000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,29000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,37.390
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,23.540
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.000
StockIssuedDuringPeriodSharesStockOptionsExercised,150000.000
WeightedAverageNumberOfDilutedSharesOutstanding,49139000.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,5000.000
WeightedAverageNumberOfSharesIssuedBasic,49144000.000
WeightedAverageNumberOfSharesOutstandingBasic,49139000.000
