,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AmortizationOfDebtDiscountPremium,,0.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-95495.000,,-70.000,,,,0.000,,,
DividendsShareBasedCompensationCash,,,,,,,,,2000.000,,
EarningsPerShareBasicAndDiluted,-0.040,0.000,0.000,-0.000,0.000,,,-0.000,-0.010,-0.010,-0.010
GeneralAndAdministrativeExpense,755.000,495.000,3683.000,23.000,-5.000,,,5000.000,18463.000,33115.000,25585.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12404.000,-5495.000,-5433.000,-23.000,5.000,,,-12500.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,5000.000,,-52.000,,,,1833.000,,,
IncreaseDecreaseInOtherReceivables,,0.000,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,,,,,,
InterestExpense,-10149.000,0.000,0.000,,,,,,,,
InterestPaid,,0.000,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-95000.000,,5.000,,,,10667.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-95000.000,,5.000,,,,10667.000,,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,0.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,0.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-495.000,,-75.000,,,,-10667.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-495.000,,-75.000,,,,-10667.000,,,
NetIncomeLoss,-12404.000,-5495.000,-5433.000,-23.000,5.000,,,-12500.000,-18463.000,-33115.000,-38190.000
NonoperatingIncomeExpense,-10149.000,0.000,0.000,,,,,,,,
OperatingCostsAndExpenses,,,,,,,,,18463.000,33115.000,
OperatingExpenses,2255.000,5495.000,5433.000,23.000,-5.000,,,12500.000,,,
OperatingIncomeLoss,-2255.000,-5495.000,-5433.000,-23.000,5.000,,,-12500.000,,,
OtherNonoperatingIncomeExpense,,,,0.000,0.000,,,,,,
ProceedsFromIssuanceOfDebt,,0.000,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,10667.000,0.000,0.000,0.000
ProceedsFromRepaymentsOfBankOverdrafts,,,,5.000,,,,,,,
ProfessionalFees,1500.000,5000.000,1750.000,,,,,7500.000,,,
ProfitLoss,,-5495.000,,,,,,,,,
RelatedPartyCosts,,,,,,,,,,5000.000,
RepaymentsOfShortTermDebt,,,,,,,,10667.000,,,
Revenues,0.000,,,,,,,,,,
SalesRevenueNet,0.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,2750000.000,2750000.000,2750000.000,2750000.000,-5500000.000,2750000.000,2938760.000,3179428.000,-5854649.000
WeightedAverageNumberOfSharesOutstandingBasic,323483.000,,,,,,,,,,
