,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-16646.000,,,,-26955.000,,,,1307.000,,,,-9047.000,,
Depreciation,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000,8849.000
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,,,,,,121109.000,,120428.000,131161.000,117260.000,,63980.000,,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,,,,,,,,4.480,,4.460,4.860,4.340,,2.370,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,,,,,111912.000,,96974.000,,,,,,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,,,,4.140,,3.590,,,,,,,,,,
GeneralAndAdministrativeExpense,13237.000,13340.000,39094.000,17570.000,11798.000,13944.000,40975.000,16368.000,13078.000,15034.000,42061.000,17178.000,24676.000,27823.000,58838.000,47666.000,39288.000
GeneralPartnersCapitalAccountDistributionAmount,,,,1187.000,1130.000,,980.000,,1223.000,,1216.000,1325.000,1184.000,,646.000,,
IncreaseDecreaseInAccountsPayable,,,-2319.000,,,,7841.000,,,,19529.000,,,,7557.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,-262.000,,,,1228.000,,,,482.000,,,,1796.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,2821.000,,,,4766.000,,,,2232.000,,,,2914.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,-175.000,,,,-80.000,,
IncreaseDecreaseInOtherOperatingAssets,,,269.000,,,,,,,,,,,,,,
InvestmentIncomeInterest,45.000,46.000,46.000,48.000,47.000,49.000,48.000,54.000,53.000,55.000,56.000,57.000,61.000,54.000,53.000,49.000,57.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,-103469.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,-103469.000,,
NetCashProvidedByUsedInOperatingActivities,,,85864.000,,,,92181.000,,,,115129.000,,,,94422.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,85864.000,,,,92181.000,,,,115129.000,,,,94422.000,,
NetIncomeLoss,115819.000,115503.000,82686.000,108870.000,115124.000,108545.000,79029.000,114746.000,116149.000,118583.000,88326.000,121856.000,112347.000,110655.000,79054.000,98141.000,102698.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,4.250,4.230,,,,,,,,,,,,,,,
OperatingExpenses,22086.000,22189.000,47943.000,26419.000,20647.000,22793.000,49824.000,25217.000,21927.000,23883.000,50910.000,26027.000,33525.000,36672.000,67687.000,56515.000,48137.000
OperatingIncomeLoss,114974.000,114582.000,82115.000,108372.000,114562.000,107771.000,78756.000,114067.000,115596.000,117728.000,87070.000,119549.000,110061.000,109926.000,78201.000,95992.000,101391.000
OperatingLeasesIncomeStatementLeaseRevenue,137060.000,136771.000,130058.000,134791.000,135209.000,130564.000,128580.000,139284.000,137523.000,141611.000,137980.000,145576.000,143586.000,146598.000,145888.000,152507.000,149528.000
OperatingLeasesRentExpenseMinimumRentals,,,,,,,3500.000,,,,3500.000,,,,3500.000,,
OtherNonoperatingIncome,800.000,875.000,525.000,450.000,515.000,725.000,225.000,625.000,500.000,800.000,1200.000,2250.000,2225.000,675.000,800.000,2100.000,1250.000
PartnersCapitalAccountDistributions,,,,,,,,,,,,121644.000,,,,,
PaymentsOfDividends,,,-102510.000,,,,119136.000,,,,113822.000,,,,103469.000,,
SalesRevenueGoodsGross,,,,1123261.000,1126739.000,,1071504.000,1160702.000,1146028.000,1180086.000,1149833.000,1213137.000,1196553.000,1221644.000,1215734.000,1270894.000,1246067.000
WeightedAverageLimitedPartnershipUnitsOutstanding,27006.000,27006.000,27006.000,27006.000,27006.000,-54012.000,27006.000,27006.000,27006.000,-54012.000,27006.000,27006.000,27006.000,-54012.000,27006.000,27006.000,27006.000
