,2011-12-31,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2356000.000,-5398000.000
AllocatedShareBasedCompensationExpense,,59000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,649000.000
AmortizationOfIntangibleAssets,58000.000,272000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,5809000.000,-7363000.000
AvailableForSaleSecuritiesGrossRealizedGains,,321000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,28000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,10000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,2.290
BusinessAcquisitionProFormaEarningsPerShareDiluted,,2.290
BusinessAcquisitionsProFormaNetIncomeLoss,,5198000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,38237000.000,-3506000.000
CommonStockDividendsPerShareDeclared,1.280,1.280
ComprehensiveIncomeNetOfTax,8588000.000,-413000.000
CurrentIncomeTaxExpenseBenefit,,453000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,13000.000
DeferredIncomeTaxExpenseBenefit,-55000.000,439000.000
DefinedContributionPlanCostRecognized,,423000.000
Depreciation,,719000.000
DepreciationDepletionAndAmortization,823000.000,547000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,1172000.000
DividendsCommonStockCash,2142000.000,2338000.000
EarningsPerShareBasic,,2.580
EarningsPerShareBasicAndDiluted,2.840,
EarningsPerShareDiluted,,2.570
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EquipmentExpense,,1386000.000
FederalDepositInsuranceCorporationPremiumExpense,,410000.000
FeesAndCommissionsDepositorAccounts,1444000.000,1849000.000
FeesAndCommissionsFiduciaryAndTrustActivities,1076000.000,1248000.000
ForeclosedRealEstateExpense,,293000.000
GainLossOnSaleOfBusiness,,1172000.000
GainLossOnSaleOfMortgageLoans,154000.000,331000.000
GainLossOnSaleOfPropertyPlantEquipment,0.000,-10000.000
GainLossOnSaleOfSecuritiesNet,149000.000,293000.000
GainsLossesOnSalesOfOtherRealEstate,-141000.000,-66000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,7139000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,249000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,33000.000
ImpairmentOfInvestments,394000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5952000.000,5339000.000
IncomeTaxExpenseBenefit,1198000.000,892000.000
IncomeTaxReconciliationDeductionsOther,,46000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1815000.000
IncomeTaxReconciliationOtherAdjustments,,6000.000
IncomeTaxReconciliationTaxExemptIncome,,1074000.000
IncomeTaxesPaidNet,1210000.000,735000.000
IncreaseDecreaseInAccruedInterestReceivableNet,444000.000,-43000.000
IncreaseDecreaseInDeferredCompensation,0.000,
IncreaseDecreaseInDeferredIncomeTaxes,1974000.000,-2503000.000
IncreaseDecreaseInDeposits,6608000.000,12524000.000
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,19872000.000,-7767000.000
IncreaseDecreaseInOtherLoans,-10000000.000,2774000.000
IncreaseDecreaseInOtherOperatingAssets,803000.000,-1191000.000
IncreaseDecreaseInOtherOperatingLiabilities,946000.000,-100000.000
InformationTechnologyAndDataProcessing,,183000.000
InterestAndDividendIncomeOperating,21622000.000,21456000.000
InterestAndDividendIncomeSecuritiesOther,188000.000,201000.000
InterestAndFeeIncomeLoansAndLeases,16632000.000,16713000.000
InterestExpense,3355000.000,2194000.000
InterestExpenseDeposits,2620000.000,1605000.000
InterestExpenseOther,735000.000,589000.000
InterestExpenseTimeDeposits100000OrMore,,389000.000
InterestIncomeDepositsWithFinancialInstitutions,12000.000,28000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,17492000.000,18987000.000
InterestIncomeExpenseNet,18267000.000,19262000.000
InterestIncomeSecuritiesStateAndMunicipal,2254000.000,3137000.000
InterestIncomeSecuritiesUSTreasuryAndOtherUSGovernment,2536000.000,1377000.000
InterestPaidNet,3572000.000,2114000.000
LaborAndRelatedExpense,8384000.000,11016000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,301000.000,126000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,,867000.000
LoansAndLeasesReceivableRelatedPartiesCollections,,208000.000
MarketingAndAdvertisingExpense,,334000.000
NetCashProvidedByUsedInFinancingActivities,17262000.000,-2970000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17262000.000,-2970000.000
NetCashProvidedByUsedInInvestingActivities,12781000.000,-11216000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,12781000.000,-11216000.000
NetCashProvidedByUsedInOperatingActivities,8194000.000,10680000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8194000.000,10680000.000
NetIncomeLoss,4754000.000,4447000.000
