,2011-09-30,2012-09-30,2013-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-317000.000,-167000.000,-27000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,-29000.000,-95000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,-1885000.000,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,203000.000,
AllowanceForDoubtfulAccountsReceivableRecoveries,,203000.000,150000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,-1241000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,150000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,1885000.000,1241000.000
AmortizationOfIntangibleAssets,17000.000,11000.000,6000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,73000.000,3000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,
BankOwnedLifeInsuranceIncome,,608000.000,612000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11500000.000,8145000.000,-2968000.000
CommonStockDividendsPerShareCashPaid,1.440,,
CommonStockDividendsPerShareDeclared,,,1.480
ComprehensiveIncomeNetOfTax,,7694000.000,8404000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,7689000.000,,
DebtInstrumentIncreaseAccruedInterest,-110000.000,51000.000,-17000.000
DeferredIncomeTaxExpenseBenefit,388000.000,-268000.000,230000.000
Depreciation,1442000.000,1597000.000,1659000.000
DistributionAndServicingFees,14779000.000,14341000.000,14718000.000
Dividends,-2967000.000,-2983000.000,-3008000.000
DividendsCash,,-2983000.000,-3008000.000
EarningsPerShareBasic,3.490,3.550,4.290
EarningsPerShareDiluted,3.450,3.510,4.220
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.334,0.335
EmployeeBenefitsAndShareBasedCompensation,531000.000,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,1023000.000,2366000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,309000.000,74000.000,
EquipmentExpense,,2632000.000,2719000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-30000.000,-29000.000,-95000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,30000.000,29000.000,95000.000
FairValueAssumptionsExpectedDividendRate,,0.037,0.034
FairValueAssumptionsExpectedVolatilityRate,,0.225,0.216
FairValueAssumptionsRiskFreeInterestRate,,0.011,0.011
FederalDepositInsuranceCorporationPremiumExpense,725000.000,550000.000,480000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,987.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,935.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,0.000
GainLossOnSaleOfEquityInvestments,,,42000.000
GainLossOnSaleOfOtherAssets,-103000.000,-205000.000,
GainLossOnSaleOfProperties,47000.000,117000.000,63000.000
GainLossOnSaleOfPropertyPlantEquipment,-25000.000,,0.000
GainLossOnSaleOfSecuritiesNet,25000.000,167000.000,
GainLossOnSalesOfLoansNet,96000.000,95000.000,2267000.000
ImpairmentOfInvestments,96000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10702000.000,10940000.000,13128000.000
IncomeTaxExpenseBenefit,3474000.000,3655000.000,4397000.000
IncomeTaxExpenseBenefitContinuingOperations,,3655000.000,
IncomeTaxReconciliationDeductionsOther,,-330000.000,-312000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,3720000.000,4595000.000
IncomeTaxReconciliationNondeductibleExpense,,166000.000,114000.000
IncomeTaxReconciliationOtherAdjustments,,99000.000,0.000
IncomeTaxReconciliationTaxCredits,,0.000,0.000
IncomeTaxesPaid,2900000.000,3400000.000,4700000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-51000.000,610000.000,-328000.000
IncreaseDecreaseInAccruedInterestReceivableNet,160000.000,-194000.000,423000.000
IncreaseDecreaseInDeposits,19227000.000,19140000.000,33069000.000
IncreaseDecreaseInLoansToFederalHomeLoanBanks,1700000.000,-22900000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,478000.000,646000.000,652000.000
IncreaseDecreaseInPrepaidExpense,1474000.000,481000.000,140000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,16000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,17000.000,16000.000
InterestAndDividendIncomeOperating,39358000.000,39134000.000,37428000.000
