,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,36105000.000,34036000.000,53960000.000,59591000.000,68463000.000,64278000.000,70079000.000,93656000.000,79587000.000,70796000.000,75039000.000,79039000.000,81181000.000,80423000.000,86364000.000,105044000.000,85401000.000
AccountsReceivableGrossCurrent,,66676000.000,88661000.000,95894000.000,,,,109529000.000,,,,106091000.000,,,,118439000.000,
AccountsReceivableNetCurrent,76499000.000,66211000.000,87883000.000,95022000.000,107177000.000,107455000.000,117455000.000,108767000.000,114075000.000,106880000.000,118827000.000,105271000.000,107699000.000,109328000.000,121280000.000,117745000.000,111417000.000
AccrualForEnvironmentalLossContingencies,,1369000.000,1369000.000,1349000.000,1277000.000,1277000.000,1277000.000,1277000.000,1277000.000,1277000.000,1264000.000,1263000.000,1200000.000,1200000.000,1200000.000,1216000.000,1200000.000
AccruedEnvironmentalLossContingenciesCurrent,,100000.000,100000.000,85000.000,13000.000,13000.000,85000.000,85000.000,85000.000,85000.000,85000.000,85000.000,100000.000,100000.000,100000.000,85000.000,100000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,1269000.000,1269000.000,1264000.000,1265000.000,1265000.000,1192000.000,1192000.000,1192000.000,1192000.000,1179000.000,1178000.000,1100000.000,1100000.000,1100000.000,1131000.000,1100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,266471000.000,,,,298054000.000,,,,328609000.000,,,,362772000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,57712000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,12990000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-27808000.000,-26889000.000,-34292000.000,-39211000.000,-35808000.000,-37181000.000,-31472000.000,-44722000.000,-40710000.000,-43950000.000,-39991000.000,-40397000.000,-43411000.000,-38286000.000,-42792000.000,-55589000.000,-64213000.000
AdditionalPaidInCapitalCommonStock,475779000.000,476948000.000,478025000.000,479245000.000,480653000.000,481855000.000,483156000.000,484798000.000,487512000.000,528541000.000,530415000.000,532249000.000,533921000.000,535436000.000,536848000.000,538703000.000,540504000.000
AllowanceForDoubtfulAccountsReceivableCurrent,469000.000,465000.000,778000.000,872000.000,954000.000,993000.000,946000.000,762000.000,712000.000,649000.000,736000.000,820000.000,980000.000,1063000.000,1124000.000,694000.000,866000.000
AmountOfDeferredCostsRelatedToLongTermContracts,,,,8880000.000,,,,21837000.000,,,,,,,,,
Assets,1093856000.000,1097530000.000,1086405000.000,1132938000.000,1178707000.000,1187540000.000,1204468000.000,1259727000.000,1245229000.000,1541554000.000,1552381000.000,1505545000.000,1500343000.000,1515509000.000,1531121000.000,1565694000.000,1568745000.000
AssetsCurrent,697808000.000,652257000.000,645897000.000,719784000.000,583341000.000,588644000.000,603429000.000,650854000.000,648540000.000,941246000.000,957307000.000,938626000.000,917439000.000,913311000.000,930574000.000,978450000.000,988676000.000
AssetsFairValueDisclosure,,,,,,0.000,,,,,,,,,,,
AssetsFairValueDisclosureNonrecurring,,0.000,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,121968000.000,,129895000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,14971000.000,,,5274000.000,1460000.000,806000.000,650000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,14971000.000,,,5274000.000,1460000.000,806000.000,650000.000,0.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,0.000,,,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,12000.000,11000.000,,17000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,128238000.000,45191000.000,,128237000.000,143614000.000,121979000.000,,129912000.000
AvailableForSaleSecurities,,,,,,,,,,128205000.000,45187000.000,,128197000.000,143602000.000,121968000.000,148383000.000,129895000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,0.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,64000.000,
AvailableForSaleSecuritiesAmortizedCost,,155927000.000,,,,,,,,,,,,,,148447000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,0.000,0.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,92440000.000,89479000.000,12683000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,63590000.000,76587000.000,164255000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,166066000.000,176938000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,156030000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,156030000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,127000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,230000.000,,,,,,,,,,,,,,,
BillingsInExcessOfCost,,,,,,,,,,,,,,,,9962000.000,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,9962000.000,11777000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,179000000.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,182000000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,3000000.000,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,2670000.000,2884000.000,2867000.000,2650000.000,2430000.000,2206000.000,1979000.000,9580000.000,9170000.000,13346000.000,12874000.000,15867000.000,15679000.000
CapitalLeaseObligationsCurrent,,,,,-814000.000,876000.000,-941000.000,957000.000,973000.000,990000.000,999000.000,1914000.000,1998000.000,2489000.000,2366000.000,2853000.000,2840000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,1693000.000,,,,7666000.000,,,,13014000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,3052000.000,,,,11227000.000,,,,18088000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,1093000.000,,,,2352000.000,,,,3496000.000,
