,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,70152.000,88060.000,117696.000,121871.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,13170.000,13170.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,148579.000,,,
AdvertisingExpense,,70200.000,59700.000,59500.000,31600.000,79400.000
AmortizationOfIntangibleAssets,,35900.000,62700.000,129500.000,156000.000,155100.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,229994.000,,
AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount,,100000.000,418334.000,,95834.000,152168.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-13597.000,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,13597.000,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.040,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.040,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,847800.000,,,,
BusinessAcquisitionsProFormaRevenue,,5433900.000,,,,
CapitalLeaseObligationsIncurred,,22258.000,,,,22439.000
CapitalizedComputerSoftwareAmortization,,24000.000,12800.000,43000.000,43000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,43000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,455944.000,434469.000,-335952.000,1515521.000,1198339.000,-1039695.000
ComprehensiveIncomeNetOfTax,857759.000,877051.000,-33560.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,2810.000,30527.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,879861.000,-3033.000,,,
CostOfGoodsSold,602049.000,586767.000,519221.000,718410.000,729979.000,684121.000
CostOfRevenue,1884391.000,2431422.000,2827067.000,5001628.000,5540716.000,6202145.000
CostOfServices,1282342.000,1844655.000,2307846.000,4283218.000,4810737.000,5518024.000
CurrentFederalTaxExpenseBenefit,,,,,,63586.000
CurrentIncomeTaxExpenseBenefit,,,,,,65553.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,1967.000
DebtConversionConvertedInstrumentAmount1,,,214685.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,359737.000,1678.000,136650.000,289205.000,164894.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,,,,,169994.000
DeferredIncomeTaxExpenseBenefit,-224350.000,,-1778.000,140876.000,298150.000,169994.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,31741.000,100.000,4226.000,8945.000,5100.000
DefinedBenefitPlanContributionsByEmployer,,19000.000,17800.000,24500.000,26300.000,45300.000
Depreciation,,58300.000,57000.000,96200.000,100200.000,112600.000
DepreciationDepletionAndAmortization,74880.000,94111.000,119696.000,225638.000,256272.000,267645.000
EarningsPerShareBasic,0.040,0.040,,0.010,0.020,0.020
EarningsPerShareDiluted,0.040,0.040,,0.010,0.020,0.020
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,14900.000
GainLossOnDispositionOfProperty,,3208.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,-7482.000
GrossProfit,2348358.000,2829945.000,2706397.000,3763304.000,4854753.000,5412888.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,640102.000,481690.000,-4811.000,338112.000,794418.000,637113.000
IncomeTaxExpenseBenefit,-224350.000,-391478.000,-1778.000,140876.000,298150.000,235547.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-419020.000,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,165146.000,-1635.000,114960.000,270102.000,216618.000
IncomeTaxReconciliationNondeductibleExpenseOther,,11240.000,53507.000,53604.000,13278.000,-3419.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,-131683.000,-56058.000,-28854.000,,
IncomeTaxReconciliationOtherAdjustments,,-31733.000,,,,
IncomeTaxReconciliationOtherReconcilingItems,,,2552.000,27313.000,21522.000,3536.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,14572.000,-144.000,11475.000,26656.000,18812.000
IncomeTaxReconciliationTaxCreditsOther,,,,37622.000,33408.000,
IncreaseDecreaseInAccountsPayable,-23940.000,-33953.000,142720.000,123498.000,16705.000,-222614.000
IncreaseDecreaseInAccountsReceivable,-14885.000,109498.000,159729.000,300917.000,240762.000,-50753.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,8939.000,39714.000,35419.000,382958.000
IncreaseDecreaseInDeferredRevenue,,-99966.000,10638.000,29064.000,117863.000,252525.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,1379.000,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,481387.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-2196.000,,63387.000,33362.000,-8481.000,48832.000
IncreaseDecreaseInPrepaidExpense,,22000.000,,,,
InterestExpense,29539.000,25929.000,33588.000,9818.000,1585.000,1517.000
InterestPaid,,10925.000,11533.000,6970.000,1585.000,1517.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,75000.000,75000.000,,78750.000
LeaseAndRentalExpense,,103500.000,91500.000,,,88100.000
LegalFees,,50500.000,,,,
LossContingencyDamagesSoughtValue,,,7500000.000,,,
MarketableSecuritiesRealizedGainLoss,,11892.000,,,,
NetCashProvidedByUsedInFinancingActivities,51231.000,87454.000,46789.000,1411307.000,110817.000,-307197.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,51231.000,87454.000,46789.000,1411307.000,110817.000,-307197.000
NetCashProvidedByUsedInInvestingActivities,-315972.000,12301.000,-599645.000,-485778.000,-26312.000,-1718554.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-315972.000,12301.000,-599645.000,-485778.000,-26312.000,-1718554.000
NetCashProvidedByUsedInOperatingActivities,720685.000,334714.000,216904.000,589992.000,1113834.000,986056.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,720685.000,334714.000,216904.000,589992.000,1113834.000,986056.000
NetIncomeLoss,864452.000,870358.000,-33560.000,229095.000,533917.000,433171.000
NetIncomeLossAttributableToNoncontrollingInterest,,2810.000,30527.000,-31859.000,-37649.000,-31605.000
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,,,,241612.000,533917.000,
NoncontrollingInterestIncreaseFromBusinessCombination,,285185.000,,-195926.000,,431088.000
OperatingIncomeLoss,676523.000,488280.000,27308.000,344726.000,795233.000,634499.000
OperatingLeasesRentExpenseNet,,,,117712.000,121300.000,204200.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,6693.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-6693.000,,,,,
OtherNoncashIncomeTaxExpense,,-391638.000,,,,
OtherNonoperatingIncomeExpense,6715.000,4239.000,1469.000,3204.000,770.000,4131.000
OtherSalesRevenueNet,60036.000,124006.000,127277.000,114676.000,111334.000,125444.000
PaymentsForRepurchaseOfCommonStock,61597.000,12280.000,29555.000,,177916.000,346976.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,195926.000,,162707.000
PaymentsToAcquireAvailableForSaleSecurities,429399.000,,,,,
PaymentsToAcquireBusinessesGross,,,,150000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,214774.000,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,1121990.000
PaymentsToAcquireIntangibleAssets,,13664.000,,65000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,12171.000,73876.000,34645.000,74852.000,26312.000,445847.000
ProceedsFromIssuanceOfCommonStock,,,,1800000.000,,
ProceedsFromNotesPayable,200000.000,37407.000,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,-250000.000,250000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,302096.000,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,125598.000,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,12519.000,,,,11990.000
ProceedsFromStockOptionsExercised,1800.000,145898.000,105292.000,32348.000,50589.000,65037.000
ProfitLoss,,873168.000,-3033.000,197236.000,496268.000,401566.000
ProvisionForDoubtfulAccounts,10605.000,8886.000,3000.000,5185.000,7742.000,5345.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,29765.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,8300.000,5506.000,4174.000,4397.000,9047.000
RepaymentsOfNotesPayable,88972.000,75271.000,23442.000,166867.000,7459.000,16211.000
RevenueFromRelatedParties,,12500.000,11100.000,12500.000,16000.000,12000.000
Revenues,4232749.000,5261367.000,5533464.000,8764932.000,10395469.000,11615033.000
SalesRevenueGoodsNet,843098.000,809084.000,723449.000,1085671.000,1209619.000,1180919.000
SalesRevenueNet,4232749.000,5261367.000,5533464.000,8764932.000,10395469.000,11615033.000
SalesRevenueServicesNet,3329615.000,4328277.000,4682738.000,7564585.000,9074516.000,10308670.000
SellingGeneralAndAdministrativeExpense,1671835.000,2341665.000,2679089.000,3418578.000,4059520.000,4778389.000
ShareBasedCompensation,13170.000,29325.000,70152.000,88060.000,117696.000,121871.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,83000.000,
