,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,89367.000,139709.000,147857.000,103566.000,106413.000,83305.000,48759.000,62886.000,110390.000,95974.000,444876.000,267637.000,294534.000,409371.000,413333.000,255615.000,383980.000,344536.000,377289.000,385285.000,553672.000,298343.000,288488.000,343418.000,311881.000
AccountsReceivableNet,,,,361191.000,402949.000,442388.000,565157.000,544684.000,745654.000,833735.000,1688385.000,1970531.000,2193691.000,2627879.000,1753146.000,2013464.000,1638172.000,1562072.000,1453602.000,1253628.000,1477255.000,1285493.000,1323109.000,1299698.000,1315499.000
AccountsReceivableNetCurrent,222650.000,369452.000,443602.000,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,226406.000,124592.000,247092.000,,298052.000,,,,135533.000,133023.000,164088.000,90872.000,199613.000,165346.000,281936.000,195164.000,111961.000,117520.000
AccruedLiabilitiesCurrent,34228.000,43776.000,53284.000,39324.000,59266.000,33210.000,64124.000,37347.000,99148.000,40591.000,1794168.000,1255282.000,1342536.000,694393.000,1060055.000,1105122.000,1193973.000,1149932.000,1000103.000,995999.000,527478.000,536059.000,687835.000,806399.000,932304.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-94708.000,,,,-193705.000,,,,-358168.000,,,,262797.000,,304079.000,302214.000,318077.000,338126.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-39247.000,-59065.000,-65599.000,-69485.000,-62930.000,-47283.000,-39005.000,-45905.000,-40196.000,-35154.000,-25139.000,-22547.000,-24693.000,-35798.000,-29461.000
AdditionalPaidInCapital,1680558.000,1669625.000,1710105.000,1741744.000,1963584.000,2116691.000,2124496.000,2070369.000,2136692.000,2226511.000,3843454.000,3977661.000,4266637.000,4416564.000,4570392.000,5725470.000,5857312.000,6108448.000,8038485.000,8202605.000,8419324.000,8704175.000,8912428.000,9119610.000,9368433.000
AllowanceForDoubtfulAccountsReceivableCurrent,,118673.000,132414.000,125987.000,134189.000,155931.000,171600.000,117030.000,149703.000,159096.000,407776.000,429509.000,483541.000,477088.000,508950.000,460564.000,518223.000,443324.000,396171.000,396884.000,422118.000,410297.000,474806.000,429192.000,451625.000
Assets,1145753.000,1454440.000,1630967.000,1731490.000,2045247.000,2091555.000,2345397.000,2541246.000,2727935.000,3066808.000,10572325.000,9260539.000,9597899.000,9955494.000,10613640.000,10202939.000,10788062.000,11445598.000,11763247.000,11170143.000,11640221.000,12223065.000,12457515.000,12860804.000,13398526.000
AssetsCurrent,847453.000,1206496.000,1385416.000,1469776.000,1402387.000,1477205.000,1757643.000,1883037.000,2077077.000,2446194.000,4456834.000,3870609.000,4481701.000,5057900.000,5961680.000,4053763.000,4884862.000,5517980.000,5843056.000,5721241.000,6038648.000,6677229.000,6844649.000,6827260.000,7163877.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,104653.000,155406.000,207438.000,268901.000
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,,,723962.000,1221854.000,1430511.000,1696871.000,2048273.000,2352783.000
CashAndCashEquivalentsAtCarryingValue,501893.000,616430.000,720423.000,862386.000,752019.000,813291.000,1099088.000,1250643.000,1257862.000,1500155.000,1926674.000,1713479.000,1820984.000,2160993.000,3549653.000,1721343.000,2775258.000,3449020.000,3691580.000,4215145.000,4276726.000,4990150.000,5135430.000,5338978.000,5589295.000
CashUninsuredAmount,,,,,,,,458372.000,,,,607349.000,,,,1069567.000,,,,3564307.000,,,,4127107.000,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,20000000.000
