,2011-06-30,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,0.000
CashPeriodIncreaseDecrease,,,,,,-45.000,,,,-145.000,,,,8.000,,,,
CostOfServices,,,,,,1500.000,,,,1500.000,,,,1500.000,,,,
DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalBeforeIncomeTax,,-231620.000,-191226.000,-3130.000,-11273.000,-2040.000,-10175.000,,,-5582.000,-7562.000,-615892.000,,-3672.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,-7161.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-3.370,,-0.060,-0.070,-1.450,,-0.000,-0.000,-0.010,,-0.010
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,-605437.000,,,,,,
GeneralAndAdministrativeExpense,35761.000,16727.000,16.000,44.000,46.000,45.000,45.000,45.000,,144.000,211.000,1650.000,-63.000,92.000,103.000,91.000,46.000,200.000
ImpairmentOfInvestments,,,,,,,,182000.000,,,,,,,,,,
IncomeLossFromContinuingOperations,,-231620.000,-191226.000,-3130.000,-11273.000,-2040.000,-10175.000,-189385.000,170752.000,-5582.000,-7562.000,-10455.000,-6428.000,-3672.000,-10458.000,-7161.000,-20416.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,-15400.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-522416.000,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,0.000
IncreaseDecreaseDueFromOtherRelatedParties,,,,1000.000,,,,,,3650.000,,,,2100.000,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,287.000,,,,80.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,8533.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,3827.000,,586.000,,495.000,,,,,,,,,,,,
IncreaseDecreaseInDeposits,,-22171.000,,-44.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,9589.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,187500.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,-22171.000,,-44.000,,-45.000,,,,-145.000,,,,8.000,,,,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-22171.000,,-44.000,,-45.000,,,,-145.000,,,,8.000,,,,0.000
NetIncomeLoss,-522416.000,-231620.000,-191226.000,-3130.000,-11273.000,-2040.000,,,,-5582.000,-7562.000,-615892.000,-6428.000,-3672.000,-10458.000,-7161.000,-20416.000,-15400.000
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,,,,,,,,,,,,,,9000.000
OfficersCompensation,200295.000,19726.000,,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,-350.000,0.000
OperatingExpenses,,,,,,,10175.000,189385.000,,,,,,,,,,
OperatingIncomeLoss,-522416.000,,,,,,,,,,,,,,,,,-15400.000
OtherExpenses,,,,,11273.000,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,,,,,,,0.000
ProceedsFromContributionsFromAffiliates,,,,1500.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,,,,0.000
ProfessionalFees,286360.000,195167.000,191210.000,1586.000,9727.000,495.000,8630.000,5840.000,9883.000,3938.000,5851.000,7305.000,4991.000,2080.000,8855.000,5570.000,20720.000,15200.000
ProfitLoss,,-231620.000,,-3130.000,,-2040.000,-10175.000,-189385.000,659745.000,-5582.000,,,,-3672.000,,,,
Revenues,,,,,,,,,,,,,,,,,,0.000
RoyaltyRevenue,,640000.000,,,,,,,,,,,,,,,,
SalesRevenueNet,,,,,,,,,,,,,,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,,,,1111460.000
WeightedAverageNumberOfSharesIssuedBasic,,44573012.000,44573012.000,44573012.000,44573012.000,44573012.000,44573012.000,56160.000,-89148137.000,93379.000,110558.000,425466.000,,1111460.000,1111460.000,1111460.000,,
