,2011-06-29,2011-09-29,2011-12-30,2012-03-30,2012-09-29,2012-12-30,2013-06-29,2013-09-29,2013-12-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-614.000,,,,,,,,
AdministrativeFeesExpense,,,,,,,16808.000,16809.000,9629.000
CashAndCashEquivalentsPeriodIncreaseDecrease,98230.000,,,,,,-27595.000,,
ComprehensiveIncomeNetOfTax,284660.000,-58112.000,-19364.000,-92913.000,-60947.000,-38035.000,-44914.000,-51309.000,-34881.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,64097.000,,,,,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,358750.000,,,,16276.000,30539.000,,,
GrossProfit,,-33303.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-67388.000,-33303.000,-18209.000,-109135.000,-86175.000,-66780.000,-39401.000,-52234.000,-30994.000
IncomeLossFromEquityMethodInvestments,24194.000,65177.000,55092.000,40978.000,-16276.000,,,,
IncreaseDecreaseDueFromAffiliates,24750.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-76858.000,,,,,,-15180.000,,
IncreaseDecreaseInDeferredRevenue,50000.000,,,,,,,,
IncreaseDecreaseInDueToAffiliates,64124.000,,,,,,29685.000,,
IncreaseDecreaseInPrepaidExpense,11544.000,,,,,,,,
InterestIncomeOperating,5833.000,922.000,4442.000,3747.000,3503.000,5884.000,2976.000,6324.000,10996.000
ManagementFeeExpense,,,,,,,16053.000,16053.000,9197.000
NetCashProvidedByUsedInFinancingActivities,-64097.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-64097.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,279767.000,,,,,,-2699.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,279767.000,,,,,,-2699.000,,
NetCashProvidedByUsedInOperatingActivities,-117440.000,,,,,,-24896.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-117440.000,,,,,,-24896.000,,
NetIncomeLoss,291362.000,-33303.000,-18209.000,-109135.000,-69899.000,-36241.000,-39401.000,-52234.000,-30994.000
NetIncomeLossAllocatedToGeneralPartners,2914.000,-333.000,-182.000,-1092.000,-699.000,-363.000,-394.000,-522.000,-310.000
NetIncomeLossAllocatedToLimitedPartners,288448.000,-32970.000,-18027.000,-108043.000,-69200.000,-35878.000,-39007.000,-51712.000,-30684.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,6.990,-0.800,-0.440,-2.620,-1.680,-0.870,-0.940,-1.260,-0.740
NoninterestIncomeOtherOperatingIncome,,,2500.000,,,,,,
OperatingExpenses,97415.000,99402.000,80243.000,191360.000,73402.000,72664.000,42377.000,58558.000,41990.000
OtherComprehensiveIncomeOtherNetOfTax,-6702.000,-24809.000,-1155.000,,,,,,
PaymentForAdministrativeFees,,,,,,,-3176.000,,
PaymentsForOtherOperatingActivities,7626.000,,,,,,-7479.000,,
PaymentsToAcquireAvailableForSaleSecuritiesEquity,4233.000,,,,,,2699.000,,
ProceedsFromInterestReceived,4253.000,,,,,,-2976.000,,
ProfessionalFees,15979.000,22378.000,7686.000,17881.000,16826.000,15380.000,7679.000,21752.000,7536.000
Revenues,5833.000,922.000,6942.000,41247.000,3503.000,5884.000,2976.000,6324.000,10996.000
SalesRevenueNet,5833.000,922.000,6942.000,41247.000,3503.000,5884.000,2976.000,6324.000,10996.000
SuppliesAndPostageExpense,3659.000,5673.000,1205.000,76946.000,3960.000,5440.000,1837.000,3944.000,15628.000
