,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccretionExpense,,,,,,,,,3041.000,,,,4104.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,3240638.000,,,,
AssetRetirementObligationAccretionExpense,,,,,,,,,2195.000,,,,3572.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-87473.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,28097.000,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,6004.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,16960.000,,,,19177.000,,,,10495.000,,,,-6603.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,-44746.000
DepreciationDepletionAndAmortization,,,,,,,,,8110.000,7847.000,12249.000,13474.000,11036.000,40578.000,90519.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,-7802.000,162992.000
DirectOperatingCosts,,,,,,,,,12972.000,8020.000,19224.000,22289.000,15996.000,90448.000,283992.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,-0.010,,-0.010,-0.010,,-0.030,-0.020,-0.010
EquityIssuancePerShareAmount,,,,,0.050,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,3143.000,,,,,,,,,
GeneralAndAdministrativeExpense,7898.000,12981.000,5495.000,32853.000,12219.000,28507.000,22439.000,16140.000,6231.000,53665.000,66251.000,170779.000,74527.000,99508.000,294183.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9669.000,-14976.000,-6862.000,-32853.000,-12219.000,-25799.000,-31301.000,-60650.000,-76033.000,-176491.000,-400527.000,-1043185.000,-1638966.000,-1401235.000,-771375.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,-44746.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-142.000,,,,-3604.000,,,,71101.000,,,,487717.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,1493.000,,,,-2143.000,,
IncreaseDecreaseInInterestPayableNet,1771.000,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,-3427.000,,,,-369.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,-2295.000,,,,-5626.000,,
InterestAndDebtExpense,1771.000,1995.000,1367.000,,,,,,,,,,,,
InterestAndOtherIncome,,,,,,,,,,,,,,,11559.000
InterestExpense,,,,,,953.000,8862.000,,-3413.000,3335.000,4367.000,38145.000,39463.000,136710.000,240303.000
InterestPaid,,,,,,,,,3041.000,,,,4104.000,,
InvestmentIncomeInterest,,,,,,,,,,,827.000,,10504.000,7776.000,
LaborAndRelatedExpense,,,,,,,,,,,,,,240000.000,
NetCashProvidedByUsedInFinancingActivities,25000.000,,,,35000.000,,,,-5957.000,,,,226066.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25000.000,,,,35000.000,,,,-5957.000,,,,226066.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,6004.000,,,,-205877.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,6004.000,,,,-205877.000,,
NetCashProvidedByUsedInOperatingActivities,-8040.000,,,,-15823.000,,,,10448.000,,,,-26792.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8040.000,,,,-15823.000,,,,10448.000,,,,-26792.000,,
NetIncomeLoss,-9669.000,-14976.000,-6862.000,-32853.000,-12219.000,-25799.000,-31301.000,-60650.000,-76033.000,-176491.000,-400527.000,-1043185.000,-1638966.000,-1401235.000,-726629.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,9531.000,9531.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,-1629435.000,-1410766.000,-726629.000
NonoperatingIncomeExpense,-1771.000,-1995.000,-1367.000,0.000,,2708.000,-8862.000,,3413.000,-3335.000,-3540.000,-31363.000,-28959.000,-136736.000,-65752.000
OilAndGasRevenue,,,,,,,,,25764.000,18348.000,35755.000,45720.000,10294.000,91029.000,279174.000
OperatingExpenses,7898.000,12981.000,5495.000,32853.000,12219.000,28507.000,22439.000,18520.000,98384.000,191504.000,432742.000,1064368.000,1620301.000,1355528.000,984797.000
OperatingIncomeLoss,-7898.000,-12981.000,-5495.000,-32853.000,-12219.000,-28507.000,-22439.000,-14588.000,-72620.000,-173156.000,-396987.000,-1018648.000,-1610007.000,-1264499.000,-705623.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,,518.000,,,,,,,,,
OtherCostAndExpenseOperating,,,,,,,,,,,14999.000,,1088179.000,703373.000,
OtherDepreciationAndAmortization,,,,,,,,,5915.000,,,,7464.000,,
OtherOperatingActivitiesCashFlowStatement,,,,,,,,,,,,,13000.000,,
PaymentsForProceedsFromLoansReceivable,,,,,,,,,,,,,196625.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,9252.000,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,50000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,35000.000,,,,,,,,,,
ProceedsFromMinorityShareholders,,,,,,,,,,,,,90000.000,,
ProceedsFromNotesPayable,25000.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,156500.000
ProfessionalFees,,,,,,,,,71071.000,121972.000,320019.000,324065.000,430563.000,181621.000,287635.000
ProvisionForDoubtfulAccounts,,,,,0.000,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,,,1088179.000,,28468.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,,,,,9800000.000,,
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,1626.000,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,35000.000,,,,,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,,,,,,,,,,1030500.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,9763304.000,10281985.000,10112754.000,-19250085.000,17654293.000,31376427.000,37874868.000,-54954625.000,60064813.000,77291310.000,82512718.000
