,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,507000.000,0.000,,0.000,698000.000,0.000,0.000,0.000,536000.000,0.000,0.000,0.000,412000.000,0.000,0.000,445000.000
AllocatedShareBasedCompensationExpense,136000.000,,130000.000,596000.000,86000.000,71000.000,169000.000,791000.000,93000.000,86000.000,172000.000,582000.000,9000.000,40000.000,72000.000,443000.000,32000.000,31000.000,522000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,173240.000,165740.000,87550.000,-338980.000,31790.000,26334.000,24290.000,-50624.000,69175.000,56110.000,62021.000,-131196.000,72090.000,72090.000,72090.000,-144180.000,23958.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,75000.000,,,,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,10023000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1976000.000,,-5273000.000,,,,77000.000,,,,-118000.000,,,,-419000.000,,,,106000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,4000.000,,0.000,,,,,,,,,,,,0.000,,,,
ComprehensiveIncomeNetOfTax,,1643000.000,3123000.000,2271000.000,3002000.000,6995000.000,2341000.000,1703000.000,3485000.000,2492000.000,2793000.000,,,,7473000.000,1820000.000,774000.000,1983000.000,1443000.000
CostOfRealEstateSales,,,723000.000,,,,,,,,,,,,,,,,
CostOfServices,23398000.000,23659000.000,24842000.000,25255000.000,25687000.000,26982000.000,30135000.000,31003000.000,31124000.000,30594000.000,29657000.000,1480000.000,557000.000,-27306000.000,732000.000,1008000.000,684000.000,656000.000,1327000.000
DeferredIncomeTaxExpenseBenefit,,,444000.000,,,,0.000,,,,1418000.000,,,,3446000.000,,,,3092000.000
DepreciationDepletionAndAmortization,3083000.000,,3271000.000,3467000.000,3624000.000,3703000.000,3775000.000,4168000.000,4072000.000,4124000.000,4248000.000,,,,1959000.000,,,,2136000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,3162000.000,3341000.000,3236000.000,3318000.000,3428000.000,4037000.000,3878000.000,4587000.000,3893000.000,4176000.000,4521000.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,0.050,0.000,,0.000,0.000,0.000,0.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.230,0.180,0.330,0.240,0.310,0.740,0.240,0.180,0.360,0.260,0.290,0.140,0.210,0.210,0.760,0.180,0.080,0.200,0.150
EarningsPerShareDiluted,0.230,0.170,0.330,0.240,0.310,0.720,0.240,0.180,0.360,0.250,0.290,0.140,0.210,0.200,0.760,0.180,0.080,0.200,0.140
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,407000.000,,,,157000.000,,,,123000.000,,,,270000.000,,,,
EnvironmentalRemediationExpense,,,,,,,,,,,,,,,,,2000000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,145000.000,,407000.000,,,,143000.000,,,,94000.000,,,,0.000,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,1314000.000,,,,,,,
GainLossOnContractTermination,1039000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainLossOnDispositionOfProperty,,,1116000.000,0.000,0.000,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,56000.000,22000.000,450000.000,-52000.000,-17000.000,-3000.000,0.000,-14000.000,6286000.000,0.000,-109000.000,-148000.000,
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-1051000.000,,-1307000.000,,,,-39000.000,,,,-111000.000,,,,6285000.000,,,,0.000
GeneralAndAdministrativeExpense,292000.000,559000.000,263000.000,669000.000,204000.000,125000.000,354000.000,824000.000,159000.000,277000.000,318000.000,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,2344000.000,,,,,,,,,,,,
GrossProfit,,,,,,,,,,,,2159000.000,3889000.000,,,,,,
HealthCareOrganizationStopLossInsurancePremiumExpense,,,250000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,2125000.000,1639000.000,3123000.000,2271000.000,3002000.000,6989000.000,,,,,,845000.000,2047000.000,,7473000.000,1820000.000,774000.000,1957000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,3451000.000,2661000.000,5120000.000,3722000.000,4922000.000,11458000.000,3838000.000,2791000.000,5713000.000,4329000.000,4579000.000,1386000.000,3355000.000,668000.000,12352000.000,3009000.000,1279000.000,3235000.000,2385000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.230,0.180,0.330,0.240,0.310,0.740,,,,,,0.090,0.210,,0.760,0.180,0.080,0.200,
IncomeLossFromContinuingOperationsPerDilutedShare,0.230,0.170,0.330,0.240,0.310,0.720,,,,,,0.090,0.210,,0.760,0.180,0.080,0.200,
IncomeLossFromDiscontinuedOperationsNetOfTax,-1000.000,4000.000,0.000,0.000,0.000,0.000,,,,,,516000.000,0.000,,0.000,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.050,0.000,,0.000,0.000,0.000,0.000,
IncomeLossFromEquityMethodInvestments,-7000.000,-1000.000,-8000.000,-11000.000,-11000.000,-33000.000,-32000.000,-31000.000,-29000.000,-36000.000,-30000.000,-150000.000,-75000.000,110000.000,-54000.000,-86000.000,-186000.000,-652000.000,-771000.000
IncomeTaxExpenseBenefit,1326000.000,1022000.000,1997000.000,1451000.000,1920000.000,4469000.000,1497000.000,1088000.000,2228000.000,1839000.000,1786000.000,541000.000,1308000.000,260000.000,4879000.000,1189000.000,505000.000,1278000.000,942000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-870000.000,,-3076000.000,,,,-1772000.000,,,,-2238000.000,,,,-1904000.000,,,,-225000.000
IncreaseDecreaseInAccountsReceivable,-234000.000,,-704000.000,,,,1451000.000,,,,-164000.000,,,,-209000.000,,,,-124000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,1014000.000,,634000.000,,,,663000.000,,,,-392000.000,,,,1432000.000,,,,-3495000.000
IncreaseDecreaseInInventories,-132000.000,,145000.000,,,,-11000.000,,,,-7000.000,,,,,,,,
IncreaseDecreaseInNotesReceivables,0.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,,,,,122000.000,,,,-45000.000
IncreaseDecreaseInOtherOperatingAssets,368000.000,,680000.000,,,,457000.000,,,,650000.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-894000.000,,-668000.000,,,,-784000.000,,,,-903000.000,,,,750000.000,,,,-559000.000
IncreaseDecreaseInRestrictedCash,,,,,,,1000.000,,,,-35000.000,,,,1174000.000,,,,0.000
IncreaseDecreaseInSelfInsuranceReserve,,,-1281000.000,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,97.000,72.000,76.000,-163.000,106.000,88.000,67.000,-180.000,60.000,69.000,62.000,-120.000,51.000,40.000,43.000,-90.000,70.000
InterestAndOtherIncome,9000.000,12000.000,32000.000,5000.000,0.000,1000.000,1000.000,0.000,0.000,29000.000,0.000,0.000,0.000,0.000,1000.000,1000.000,0.000,0.000,0.000
InterestCostsCapitalized,,,,,,,,,,,,,,,222000.000,242000.000,240000.000,382000.000,370000.000
InterestExpense,804000.000,794000.000,428000.000,580000.000,1137000.000,375000.000,311000.000,346000.000,438000.000,380000.000,472000.000,620000.000,459000.000,463000.000,481000.000,415000.000,392000.000,273000.000,248000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,0.002,,,,0.002,,,,0.002,,,,,,,,
MortgageLoansOnRealEstateMaximumInterestRateInRange,,,0.086,,,,0.086,,,,0.086,,,,0.079,,,,
MortgageLoansOnRealEstateMinimumInterestRateInRange,,,0.056,,,,0.056,,,,0.056,,,,0.056,,,,
NetCashProvidedByUsedInFinancingActivities,-967000.000,,-340000.000,,,,15020000.000,,,,-2429000.000,,,,-5617000.000,,,,-943000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-967000.000,,-340000.000,,,,15020000.000,,,,-2429000.000,,,,-5617000.000,,,,-943000.000
NetCashProvidedByUsedInInvestingActivities,-6379000.000,,-8781000.000,,,,-19022000.000,,,,-4048000.000,,,,-630000.000,,,,-3833000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6379000.000,,-8781000.000,,,,-19022000.000,,,,-4048000.000,,,,-630000.000,,,,-3833000.000
NetCashProvidedByUsedInOperatingActivities,5370000.000,,3848000.000,,,,4079000.000,,,,6359000.000,,,,5828000.000,,,,4882000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5366000.000,,3848000.000,,,,4079000.000,,,,6359000.000,,,,5828000.000,,,,4882000.000
NetIncomeLoss,2124000.000,1643000.000,3123000.000,2271000.000,3002000.000,6989000.000,2341000.000,1703000.000,3485000.000,2490000.000,2793000.000,,,,,,,,
NetIncomeLossFromRealEstateInvestmentPartnershipAttributableToParent,,,,,,,,,,,-38000.000,,,,-71000.000,,,,-1005000.000
NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,,,,,,,132000.000,,,,0.000,,,,,,,,
OperatingCostsAndExpenses,,,,,,,,,,,,6789000.000,4608000.000,,2223000.000,6106000.000,7277000.000,5468000.000,5918000.000
OperatingExpenses,27145000.000,27882000.000,28649000.000,29560000.000,29638000.000,31493000.000,34696000.000,36761000.000,35518000.000,35397000.000,34921000.000,1755000.000,818000.000,-32885000.000,973000.000,1531000.000,974000.000,1146000.000,1001000.000
OperatingIncomeLoss,3214000.000,3444000.000,4408000.000,4308000.000,6070000.000,5648000.000,4124000.000,3146000.000,5730000.000,4768000.000,5098000.000,,,,6600000.000,3509000.000,1966000.000,-51000.000,3404000.000
OperatingLeasesIncomeStatementLeaseRevenue,4541000.000,4852000.000,5087000.000,5448000.000,5615000.000,6202000.000,5961000.000,6781000.000,6284000.000,6603000.000,6958000.000,5879000.000,5784000.000,4789000.000,6027000.000,6089000.000,6082000.000,6259000.000,6283000.000
OtherGeneralAndAdministrativeExpense,,,-1174000.000,-1516000.000,-1050000.000,,,,,,,,,,,,,,
OtherMaterialNoncashItems,,,31000.000,,,,,,,,,,,,,,,,
OtherOperatingActivitiesCashFlowStatement,,,,,,,0.000,,,,,,,,,,,,
PaymentsForProceedsFromProductiveAssets,,,,,,,,,,,,,,,11297000.000,,,,
PaymentsForRepurchaseOfCommonStock,137000.000,,233000.000,,,,0.000,,,,,,,,,,,,74000.000
PaymentsOfDebtExtinguishmentCosts,,,,,,,,,,,,116000.000,,,,,,,
PaymentsToAcquireAndDevelopRealEstate,2589000.000,,4164000.000,,,,3769000.000,,,,1738000.000,,,,,,,,
PaymentsToAcquireBusinessesGross,,,,,,,10023000.000,,,,0.000,,,,,,,,
PaymentsToAcquireInterestInJointVenture,70000.000,,32000.000,,,,125000.000,,,,135000.000,,,,214000.000,,,,104000.000
PaymentsToAcquireMiningAssets,0.000,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,4789000.000,,6787000.000,,,,5334000.000,,,,2463000.000,,,,10539000.000,,,,3729000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,220000.000,,763000.000,,,,183000.000,,,,251000.000,,,,900000.000,,,,381000.000
ProceedsFromLinesOfCredit,,,,,,,16745000.000,,,,12599000.000,,,,11541000.000,,,,6007000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,,,,,,,,,-525000.000,,,,69000.000,,,,-254000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,1069000.000,,2202000.000,,,,230000.000,,,,253000.000,,,,,,,,
ProfitLoss,,,,,,,,,,,,1361000.000,2047000.000,,7473000.000,1820000.000,774000.000,,1443000.000
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,,,10951000.000,1981000.000,14016000.000,11600000.000,,1439000.000,12068000.000,,4201000.000,,,,,,,,
RealEstateTaxExpense,,,,,,,,,,,,1234000.000,994000.000,,1118000.000,1142000.000,1128000.000,1087000.000,1062000.000
RecoveryOfDirectCosts,,,,,,,,,,,,,,,3000000.000,0.000,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,643000.000,924000.000,,386000.000,406000.000,388000.000,362000.000,557000.000
ReorganizationItems,,,,,,,,,,,450000.000,107000.000,17000.000,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,1000000.000,,,,13725000.000,,,,17107000.000,,,,5907000.000
RepaymentsOfLongTermDebt,1195000.000,,1277000.000,,,,1051000.000,,,,1123000.000,,,,1020000.000,,,,1096000.000
RevenueMineralSales,977000.000,1025000.000,1331000.000,1244000.000,1299000.000,1428000.000,1268000.000,1226000.000,1395000.000,1460000.000,1344000.000,1315000.000,1714000.000,1626000.000,1638000.000,1756000.000,2033000.000,2016000.000,1739000.000
Revenues,30359000.000,31326000.000,33057000.000,33868000.000,35708000.000,37141000.000,38820000.000,39907000.000,41248000.000,40165000.000,40019000.000,8948000.000,8497000.000,-22818000.000,8823000.000,9615000.000,9243000.000,9776000.000,9322000.000
SalesRevenueNet,30359000.000,31326000.000,33057000.000,33868000.000,35708000.000,37141000.000,38820000.000,39907000.000,41248000.000,40165000.000,40019000.000,8948000.000,8497000.000,-22818000.000,8823000.000,9615000.000,9243000.000,9776000.000,9322000.000
SalesRevenueServicesNet,24841000.000,25449000.000,26639000.000,27176000.000,28794000.000,29511000.000,31591000.000,31900000.000,33569000.000,32102000.000,31717000.000,,,,,,,,
ServiceManagementCosts,,,,,,,,,,,,442000.000,434000.000,,504000.000,496000.000,425000.000,419000.000,469000.000
ShareBasedCompensation,,,130000.000,89000.000,86000.000,71000.000,169000.000,93000.000,93000.000,86000.000,172000.000,46000.000,9000.000,40000.000,72000.000,31000.000,32000.000,31000.000,77000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,,,,,,,,,,,,,,0.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,,,,,,,,,,,,,,,0.350
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,,,,,,,,,,,,,,0.042
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,,,,,,,,,,,,,,0.003
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,,,,,6000.000,,,,,,,,
