,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,5930000.000,9061000.000,7046000.000,9459000.000,7941000.000,7623000.000,7671000.000,8885000.000,8171000.000,10274000.000,7952000.000,10124000.000,8995000.000,17915000.000,12298000.000,12009000.000,13022000.000,18284000.000
AccountsReceivableNetCurrent,91635000.000,125316000.000,129372000.000,176066000.000,125829000.000,140510000.000,122128000.000,171893000.000,126781000.000,151058000.000,162405000.000,204374000.000,161014000.000,181493000.000,166231000.000,235705000.000,164219000.000,188509000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,2418000.000,,4003000.000,0.000,0.000,6895000.000,2694000.000,0.000
AccruedIncomeTaxesNoncurrent,15070000.000,16324000.000,16663000.000,16709000.000,17881000.000,19304000.000,19596000.000,21195000.000,22493000.000,21910000.000,,,,,,,,
AccruedLiabilitiesCurrent,38349000.000,42803000.000,47495000.000,58947000.000,47625000.000,48908000.000,56063000.000,64475000.000,52183000.000,53280000.000,59033000.000,63055000.000,50311000.000,49967000.000,50982000.000,60404000.000,56340000.000,56964000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,63783000.000,63253000.000,63816000.000,67427000.000,69158000.000,,,,66663000.000,,,,81162000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,245000.000,-200000.000,-125000.000,313000.000,208000.000,401000.000,242000.000,175000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-786000.000,-370000.000,-1302000.000,-567000.000,-1078000.000,-324000.000,-260000.000,-94000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,3441000.000,-6364000.000,-11375000.000,-7242000.000,-14754000.000,-11376000.000,-8012000.000,-14980000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-264000.000,2900000.000,-6934000.000,-12802000.000,-7496000.000,-15624000.000,-11299000.000,-8030000.000,-14899000.000,-15836000.000,-8316000.000,-3212000.000,-1353000.000,-1304000.000,-20411000.000,-31789000.000,-47994000.000,-41316000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
AdditionalPaidInCapital,735183000.000,747688000.000,725008000.000,751350000.000,785155000.000,773874000.000,769111000.000,764298000.000,777548000.000,777630000.000,789058000.000,805728000.000,817182000.000,805452000.000,765462000.000,773419000.000,510919000.000,535685000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3618000.000,3675000.000,3589000.000,4001000.000,3920000.000,3912000.000,4551000.000,5460000.000,5445000.000,4747000.000,4691000.000,4135000.000,4372000.000,4028000.000,3891000.000,3465000.000,3549000.000,3447000.000
Assets,1212729000.000,1286323000.000,1280067000.000,1380748000.000,1409195000.000,1420663000.000,1425240000.000,1512217000.000,1529957000.000,1565013000.000,1594166000.000,1723021000.000,1733306000.000,1765356000.000,1696125000.000,1829586000.000,1527804000.000,1606594000.000
AssetsCurrent,701506000.000,747936000.000,738467000.000,823277000.000,741871000.000,763720000.000,755609000.000,760244000.000,772069000.000,816075000.000,835826000.000,949247000.000,975789000.000,960712000.000,898405000.000,1029680000.000,740191000.000,834064000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,432000.000,225000.000,290000.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,413000.000,433000.000,97000.000,4000.000
AvailableForSaleSecuritiesAmortizedCost,,563782000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,7000.000,112000.000,3000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,406000.000,321000.000,94000.000,4000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,69483000.000,151921000.000,108750000.000,100093000.000,84932000.000,47755000.000,72392000.000,109819000.000,226199000.000,137011000.000,137936000.000,139254000.000,118696000.000,166252000.000,153258000.000,50962000.000,1046000.000
