,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdditionsToNoncurrentAssets,,42804000.000,52251000.000,54372000.000,77674000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5600000.000,5100000.000,2400000.000,-10400000.000,2000000.000,3800000.000,3600000.000,-6100000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,8000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,24777000.000,,,,48555000.000,,,,-46405000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,-2496000.000,-1544000.000,-1468000.000,-1725000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,-2600000.000,,,,,,
CashFlowHedgeGainReclassifiedToEarnings,,1845000.000,3564000.000,699000.000,599000.000,,,,,
CommonStockDividendsPerShareDeclared,0.175,0.200,0.200,0.200,,0.220,0.220,0.220,,0.240
ComprehensiveIncomeNetOfTax,,20669000.000,52973000.000,84887000.000,,104447000.000,68754000.000,4815000.000,32460000.000,107102000.000
CostOfGoodsAndServicesSold,613917000.000,643257000.000,594661000.000,581904000.000,600904000.000,648504000.000,678565000.000,604326000.000,625938000.000,633816000.000
DepreciationAndAmortization,,61239000.000,59933000.000,58489000.000,57313000.000,57742000.000,59660000.000,59043000.000,58440000.000,57245000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,-1864000.000
EarningsPerShareBasic,0.390,0.460,0.360,0.370,0.410,0.400,0.400,0.250,0.320,0.470
EarningsPerShareDiluted,0.390,0.460,0.360,0.360,0.410,0.400,0.390,0.250,0.320,0.460
EffectOfExchangeRateOnCashAndCashEquivalents,,-8584000.000,,,,9608000.000,,,,9531000.000
EffectiveIncomeTaxRateContinuingOperations,,0.326,0.337,0.272,-0.638,0.308,0.311,0.236,-0.554,0.290
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.350,0.350,0.350,-0.700,0.350
GrossProfit,260614000.000,292728000.000,262937000.000,255176000.000,257622000.000,268417000.000,289170000.000,248532000.000,256995000.000,302551000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,97910000.000,119466000.000,96529000.000,89151000.000,95121000.000,103121000.000,102231000.000,58621000.000,84502000.000,118377000.000
IncomeTaxExpenseBenefit,29765000.000,38949000.000,32513000.000,24268000.000,23160000.000,31807000.000,31837000.000,13854000.000,27354000.000,34298000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,4600000.000,,1200000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,2700000.000,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,,,,3100000.000,,
IncreaseDecreaseInAccountsPayable,,-10702000.000,,,,49569000.000,,,,-1359000.000
IncreaseDecreaseInAccountsReceivable,,-22927000.000,,,,7903000.000,,,,14881000.000
IncreaseDecreaseInInventories,,18260000.000,,,,28902000.000,,,,32900000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,,,-4326000.000,,,,-10521000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,,,-11331000.000,,,,9843000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-28890000.000,,,,,,,,
LossContingencyDamagesAwardedValue,,,,,,2600000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,-77871000.000,,,,-69749000.000,,,,-43202000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-77871000.000,,,,-69749000.000,,,,-43202000.000
NetCashProvidedByUsedInInvestingActivities,,-39317000.000,,,,-58708000.000,,,,-111585000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-39317000.000,,,,-58708000.000,,,,-111585000.000
NetCashProvidedByUsedInOperatingActivities,,150549000.000,,,,167404000.000,,,,98851000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,150549000.000,,,,167404000.000,,,,98851000.000
NetIncomeLoss,68145000.000,80517000.000,64016000.000,64883000.000,71961000.000,71314000.000,70394000.000,44767000.000,57148000.000,84079000.000
NonoperatingIncomeExpense,-401000.000,-1115000.000,-612000.000,349000.000,2173000.000,386000.000,-4284000.000,-1317000.000,1556000.000,-4745000.000
OperatingExpenses,162303000.000,172147000.000,165796000.000,166374000.000,164674000.000,165682000.000,182655000.000,188594000.000,174049000.000,179429000.000
OperatingIncomeLoss,98311000.000,120581000.000,97141000.000,88802000.000,92948000.000,102735000.000,106515000.000,59938000.000,82946000.000,123122000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,0.000,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,-8945000.000,2565000.000,,3951000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,,,,,,,58000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-58724000.000,-7551000.000,17643000.000,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,24658000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,3064000.000,-1647000.000,-710000.000,-860000.000,1413000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,30562000.000,-8852000.000,-37220000.000,-30976000.000,25077000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,33133000.000,-1640000.000,-39952000.000,-24688000.000,23023000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,23023000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,,,,280000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,1502000.000,-6089000.000,2060000.000,-4670000.000,7147000.000,-970000.000,361000.000,-14164000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,731000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-1124000.000,-3492000.000,2361000.000,-528000.000,-493000.000,-86000.000,543000.000,-173000.000,484000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,,144000.000
OtherNoncashIncomeExpense,,-5991000.000,,,,-3767000.000,,,,206000.000
OtherNonoperatingIncomeExpense,1325000.000,276000.000,1482000.000,1561000.000,2836000.000,1196000.000,-3151000.000,265000.000,2591000.000,-2918000.000
PaymentsForLegalSettlements,,,,,,,,182800000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,-9722000.000,,,,920000.000
PaymentsOfDividendsCommonStock,,35068000.000,,,,38827000.000,,,,42723000.000
PaymentsToAcquireAvailableForSaleSecurities,,2777000.000,,,,4099000.000,,,,2574000.000
PaymentsToAcquireProductiveAssets,,42804000.000,,,,69413000.000,78628000.000,55944000.000,58948000.000,47018000.000
ProceedsFromIssuanceOfDebt,,,,,,,,,,63510000.000
ProceedsFromIssuanceOfLongTermDebt,,150000000.000,,,,0.000,,,,
ProceedsFromLongTermLinesOfCredit,,,,,,10000000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,-1014000.000,,,,-1026000.000,,,,-1112000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,4868000.000,,,,3168000.000,,,,1789000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,1396000.000,,,,1914000.000,,,,131000.000
ProceedsFromShortTermDebt,,30000000.000,,,,,,,,
ProceedsFromStockOptionsExercised,,620000.000,,,,1715000.000,,,,7680000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,1635000.000
RepaymentsOfDebt,,,,,,,,,,70557000.000
RepaymentsOfLongTermLinesOfCredit,,195000000.000,,,,10000000.000,,,,
RepaymentsOfShortTermDebt,,27266000.000,,,,31611000.000,,,,
RestructuringReserveSettledWithCash,,752000.000,806000.000,585000.000,447000.000,,,,,
RestructuringReserveSettledWithoutCash,,569000.000,353000.000,-95000.000,382000.000,,,,,
Revenues,874531000.000,935985000.000,857598000.000,837080000.000,858526000.000,916921000.000,967735000.000,852858000.000,882933000.000,936367000.000
SalesRevenueNet,874531000.000,935985000.000,857598000.000,837080000.000,858526000.000,916921000.000,967735000.000,852858000.000,882933000.000,936367000.000
SellingGeneralAndAdministrativeExpense,159448000.000,169225000.000,163073000.000,163853000.000,161581000.000,163121000.000,181028000.000,167384000.000,174049000.000,179429000.000
ShareBasedCompensation,,5135000.000,,,,6160000.000,,,,6195000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,1119000.000,1155000.000,1970000.000,-2842000.000,1943000.000,1731000.000,2125000.000,-3761000.000,3298000.000
WeightedAverageNumberOfDilutedSharesOutstanding,176449000.000,176585000.000,176985000.000,178134000.000,-354322000.000,178564000.000,178854000.000,179652000.000,-357742000.000,181545000.000
WeightedAverageNumberOfSharesOutstandingBasic,174957000.000,175466000.000,175830000.000,176164000.000,-351480000.000,176621000.000,177123000.000,177527000.000,-353981000.000,178247000.000
