,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,47436.000,,,100459.000,101841.000,44411.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,33898.000,58443.000,,,,57580.000,,19316.000,1631.000,4482.000,14132.000,26940.000,11650.000,13725.000,22886.000,54629.000,73482.000,77960.000,103904.000,106012.000,102594.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,2485.000,12955.000,24453.000,31228.000,23772.000,48691.000
AccountsReceivableNet,,,,2553.000,,,,,3168.000,6611.000,1811.000,1094.000,5051.000,3336.000,690.000,2734.000,13765.000,10007.000,11007.000,11207.000,,
AccountsReceivableNetCurrent,,,,2553.000,4653.000,,,,,,,,,,,,,,,,,
AccruedLiabilities,,,,192075.000,219575.000,191787.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,9035.000,,,,,150718.000,,189500.000,253121.000,272880.000,273636.000,280110.000,333807.000,401541.000,479036.000,84116.000,73467.000,85631.000,96587.000,108585.000,108123.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,192075.000,,,150718.000,106729.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,9856.000,14941.000,20113.000,25418.000,30328.000,34735.000,39142.000,43421.000,47487.000,51512.000
AdditionalPaidInCapital,2978625.000,3284269.000,3411019.000,1649827.000,2140979.000,2806691.000,3628193.000,,4930988.000,5418383.000,5779372.000,6291569.000,6818278.000,7394117.000,7926151.000,8255706.000,8800842.000,9724371.000,10270903.000,10379311.000,10465456.000,10504419.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,10007.000,10007.000
Assets,247137.000,384825.000,467584.000,240506.000,216872.000,286801.000,280322.000,,268630.000,252572.000,320852.000,345200.000,293138.000,239369.000,153083.000,119574.000,136374.000,130909.000,125978.000,129494.000,103783.000,93101.000
AssetsCurrent,246932.000,384825.000,467584.000,193947.000,164575.000,235397.000,230378.000,,222586.000,208882.000,279557.000,306639.000,214166.000,166541.000,85995.000,59884.000,83699.000,84738.000,77573.000,82723.000,59257.000,53905.000
AssetsNoncurrent,,,,,,,,,,,,,,,67088.000,,,,,,,
Cash,18164.000,104397.000,57377.000,39902.000,1402.000,94165.000,23834.000,,4864.000,27304.000,142330.000,129655.000,56121.000,47275.000,24446.000,6239.000,820.000,9271.000,1866.000,300.000,1823.000,242.000
CashAndCashEquivalentsAtCarryingValue,,104397.000,57377.000,39902.000,,94165.000,23834.000,41743.000,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,6300000.000,3300000.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,3300000.000,5550000.000,5300000.000,2500000.000,2340000.000,2340000.000,2340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000,1340000.000
CommitmentsAndContingencies,0.000,,,0.000,,0.000,0.000,,0.000,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,125000.000,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,500000000.000,50000000.000,50000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,,2000000000.000,2000000000.000,2000000000.000,12000000000.000,12000000000.000
CommonStockSharesIssued,20419115.000,27207775.000,30457775.000,117176375.000,120276375.000,104868683.000,108656183.000,112471016.000,113881016.000,118059962.000,118059962.000,124359964.000,129941970.000,,145776948.000,150189972.000,177407091.000,326580006.000,779317317.000,1132779030.000,1492558483.000,1708249606.000
CommonStockSharesOutstanding,20419115.000,27207775.000,30457775.000,117176375.000,120276375.000,104868683.000,108656183.000,112471016.000,113881016.000,118059962.000,118059962.000,124359964.000,129941970.000,,145776948.000,150189972.000,177407091.000,326580006.000,779317317.000,1132779030.000,1492558483.000,1708249606.000
CommonStockSharesSubscribedButUnissuedValue,184045.000,59045.000,59045.000,,,,,,,,,,,,,,,,,,,
CommonStockValue,20420.000,27209.000,30459.000,117179.000,120276.000,104869.000,108657.000,,113881.000,118060.000,118060.000,124360.000,129942.000,136647.000,145777.000,150190.000,17741.000,32659.000,77932.000,113278.000,149257.000,170826.000
CommonStockholdersEquity,,105473.000,,,,,,,,,,,,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,800000.000,835000.000,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,200000.000,500000.000,,735000.000,48500.000,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,635000.000,,,,,,,,
CustomerAdvancesAndDeposits,,,,,40000.000,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,,,,40000.000,,,21855.000,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,900000.000,,,,,,,,
DeferredTaxAssetsGross,,,,668000.000,854000.000,1026000.000,1034000.000,1465000.000,1695000.000,1972000.000,2159000.000,2397000.000,2577000.000,2860000.000,3060000.000,3200000.000,3295000.000,3685000.000,3880000.000,3955000.000,4035000.000,4090000.000
DeferredTaxAssetsNet,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,,,,,0.000,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,7580000.000,8400000.000,9000000.000,9400000.000,9690000.000,10830000.000,11400000.000,11630000.000,11870000.000,12030000.000
DeferredTaxAssetsValuationAllowance,,,,-668000.000,-854000.000,-1026000.000,-1034000.000,1465000.000,-1695000.000,-1972000.000,-2159000.000,-2397000.000,-2577000.000,-2860000.000,-3060000.000,-3200000.000,-3295000.000,-3685000.000,-3880000.000,-3955000.000,-4035000.000,-4090000.000
DepositAssets,,,,,119567.000,75062.000,70407.000,73709.000,68370.000,43585.000,,,74170.000,65231.000,,45358.000,51959.000,49693.000,49700.000,41483.000,33481.000,33481.000
DepositLiabilitiesAccruedInterest,,,,1250.000,,,,,,,,,,,,,102884.000,116225.000,117466.000,125713.000,130953.000,151631.000
DerivativeLiabilities,,,,,,,,,,125000.000,500000.000,1750000.000,,2274375.000,2437826.000,2183996.000,748757.000,1178126.000,2193138.000,4593762.000,960757.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,1192287.000,1656350.000,2196057.000,2183996.000,76955.000,79261.000,230364.000,673360.000,473013.000,
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,,,899444.000,618025.000,241769.000,,748757.000,,,,,1735722.000
DerivativeLiabilityFairValueNet1,,,,,,,,,,,,,2091731.000,,,,,,,,,
