,2011-06-30,2011-09-30,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,672000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,224000.000,,178000.000,,,,134000.000,,,,247000.000,,,,614000.000
AllocatedShareBasedCompensationExpense,,,227000.000,231000.000,224000.000,203000.000,178000.000,161000.000,175000.000,198000.000,134000.000,137000.000,136000.000,134000.000,247000.000,241000.000,412000.000,650000.000,614000.000
AmortizationOfFinancingCosts,,,,,3000.000,,0.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,-208000.000,-204000.000,-78000.000,-79000.000,-52000.000,51000.000,36000.000,36000.000,36000.000,85000.000,123000.000,124000.000,123000.000,124000.000,73000.000,73000.000,72000.000,71000.000,64000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2816873.000,2847203.000,2898615.000,2899349.000,2897319.000,2736703.000,2736703.000,-5559016.000,2565067.000,2513321.000,2513321.000,-5098999.000,752042.000,738789.000,734833.000,-1547700.000,564833.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,-0.030,-0.060,-0.190,0.050,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,-0.030,-0.060,-0.190,0.050,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,-446000.000,-918000.000,-3195000.000,982000.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,-592000.000,-1043000.000,-3363000.000,852000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,13996000.000,13632000.000,14961000.000,14214000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,86000.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,27000.000,,,,-80000.000,513000.000,226000.000,190000.000,-69000.000,224000.000,-524000.000,162000.000,254000.000
BusinessExitCosts1,,,,,,,,,,,,,1600000.000,,125000.000,277000.000,85000.000,,
CapitalizedComputerSoftwareAdditions,,,339000.000,306000.000,497000.000,167000.000,155000.000,194000.000,241000.000,56000.000,506000.000,432000.000,473000.000,199000.000,131000.000,55000.000,10000.000,49000.000,29000.000
CapitalizedComputerSoftwareAmortization,,,168000.000,168000.000,176000.000,-31000.000,-32000.000,-63000.000,-78000.000,-79000.000,90000.000,105000.000,-96000.000,-440000.000,-81000.000,-104000.000,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,-111000.000,,117000.000
CapitalizedComputerSoftwareImpairments,,,,,,,,,,,,,-1538000.000,,,,,,
CapitalizedComputerSoftwareImpairments1,,,,,,,,,,,,,,,,,0.000,,0.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,,,,,,,,,,416000.000,327000.000,-1161000.000,149000.000,50000.000,-49000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-3678000.000,,5113000.000,,,,-1993000.000,,,,141000.000,,,,-122000.000
ComprehensiveIncomeNetOfTax,-310000.000,480000.000,-209000.000,1258000.000,-1157000.000,-743000.000,-2019000.000,-2092000.000,-2156000.000,-1092000.000,-780000.000,-1361000.000,-3631000.000,838000.000,187000.000,-40000.000,118000.000,840000.000,-173000.000
ContractsRevenue,11257000.000,12549000.000,13183000.000,13009000.000,12383000.000,11883000.000,8724000.000,8276000.000,7823000.000,13107000.000,13996000.000,13632000.000,14961000.000,14214000.000,12976000.000,12415000.000,14428000.000,,16342000.000
CostOfRevenue,7500000.000,7931000.000,8713000.000,7960000.000,9302000.000,8811000.000,6500000.000,5629000.000,5368000.000,9054000.000,10774000.000,10717000.000,11158000.000,9757000.000,9352000.000,8855000.000,10704000.000,8946000.000,12220000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,0.045,,,,,,,,,,,,
