,2012-10-28,2013-01-27,2013-04-28,2013-10-27,2014-01-26,2014-04-27,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-10-28
AmortizationOfDeferredCharges,521000.000,,,504000.000,,,586000.000,,,,606000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-18104000.000,,,-20062000.000,,,-6150000.000,,,,-13390000.000
CostOfGoodsSold,49940000.000,53942000.000,59656000.000,50004000.000,51791000.000,57716000.000,52296000.000,55617000.000,58406000.000,55273000.000,47004000.000
CostOfGoodsSoldDirectLabor,45706000.000,47545000.000,50246000.000,46497000.000,47247000.000,49887000.000,46332000.000,47666000.000,48757000.000,46132000.000,41504000.000
CostsAndExpenses,146619000.000,155202000.000,166994000.000,149281000.000,152044000.000,160884000.000,148312000.000,155941000.000,158869000.000,266565000.000,143305000.000
DebtIssuanceCosts,,,,,,,,,,,500000.000
DeferredIncomeTaxExpenseBenefit,0.000,,,,,,,,,,
DepreciationDepletionAndAmortization,5312000.000,5102000.000,5265000.000,5171000.000,4961000.000,5039000.000,5070000.000,5095000.000,5132000.000,4955000.000,4470000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.464,,,0.436,,,,0.000
FranchiseRevenue,512000.000,526000.000,577000.000,507000.000,528000.000,582000.000,529000.000,561000.000,620000.000,601000.000,529000.000
GainLossOnSaleOfPropertyPlantEquipment,-139000.000,,,-500000.000,,,-868000.000,,,,-234000.000
GeneralAndAdministrativeExpense,7321000.000,6722000.000,9053000.000,7183000.000,7540000.000,8685000.000,7182000.000,7754000.000,8298000.000,10056000.000,13885000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,1317000.000,488000.000,238000.000,0.000,1486000.000,1276000.000,1090000.000,923000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5998000.000,-4221000.000,-1864000.000,-12070000.000,-8991000.000,-1728000.000,-12982000.000,-11850000.000,-5960000.000,-127116000.000,-24372000.000
IncomeTaxExpenseBenefit,4063000.000,-9736000.000,-2379000.000,0.000,0.000,0.000,0.000,0.000,8000.000,-13130000.000,0.000
IncomeTaxesPaid,12000.000,,,0.000,,,6000.000,,,,15000.000
IncreaseDecreaseInAccountsPayable,-1164000.000,,,1504000.000,,,-1355000.000,,,,624000.000
IncreaseDecreaseInDueToRelatedParties,-8000.000,,,-56000.000,,,-7000.000,,,,-8000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,7749000.000,,,0.000,,,-2000.000,,,,66000.000
IncreaseDecreaseInInventories,325000.000,,,526000.000,,,484000.000,,,,575000.000
IncreaseDecreaseInOtherCurrentLiabilities,-19450000.000,,,-14589000.000,,,-8766000.000,,,,-11719000.000
IncreaseDecreaseInOtherNoncurrentAssets,258000.000,,,138000.000,,,40000.000,,,,821000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1091000.000,,,919000.000,,,708000.000,,,,368000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1487000.000,,,1136000.000,,,-377000.000,,,,140000.000
IncreaseDecreaseInReceivables,682000.000,,,-259000.000,,,2482000.000,,,,-3577000.000
InterestPaidNet,19047000.000,,,19171000.000,,,19154000.000,,,,9417000.000
LeaseAndRentalExpense,12768000.000,13596000.000,13095000.000,13613000.000,14215000.000,13675000.000,13804000.000,14690000.000,13693000.000,14181000.000,13429000.000
NetCashProvidedByUsedInFinancingActivities,6000000.000,,,1000000.000,,,17000000.000,,,,3704000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6000000.000,,,1000000.000,,,17000000.000,,,,3704000.000
NetCashProvidedByUsedInInvestingActivities,-5690000.000,,,-3105000.000,,,-4298000.000,,,,-1458000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5690000.000,,,-3105000.000,,,-4298000.000,,,,-1458000.000
NetCashProvidedByUsedInOperatingActivities,-18414000.000,,,-17957000.000,,,-18852000.000,,,,-15636000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-18414000.000,,,-17957000.000,,,-18852000.000,,,,-15636000.000
NetIncomeLoss,-10061000.000,5515000.000,515000.000,-12070000.000,-8991000.000,-1728000.000,-12982000.000,-11850000.000,-5968000.000,-113986000.000,-24372000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,0.000,,0.000
NumberOfOperatingSegments,1.000,,,,,,,,,,
NumberOfReportableSegments,1.000,,,,,,,,,,
OperatingIncomeLoss,4151000.000,5891000.000,8507000.000,-1751000.000,1545000.000,8824000.000,-2570000.000,-1167000.000,4740000.000,-116381000.000,-11960000.000
OtherAmortizationOfDeferredCharges,-9000.000,,,-12000.000,,,-13000.000,,,,
OtherCostAndExpenseOperating,24661000.000,26831000.000,26388000.000,25490000.000,25782000.000,25389000.000,23593000.000,23411000.000,23301000.000,24132000.000,21910000.000
PaidInKindInterest,,,,,,,,,,,11222000.000
PaymentsOfDebtRestructuringCosts,,,,,,,,,,,2264000.000
PaymentsToAcquirePropertyPlantAndEquipment,7551000.000,,,3105000.000,,,4298000.000,,,,1458000.000
PreOpeningCosts,911000.000,763000.000,849000.000,6000.000,20000.000,255000.000,35000.000,222000.000,6000.000,0.000,0.000
ProceedsFromLinesOfCredit,6000000.000,,,1600000.000,,,20900000.000,,,,6000000.000
RepaymentsOfLinesOfCredit,,,,600000.000,,,3900000.000,,,,32000.000
RestructuringSettlementAndImpairmentProvisions,,701000.000,2442000.000,1317000.000,488000.000,238000.000,0.000,1486000.000,1276000.000,7826000.000,1103000.000
Revenues,150770000.000,161093000.000,175501000.000,147530000.000,153589000.000,169708000.000,145742000.000,154774000.000,163609000.000,150184000.000,131345000.000
SaleLeasebackTransactionNetProceeds,1861000.000,,,0.000,,,,,,,
SalesRevenueNet,150258000.000,160567000.000,174924000.000,147023000.000,153061000.000,169126000.000,145213000.000,154213000.000,162989000.000,149583000.000,130816000.000
ShareBasedCompensation,218000.000,,,396000.000,,,-330000.000,,,,0.000
