,2011-10-02,2011-12-31,2012-04-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-03-27
AccountsPayableCurrent,16236000.000,16785000.000,18331000.000,10805000.000,11767000.000,15157000.000,14405000.000,17472000.000,26624000.000,29283000.000,19930000.000,12432000.000,22434000.000,21844000.000,13128000.000,13706000.000,16912000.000,14040000.000
AccountsReceivableNetCurrent,14495000.000,25278000.000,19870000.000,11446000.000,15660000.000,12611000.000,10453000.000,30735000.000,26245000.000,37130000.000,24501000.000,31881000.000,33578000.000,38216000.000,26294000.000,23826000.000,21685000.000,26476000.000
AccruedIncomeTaxesNoncurrent,3887000.000,1312000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,18011000.000,16447000.000,9814000.000,7006000.000,7518000.000,6653000.000,4133000.000,4345000.000,4122000.000,6359000.000,4420000.000,5195000.000,6630000.000,6939000.000,6739000.000,6038000.000,6195000.000,4692000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,2500000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,62971000.000,64486000.000,63947000.000,64536000.000,66056000.000,61647000.000,58300000.000,58393000.000,60725000.000,59968000.000,59016000.000,57384000.000,57928000.000,58154000.000,58401000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,29000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,20978000.000,,,,20800000.000,,,,18200000.000,,,,16300000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,21758000.000,20472000.000,20591000.000,20838000.000,21007000.000,20519000.000,20845000.000,21213000.000,20830000.000,20214000.000,20347000.000,19060000.000,18171000.000,16637000.000,17129000.000,16448000.000,16289000.000,16553000.000
AdditionalPaidInCapital,649555000.000,650110000.000,650643000.000,651506000.000,652041000.000,652418000.000,653024000.000,653395000.000,654050000.000,685460000.000,686671000.000,687154000.000,687871000.000,689912000.000,690685000.000,691503000.000,692407000.000,693068000.000
AllowanceForDoubtfulAccountsReceivableCurrent,748000.000,684000.000,711000.000,543000.000,541000.000,563000.000,555000.000,586000.000,704000.000,709000.000,687000.000,696000.000,669000.000,791000.000,683000.000,557000.000,672000.000,672000.000
Assets,113256000.000,113843000.000,111407000.000,87108000.000,80069000.000,73203000.000,75374000.000,88883000.000,95923000.000,122332000.000,110097000.000,103083000.000,121487000.000,128182000.000,122865000.000,123175000.000,123313000.000,114413000.000
AssetsCurrent,97054000.000,101526000.000,99444000.000,78156000.000,71481000.000,65331000.000,67611000.000,81363000.000,83562000.000,110259000.000,98342000.000,92160000.000,111337000.000,116412000.000,110769000.000,112110000.000,112828000.000,103195000.000
CashAndCashEquivalentsAtCarryingValue,36038000.000,31073000.000,35558000.000,23117000.000,14354000.000,10811000.000,14924000.000,11629000.000,14578000.000,17343000.000,20667000.000,12449000.000,22760000.000,26446000.000,30863000.000,36699000.000,33427000.000,21006000.000
CashCashEquivalentsAndShortTermInvestments,,,,25000000.000,16200000.000,12700000.000,17000000.000,13700000.000,16700000.000,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,55.000,,,,,
ClassOfWarrantOrRightOutstanding,,,,,50000000.000,,,,50000000.000,,,,50000000.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,62410000.000,62547000.000,62656000.000,62779000.000,62908000.000,62915000.000,63190000.000,63238000.000,63384000.000,77618000.000,77877000.000,78031000.000,78267000.000,79183000.000,79376000.000,79595000.000,79853000.000,80120000.000
CommonStockSharesOutstanding,58229000.000,58366000.000,58475000.000,58599000.000,58727000.000,58734000.000,62908000.000,59057000.000,59203000.000,73437000.000,73682000.000,73786000.000,74009000.000,74859000.000,75021000.000,75213000.000,75443000.000,75647000.000
CommonStockValue,62000.000,63000.000,63000.000,63000.000,63000.000,63000.000,63000.000,63000.000,63000.000,78000.000,78000.000,78000.000,78000.000,79000.000,79000.000,80000.000,80000.000,80000.000
DeferredCompensationPlanAssets,,,,,44000.000,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,562000.000,,,,49000.000,,,,192000.000,,,,2291000.000,
DeferredRevenueCurrent,5235000.000,12117000.000,9582000.000,5278000.000,6189000.000,7073000.000,6661000.000,6374000.000,9107000.000,10938000.000,6347000.000,6588000.000,9110000.000,9213000.000,7371000.000,6757000.000,5144000.000,5649000.000
DeferredRevenueNoncurrent,,,2983000.000,3279000.000,3059000.000,2839000.000,2619000.000,2399000.000,1971000.000,1768000.000,1566000.000,1363000.000,1160000.000,957000.000,755000.000,552000.000,375000.000,250000.000
DeferredTaxAssetsDeferredIncome,,,,,927000.000,,,,1974000.000,,,,1186000.000,,,,1749000.000,
DeferredTaxAssetsGross,,,,,175384000.000,,,,181569000.000,,,,176849000.000,,,,175098000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,-478000.000,,,,21000.000,,,,-129000.000,,,,,
DeferredTaxAssetsNet,,,,,84000.000,,,,70000.000,,,,63000.000,,,,2017000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,159859000.000,,,,164105000.000,,,,161422000.000,,,,159722000.000,
DeferredTaxAssetsOther,,,,,770000.000,,,,611000.000,,,,-161000.000,,,,1599000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,3866000.000,,,,6663000.000,,,,6006000.000,,,,5073000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,2043000.000,,,,849000.000,,,,849000.000,,,,849000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,7919000.000,,,,7367000.000,,,,7547000.000,,,,6106000.000,
DeferredTaxAssetsValuationAllowance,,,,,175300000.000,,,,181499000.000,,,,176786000.000,,,,173081000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,274000.000,
EmployeeRelatedLiabilitiesCurrent,,,5889000.000,5434000.000,4496000.000,4140000.000,2994000.000,3301000.000,2713000.000,3532000.000,4159000.000,4265000.000,4601000.000,5112000.000,7017000.000,6197000.000,4707000.000,2917000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,250000.000,188000.000,125000.000,63000.000,250000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,250000.000,250000.000,250000.000,250000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,563000.000,500000.000,438000.000,375000.000,313000.000,250000.000,,,,0.000,,,,,
IncomeTaxExaminationPenaltiesAccrued,,,,,,,,,,,,,0.000,,,,0.000,
IntangibleAssetsNetExcludingGoodwill,813000.000,750000.000,688000.000,,,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,10309000.000,9303000.000,8411000.000,12870000.000,7208000.000,3024000.000,5381000.000,2715000.000,1518000.000,1604000.000,2642000.000,2102000.000,1180000.000,3603000.000,2991000.000
InventoryNet,35706000.000,29203000.000,30816000.000,35284000.000,33309000.000,33991000.000,33176000.000,31215000.000,34126000.000,43554000.000,42992000.000,38548000.000,40579000.000,38174000.000,42768000.000,42611000.000,50020000.000,48275000.000
InventoryRawMaterialsAndPurchasedPartsNetOfReserves,,,,19940000.000,20820000.000,20215000.000,18169000.000,19251000.000,26842000.000,35491000.000,34350000.000,29005000.000,28143000.000,28609000.000,31099000.000,27137000.000,33624000.000,32751000.000
InventoryWorkInProcessNetOfReserves,,,,5035000.000,3186000.000,5365000.000,2137000.000,4756000.000,4260000.000,2682000.000,5927000.000,8025000.000,10832000.000,6923000.000,9567000.000,14294000.000,12793000.000,12533000.000
Liabilities,48207000.000,53698000.000,51729000.000,35700000.000,36777000.000,39530000.000,44336000.000,57518000.000,61774000.000,54909000.000,39443000.000,32728000.000,46377000.000,46559000.000,37514000.000,35727000.000,35789000.000,30186000.000
LiabilitiesAndStockholdersEquity,113256000.000,113843000.000,111407000.000,87108000.000,80069000.000,73203000.000,75374000.000,88883000.000,95923000.000,122332000.000,110097000.000,103083000.000,121487000.000,128182000.000,122865000.000,123175000.000,123313000.000,114413000.000
LiabilitiesCurrent,39482000.000,45349000.000,43616000.000,28523000.000,29970000.000,33023000.000,38193000.000,51492000.000,56566000.000,50112000.000,34856000.000,28480000.000,42775000.000,43108000.000,34255000.000,32698000.000,32958000.000,27298000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,10000000.000,20000000.000,14000000.000,0.000,0.000,0.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,16073000.000,,,,11549000.000,,,,11333000.000,,,,24826000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,4887000.000,,,,3920000.000,,,,3356000.000,,,,2378000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,345000.000,,,,203000.000,,,,179000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,791000.000,,,,,,,,716000.000,,,,2324000.000,
