,2011-06-30,2011-09-30,2011-12-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,74000.000,34000.000,-5000.000
AdditionalPaidInCapital,4059000.000,4064000.000,4065000.000
Assets,63726000.000,62233000.000,62490000.000
AvailableForSaleSecurities,6028000.000,5791000.000,5276000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,21000.000,-19000.000,-58000.000
CashAndCashEquivalentsAtCarryingValue,4557000.000,6485000.000,8205000.000
CashAndDueFromBanks,1263000.000,1331000.000,8205000.000
CommonStockParOrStatedValuePerShare,4.500,4.500,4.500
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,765777.000,770346.000,770346.000
CommonStockSharesOutstanding,765777.000,765777.000,765777.000
CommonStockValue,3444000.000,3466000.000,3466000.000
Deposits,60552000.000,59386000.000,56685000.000
DividendsPayableCurrentAndNoncurrent,,,2000.000
FederalFundsSold,345000.000,505000.000,550000.000
FederalHomeLoanBankAdvances,,,-3750000.000
FederalHomeLoanBankStock,,,439000.000
FederalHomeLoanBankStockAndFederalReserveBankStock,439000.000,439000.000,
IntangibleAssetsNetExcludingGoodwill,244000.000,227000.000,211000.000
InterestBearingDepositLiabilities,53802000.000,52600000.000,50336000.000
InterestBearingDepositsInBanks,3294000.000,5154000.000,17000.000
InterestPayableCurrentAndNoncurrent,69000.000,61000.000,391000.000
InterestReceivable,172000.000,129000.000,
InterestReceivableAndOtherAssets,,,573000.000
Liabilities,61577000.000,60536000.000,61503000.000
LiabilitiesAndStockholdersEquity,63725000.000,62233000.000,62490000.000
LoansAndLeasesReceivableAllowance,,,1783000.000
LoansAndLeasesReceivableNetReportedAmount,47467000.000,44099000.000,43162000.000
NoninterestBearingDepositLiabilities,6750000.000,6786000.000,6349000.000
NotesPayable,700000.000,675000.000,675000.000
OtherAssets,269000.000,303000.000,
OtherLiabilities,256000.000,414000.000,
OtherRealEstateAndForeclosedAssets,1111000.000,1271000.000,1097000.000
PreferredStockParOrStatedValuePerShare,,,25000.000
PreferredStockSharesAuthorized,,,220.000
PreferredStockSharesIssued,,,22.000
PreferredStockSharesOutstanding,,,22.000
PreferredStockValue,500000.000,500000.000,550000.000
PrepaidExpenseCurrentAndNoncurrent,409000.000,351000.000,346000.000
PropertyPlantAndEquipmentNet,2685000.000,2633000.000,2614000.000
RetainedEarningsAccumulatedDeficit,-5927000.000,-6363000.000,-7089000.000
StockholdersEquity,2149000.000,1697000.000,987000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2148000.000,1697000.000,987000.000
