,2011-12-31
AccountsPayableCurrent,2610.000
AdditionalPaidInCapital,0.000
Assets,0.000
Cash,0.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesOutstanding,5000.000
DueFromOfficersOrStockholders,28983.000
Liabilities,31593.000
LiabilitiesAndStockholdersEquity,0.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-31593.000
StockholdersEquity,-31593.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-31593.000
