,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,35449000.000,51379000.000,34428000.000,44826000.000,62272000.000,65781000.000,47796000.000,54051000.000,55822000.000,79113000.000,61599000.000,62006000.000,90157000.000,81097000.000,66792000.000,71462000.000,75760000.000,59502000.000,58959000.000,63389000.000,79853000.000,76861000.000,67097000.000,71448000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,4600000.000,,,,7800000.000,,,,5000000.000,,,,,,,,,
AccruedIncomeTaxesCurrent,241000.000,156000.000,2013000.000,66000.000,5000.000,214000.000,,,,,2035000.000,2036000.000,2036000.000,1868000.000,1868000.000,,27000.000,48000.000,67000.000,67000.000,27000.000,63000.000,78000.000,105000.000
AccruedLiabilitiesCurrent,10737000.000,6556000.000,8359000.000,2250000.000,4367000.000,5006000.000,2691000.000,2700000.000,4095000.000,3980000.000,4504000.000,3330000.000,4015000.000,4304000.000,4207000.000,4727000.000,5304000.000,5222000.000,3896000.000,4572000.000,4869000.000,5545000.000,6150000.000,6745000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-64151000.000,-63065000.000,-63543000.000,-66937000.000,-69280000.000,71170000.000,71510000.000,74504000.000,76220000.000,78720000.000,80790000.000,78750000.000,82085000.000,80315000.000,80312000.000,86055000.000,88964000.000,90464000.000,93146000.000,95054000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,627000.000,1400000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,58000.000,73000.000,-100000.000,-59000.000,-18000.000,0.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3000.000,140000.000,496000.000,538000.000,498000.000,946000.000,696000.000,417000.000,-201000.000,-191000.000,117000.000,27000.000,58000.000,-73000.000,-101000.000,-59000.000,-18000.000,,,,,,,
AdditionalPaidInCapital,198749000.000,197463000.000,196143000.000,196240000.000,196325000.000,196495000.000,197067000.000,197353000.000,197573000.000,197168000.000,190926000.000,191160000.000,205343000.000,205534000.000,205697000.000,205672000.000,205994000.000,206639000.000,188147000.000,188534000.000,208031000.000,208435000.000,208922000.000,209555000.000
Assets,375888000.000,404034000.000,303831000.000,308863000.000,352882000.000,375281000.000,331510000.000,316147000.000,329069000.000,354112000.000,273018000.000,280821000.000,329714000.000,335068000.000,306451000.000,301001000.000,307318000.000,290674000.000,267284000.000,284007000.000,330962000.000,328215000.000,301823000.000,304576000.000
AssetsCurrent,178721000.000,198068000.000,164023000.000,166248000.000,189841000.000,213753000.000,164758000.000,149243000.000,156963000.000,176763000.000,114485000.000,127094000.000,177048000.000,181439000.000,156974000.000,157295000.000,162658000.000,157154000.000,134921000.000,153738000.000,201139000.000,200064000.000,175908000.000,180967000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,48700000.000,52200000.000,48100000.000,20500000.000,20600000.000,20700000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,1100000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,58000.000,62000.000,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1023000.000,1471000.000,,,,,,,,,,,,,,,,,,
BillingsInExcessOfCost,19024000.000,15967000.000,18583000.000,21014000.000,24437000.000,27031000.000,18918000.000,12870000.000,24441000.000,31070000.000,19892000.000,27447000.000,30247000.000,28521000.000,-7754000.000,,,,3651000.000,,,,31395000.000,
BillingsInExcessOfCostCurrent,,,,,,,1674000.000,,,,31576000.000,,,,25649000.000,34359000.000,35137000.000,33049000.000,30556000.000,39083000.000,56914000.000,61896000.000,64100000.000,62656000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,3370000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,1200000.000,1200000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,15200000.000,15200000.000,-23144000.000,,,,,,,,,,,,,,,,,
Cash,,,16371000.000,16610000.000,19112000.000,1034000.000,3142000.000,4154000.000,1029000.000,5014000.000,1872000.000,1287000.000,14281000.000,17000000.000,22843000.000,17196000.000,14336000.000,11488000.000,4426000.000,14919000.000,,,,
CashAndCashEquivalentsAtCarryingValue,10267000.000,16650000.000,16371000.000,16610000.000,19112000.000,1034000.000,3142000.000,4154000.000,1029000.000,5014000.000,1872000.000,1287000.000,14281000.000,17000000.000,22843000.000,17196000.000,14336000.000,11488000.000,4426000.000,14919000.000,42635000.000,43021000.000,42785000.000,37147000.000
CashFDICInsuredAmount,,,,,18400000.000,704000.000,2700000.000,4000000.000,1000000.000,4700000.000,1700000.000,1100000.000,,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,,,,30200.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000,28000000.000
CommonStockSharesIssued,16546914.000,16443114.000,16321116.000,16322912.000,16393716.000,16495216.000,16495216.000,16612254.000,16647604.000,16662824.000,16657754.000,16678104.000,18807389.000,18802879.000,18802679.000,18894183.000,19544069.000,19627487.000,19753170.000,19768724.000,25002964.000,25002964.000,24987306.000,25050501.000
CommonStockValue,165000.000,164000.000,163000.000,163000.000,163000.000,165000.000,165000.000,166000.000,166000.000,167000.000,167000.000,167000.000,188000.000,188000.000,188000.000,189000.000,195000.000,196000.000,198000.000,198000.000,250000.000,250000.000,250000.000,251000.000
ContractReceivableRetainage,,,,,,,18100000.000,,,,18300000.000,,,,16400000.000,,,,19800000.000,,,,23400000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,0.000,,,,,,,,,,,,,,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,19440000.000,25660000.000,16509000.000,17822000.000,16131000.000,17876000.000,20592000.000,34331000.000,23327000.000,31481000.000,11684000.000,18751000.000,31985000.000,31745000.000,33403000.000,25827000.000,25503000.000,23287000.000,26905000.000,28188000.000,35391000.000,31989000.000,32705000.000,34475000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,0.018,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.033,,,,,,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,,,336000.000,336000.000,356000.000,803000.000,602000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,3909000.000,
DeferredTaxAssetsNetCurrent,100000.000,78000.000,1302000.000,521000.000,666000.000,793000.000,1803000.000,1786000.000,588000.000,1928000.000,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,2973000.000,4355000.000,14197000.000,14198000.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,16000.000,,,,16000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,28200000.000,,,,36600000.000,,,,56400000.000,,,,58000000.000,
DeferredTaxLiabilitiesNoncurrent,20442000.000,22524000.000,0.000,,368000.000,368000.000,360000.000,,,,,,,,,,,,,,,,,
DerivativeAssets,,,,,,,8000.000,51000.000,,15000.000,117000.000,,58000.000,,,,,,,,,,,
DerivativeAssetsCurrent,,,,,,49.000,7000.000,27000.000,,14000.000,,-23000.000,44000.000,,,,,,,,,,,
DerivativeAssetsNoncurrent,,,,,,,1000.000,24000.000,,1000.000,,-4000.000,14000.000,,,,,,,,,,,
DerivativeLiabilities,,,,,198000.000,,,,130000.000,6000.000,,27000.000,,73000.000,101000.000,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,156000.000,,,,89000.000,1000.000,,,,73000.000,101000.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,,,,,42000.000,,,,41000.000,5000.000,,,,,,,,,,,,,,
DerivativeLiabilityFairValueNet1,,,,,30200.000,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,,,,,,,,,,1100000.000,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,500000.000,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,7180000.000,9051000.000,5329000.000,5385000.000,7419000.000,9701000.000,4909000.000,4950000.000,6350000.000,7810000.000,5755000.000,6809000.000,8943000.000,10985000.000,5169000.000,8728000.000,10274000.000,12600000.000,5977000.000,9395000.000,10855000.000,10412000.000,5322000.000,7885000.000
