,2011-11-30,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AccretionOfDiscount,,,139118.000,363755.000,612158.000,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,235000.000,177110.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,376850.000,83500.000
AdvertisingExpense,,,,171638.000,,71000.000
AllocatedShareBasedCompensationExpense,,,,,,347800.000
AssetImpairmentCharges,,,,,,84000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,,,348000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-287.000,3439.000,-4177.000,1680.000,-1202.000,19759.000
ConversionOfStockSharesIssued1,,,,,,360000.000
Depreciation,,855.000,357.000,,,
DepreciationDepletionAndAmortization,,855.000,357.000,,,
DividendsSharebasedCompensationStock,,,,,837190.000,271353.000
EarningsPerShareBasicAndDiluted,0.000,-0.030,-0.040,-0.930,-0.650,-0.410
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,0.015
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,0.355
ExchangeFees,,,,,416550.000,125000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-374400.000
GeneralAndAdministrativeExpense,496.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-15837.000,-949114.000,1332224.000,-3368699.000,-2939717.000,-2423661.000
IncomeTaxesPaidNet,0.000,,,,,
IncreaseDecreaseInAccountsPayable,-925.000,33318.000,38387.000,52046.000,266286.000,680859.000
IncreaseDecreaseInAccruedLiabilities,5000.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,-18827.000,177338.000,200825.000,234731.000,-54774.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,-12880.000,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,500.000,1600.000,,
IncreaseDecreaseInPrepaidExpense,,,-1533.000,-2967.000,-14800.000,
IncreaseDecreaseInRoyaltiesPayable,,,,,,100000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,25000.000,435000.000,2200000.000
InterestExpense,,,,141716.000,200714.000,133613.000
InterestIncomeSecuritiesStateAndMunicipal,,2813.000,139118.000,363755.000,612158.000,-27045.000
InterestPaid,0.000,,,1803.000,6500.000,
LegalFees,,,,30217.000,14000.000,2500.000
MarketingExpense,,,2135.000,171638.000,172039.000,71215.000
NetCashProvidedByUsedInFinancingActivities,11475.000,942394.000,294500.000,876032.000,709550.000,584712.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11475.000,942394.000,294500.000,876032.000,709550.000,584712.000
NetCashProvidedByUsedInInvestingActivities,,-8000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-8000.000,,,,
NetCashProvidedByUsedInOperatingActivities,-11762.000,-930955.000,-298677.000,-874352.000,-710752.000,-564953.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11762.000,-930955.000,-298677.000,-874352.000,-710752.000,-564953.000
NetIncomeLoss,-15837.000,-949114.000,-1332224.000,-3368699.000,-2939717.000,-2423661.000
OfficersCompensation,0.000,,,,,73000.000
OperatingExpenses,15837.000,949114.000,1332224.000,2863228.000,2126845.000,1860478.000
OperatingIncomeLoss,,-949114.000,1332224.000,-3368699.000,-2939717.000,-2423661.000
OtherNonoperatingExpense,,,,505471.000,812872.000,563183.000
OtherResearchAndDevelopmentExpense,,,,16460.000,,
PaymentsOfFinancingCosts,,,,,,-28125.000
PaymentsToAcquireIntangibleAssets,,-8000.000,,,,
ProceedsFromConvertibleDebt,,,,,,474712.000
ProceedsFromIssuanceOfCommonStock,12000.000,632884.000,,30000.000,416550.000,87000.000
ProceedsFromIssuanceOfWarrants,,,,,,30000.000
ProceedsFromRelatedPartyDebt,,315000.000,312000.000,881220.000,293000.000,2000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-525.000,,,,,
ProductWarrantyAccrualWarrantiesIssued,,,,65660.000,,
ProfessionalFees,15341.000,,,,,
ProfitLoss,-15837.000,-949114.000,-1332224.000,,-2939717.000,-2423661.000
RelatedPartyCosts,,,,,31250.000,8000.000
RepaymentOfNotesReceivableFromRelatedParties,,,-18000.000,-31068.000,,-1000.000
RepaymentsOfNotesPayable,,-5490.000,,5720.000,,8000.000
ResearchAndDevelopmentExpense,,,,,379125.000,177518.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,,,108500.000,349035.000,,
Revenues,0.000,,,,,
RoyaltyRevenue,,,,,,50000.000
SalesRevenueNet,0.000,,,,,
SellingGeneralAndAdministrativeExpense,,551259.000,1082114.000,2342555.000,1575681.000,1611745.000
ShareBasedCompensation,0.000,,,,293400.000,347800.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,250000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,1.240,
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,,,,,,-27045.000
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,,,340199.000,144000.000
StockIssuedDuringPeriodSharesIssuedForServices,,,312000.000,1581408.000,,
StockIssuedDuringPeriodSharesOther,,,,,,702000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,25781.000,12000.000
StockIssuedDuringPeriodValueIssuedForCash,,,,30000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,2589516.000,229875.000,506450.000
StockIssuedDuringPeriodValueNewIssues,,,,,416550.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,3615160.000,4507047.000,5909427.000
