,2017-03-31
AdditionalPaidInCapital,23850.000
Assets,403801.000
CashAndCashEquivalentsAtCarryingValue,15000.000
DebtInstrumentFaceAmount,122814.000
DeferredOfferingCosts,388801.000
DueToRelatedPartiesCurrent,25857.000
Liabilities,385813.000
LiabilitiesAndStockholdersEquity,403801.000
NotesPayableRelatedPartiesClassifiedCurrent,122814.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,1000000.000
RetainedEarningsAccumulatedDeficit,-7012.000
SaleOfStockPricePerShare,0.002
StockholdersEquity,17988.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,17988.000
