,2011-01-30,2012-01-29,2013-02-03,2014-02-02,2015-02-01,2016-01-31,2017-01-29
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,-11656000.000,18637000.000,18096000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,26630000.000,24336000.000,31042000.000,38788000.000,44632000.000,41357000.000,51054000.000
AdvertisingExpense,,301316000.000,318338000.000,325708000.000,330070000.000,333276000.000,347474000.000
AmortizationOfLeaseIncentives,,,,,,24721000.000,25212000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1743000.000,1313000.000,0.000,21000.000,12000.000,261000.000
AssetImpairmentCharges,5453000.000,840000.000,6071000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,2715000.000,625000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,114460000.000,-125646000.000,-78202000.000,-94434000.000,-107194000.000,-29280000.000,20066000.000
CommonStockDividendsPerShareCashPaid,,,,,,,0.370
CommonStockDividendsPerShareDeclared,,,0.880,1.240,1.320,1.400,1.480
ComprehensiveIncomeNetOfTax,,,257773000.000,271793000.000,299782000.000,302000000.000,306100000.000
CurrentFederalTaxExpenseBenefit,,104370000.000,136742000.000,173686000.000,157227000.000,156812000.000,125760000.000
CurrentForeignTaxExpenseBenefit,,4044000.000,3441000.000,2690000.000,4411000.000,5594000.000,7453000.000
CurrentIncomeTaxExpenseBenefit,,130689000.000,162255000.000,202124000.000,193597000.000,185375000.000,159410000.000
CurrentStateAndLocalTaxExpenseBenefit,,22275000.000,22072000.000,25748000.000,31959000.000,22969000.000,26197000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,0.020,0.020
DeferredFederalIncomeTaxExpenseBenefit,,15650000.000,-7827000.000,-26324000.000,2719000.000,-6093000.000,8307000.000
DeferredForeignIncomeTaxExpenseBenefit,,-13000.000,0.000,-743000.000,-420000.000,-2601000.000,-386000.000
DeferredIncomeTaxExpenseBenefit,23566000.000,14210000.000,-9029000.000,-28344000.000,-248000.000,-7436000.000,7114000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1427000.000,-1202000.000,-1277000.000,-2547000.000,1258000.000,-807000.000
DefinedBenefitPlanContributionsByEmployer,,4862000.000,5517000.000,5538000.000,6038000.000,6915000.000,7725000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.500,0.060,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500,0.500,0.500,0.500
DepreciationDepletionAndAmortization,144630000.000,130553000.000,134453000.000,149795000.000,162273000.000,167760000.000,173195000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,129000.000,573000.000,1605000.000,-147000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,-109000.000,-155000.000,-66000.000,-4000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,870000.000,1153000.000,1454000.000,-1243000.000
DividendsCommonStockCash,62574000.000,76308000.000,88452000.000,121688000.000,125378000.000,130290000.000,133588000.000
EarningsPerShareBasic,1.870,2.270,2.590,2.890,3.300,3.420,3.450
EarningsPerShareDiluted,1.830,2.220,2.540,2.820,3.240,3.370,3.410
EffectOfExchangeRateOnCashAndCashEquivalents,781000.000,-237000.000,931000.000,-2203000.000,-1271000.000,-1757000.000,-1862000.000
EffectiveIncomeTaxRateContinuingOperations,,0.379,0.374,0.384,0.385,0.365,0.353
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.006,-0.009,-0.003,-0.005,-0.017,-0.032
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.035,0.033,0.037,0.040,0.032,0.035
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,3.000,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,15078000.000,21477000.000,17940000.000,52798000.000,30352000.000,24129000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,140100000.000,166600000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,11239000.000,8021000.000,12683000.000,8743000.000,26560000.000,14494000.000,4894000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,12683000.000,8743000.000,26560000.000,14494000.000,4894000.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,0.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,1139000.000,-2040000.000,-2317000.000,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,-2764000.000,-2410000.000,-4339000.000,-3806000.000
GoodwillImpairmentLoss,,,,,0.000,0.000,0.000
GrossProfit,1373859000.000,1459856000.000,1592476000.000,1704216000.000,1800504000.000,1844214000.000,1883310000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,367620000.000,401542000.000,448764000.000,482739000.000,462701000.000,425517000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,471911000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,14210000.000,8414000.000,3918000.000,19464000.000,25306000.000,46394000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,323060000.000,381830000.000,409956000.000,452682000.000,502203000.000,488007000.000,
IncomeTaxExpenseBenefit,122833000.000,144899000.000,153226000.000,173780000.000,193349000.000,177939000.000,166524000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,7700000.000
IncomeTaxesPaidNet,98617000.000,150657000.000,131440000.000,186968000.000,172305000.000,134478000.000,203426000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-3477000.000,4763000.000,16408000.000,-786000.000,9366000.000,12849000.000,9794000.000
IncreaseDecreaseInAccountsPayable,35946000.000,-21154000.000,22461000.000,135095000.000,4455000.000,60507000.000,3169000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-6308000.000,-19562000.000,19352000.000,7478000.000,-17034000.000,34548000.000,-43803000.000
IncreaseDecreaseInAccruedLiabilities,19314000.000,-16030000.000,9147000.000,43635000.000,8867000.000,-135000.000,25876000.000
IncreaseDecreaseInDeferredRevenue,-3112000.000,-2242000.000,16962000.000,21578000.000,34400000.000,35877000.000,-3037000.000
IncreaseDecreaseInInventories,46464000.000,34853000.000,85981000.000,174664000.000,76964000.000,92647000.000,-4493000.000
IncreaseDecreaseInOtherOperatingAssets,1729000.000,2065000.000,12204000.000,13649000.000,61000.000,9245000.000,6367000.000
IncreaseDecreaseInPrepaidAdvertising,,,,-3675000.000,386000.000,-5022000.000,-5294000.000
IncreaseDecreaseInRestrictedCash,12512000.000,2220000.000,1323000.000,-1766000.000,-14289000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2230000.000,1785000.000,2096000.000,1566000.000,1315000.000,868000.000
InterestCostsCapitalized,,1016000.000,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,-688000.000
InterestPaid,2381000.000,1952000.000,1651000.000,1270000.000,1269000.000,1989000.000,2202000.000
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,,0.000,0.000,0.000,90000000.000,200000000.000,125000000.000
NetCashProvidedByUsedInFinancingActivities,-178315000.000,-259039000.000,-236445000.000,-355376000.000,-379020000.000,-369383000.000,-305806000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-178315000.000,-259039000.000,-236445000.000,-355376000.000,-379020000.000,-369383000.000,-305806000.000
NetCashProvidedByUsedInInvestingActivities,-63995000.000,-157704000.000,-206815000.000,-190624000.000,-188600000.000,-202166000.000,-196975000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-63995000.000,-157704000.000,-206815000.000,-190624000.000,-188600000.000,-202166000.000,-196975000.000
NetCashProvidedByUsedInOperatingActivities,355989000.000,291334000.000,364127000.000,453769000.000,461697000.000,544026000.000,524709000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,355989000.000,291334000.000,364127000.000,453769000.000,461697000.000,544026000.000,524709000.000
NetIncomeLoss,200227000.000,236931000.000,256730000.000,278902000.000,308854000.000,310068000.000,305387000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,236931000.000,256730000.000,278902000.000,308854000.000,310068000.000,305387000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,236931000.000,256730000.000,278902000.000,308854000.000,310068000.000,305387000.000
OperatingIncomeLoss,,381732000.000,409163000.000,452098000.000,502265000.000,488634000.000,472599000.000
OperatingLeasesRentExpenseContingentRentals,,34390000.000,35634000.000,34608000.000,32699000.000,33985000.000,26980000.000
OperatingLeasesRentExpenseNet,,192807000.000,197465000.000,210414000.000,222940000.000,233262000.000,252190000.000
OperatingLeasesRentExpenseSubleaseRentals1,,382000.000,535000.000,536000.000,560000.000,608000.000,558000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2603000.000,-400000.000,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,741000.000,233000.000,1074000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,1043000.000,-7850000.000,-9305000.000,-7958000.000,1523000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,713000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,129000.000,573000.000,1184000.000,-106000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,870000.000,806000.000,1074000.000,-916000.000
OtherNoncashIncomeExpense,,17000.000,0.000,0.000,-595000.000,-149000.000,423000.000
PaymentsForOtherOperatingActivities,0.000,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,400000.000,600000.000,385000.000,-1563000.000,-267000.000,-86000.000,-439000.000
PaymentsForRepurchaseOfCommonStock,125000000.000,194429000.000,155080000.000,239274000.000,224377000.000,224995000.000,151272000.000
PaymentsOfDividends,59160000.000,68877000.000,87847000.000,111581000.000,125758000.000,127636000.000,133539000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,18637000.000,18096000.000,56977000.000,31790000.000,27062000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,25363000.000,0.000,0.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,61906000.000,130353000.000,205404000.000,193953000.000,204800000.000,202935000.000,197414000.000
ProceedsFromInsuranceSettlementInvestingActivities,,751000.000,115000.000,,1644000.000,683000.000,
