,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdditionsToNoncurrentAssets,205300000.000,297200000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,16900000.000,18000000.000,18600000.000,23900000.000,18400000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,9500000.000,9900000.000,10900000.000,7100000.000,1500000.000
AllocatedShareBasedCompensationExpense,9400000.000,10800000.000,12100000.000,13700000.000,6600000.000
AllocatedShareBasedCompensationExpenseNetOfTax,5900000.000,6800000.000,7600000.000,8500000.000,4100000.000
AmortizationOfIntangibleAssets,,19000000.000,18700000.000,21500000.000,36200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,436850.000,879413.000,382525.000,523252.000,1986907.000
AssetImpairmentCharges,3300000.000,6600000.000,700000.000,98900000.000,3300000.000
BusinessExitCosts,13800000.000,4500000.000,,,
BusinessExitCosts1,,,-600000.000,3800000.000,3700000.000
CapitalizedComputerSoftwareAmortization,21700000.000,23500000.000,,,
CashAcquiredFromAcquisition,,,400000.000,,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-412300000.000,121600000.000,-201800000.000,-105800000.000,-149200000.000
CashDivestedFromDeconsolidation,,900000.000,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,100000000.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,-77000000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,25500000.000,0.000
CommonStockDividendsPerShareCashPaid,0.780,0.920,0.920,1.000,1.030
CommonStockDividendsPerShareDeclared,0.780,0.920,0.920,1.000,1.030
ComprehensiveIncomeNetOfTax,,371800000.000,649800000.000,86000000.000,124700000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,200000.000,-7200000.000,2000000.000,800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,192000000.000,372000000.000,642600000.000,88000000.000,125500000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,-500000.000,,8900000.000,,
CostOfGoodsSold,3800500000.000,3620700000.000,3249200000.000,2178200000.000,2078400000.000
CurrentFederalTaxExpenseBenefit,78500000.000,103500000.000,99900000.000,61100000.000,26800000.000
CurrentForeignTaxExpenseBenefit,55100000.000,36300000.000,39300000.000,44100000.000,16300000.000
CurrentIncomeTaxExpenseBenefit,140400000.000,147000000.000,153600000.000,108000000.000,48500000.000
CurrentStateAndLocalTaxExpenseBenefit,6800000.000,7200000.000,14400000.000,2800000.000,5400000.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.011
DeferredFederalIncomeTaxExpenseBenefit,93000000.000,105200000.000,-3400000.000,-46900000.000,-146100000.000
DeferredForeignIncomeTaxExpenseBenefit,-4900000.000,-200000.000,1000000.000,-2000000.000,-10900000.000
DeferredIncomeTaxExpenseBenefit,99800000.000,123100000.000,500000.000,-53300000.000,-170100000.000
DeferredOtherTaxExpenseBenefit,,,,,11600000.000
