,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,12234.000,11147.000,5013.000,5013.000,,,
AccruedLiabilitiesCurrent,61643.000,413401.000,503172.000,580066.000,715048.000,801886.000,886934.000
AccumulatedCapitalizedInterestCosts,,24714.000,51985.000,79335.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-3017.000,-5291.000,-5449.000,-5260.000,-27367.000,-31849.000,-36657.000
AdditionalPaidInCapital,20258823.000,9151960.000,9151960.000,9181922.000,9136631.000,8948640.000,8945265.000
Assets,11641484.000,160823.000,160694.000,160233.000,169001.000,143353.000,312543.000
AssetsCurrent,5725.000,4595.000,150.000,13750.000,25221.000,301.000,172654.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,0.700,,,,,,
Cash,5725.000,4595.000,150.000,13750.000,221.000,301.000,54282.000
CashAndCashEquivalentsAtCarryingValue,5725.000,4595.000,150.000,13750.000,25000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,975000000.000
CommonStockSharesIssued,53837485.000,77399187.000,77399187.000,101392416.000,267513362.000,476392976.000,485767976.000
CommonStockSharesOutstanding,53837485.000,77399187.000,0.001,101392416.000,267513362.000,476392976.000,485767976.000
CommonStockValue,230414.000,77399.000,77399.000,101392.000,267513.000,476393.000,485768.000
ConvertibleNotesPayable,182166.000,287166.000,334781.000,280826.000,234591.000,217266.000,203966.000
ConvertibleNotesPayableCurrent,182166.000,287166.000,334781.000,280826.000,234591.000,217266.000,203966.000
DebtInstrumentCarryingAmount,15465.000,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,0.001,0.001,0.001
DebtInstrumentFaceAmount,182166.000,287166.000,334781.000,280826.000,234591.000,217266.000,203966.000
DebtInstrumentUnamortizedDiscount,80434.000,,,,,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,80434.000,,
Deposits,155300.000,155300.000,155300.000,155300.000,,,
DepositsAssets,10494.000,9562.000,9562.000,9562.000,,,
DerivativeLiabilitiesCurrent,514139.000,646202.000,775370.000,904713.000,986700.000,954740.000,940886.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,-5013.000,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,-5.000,,
DueToRelatedPartiesCurrent,629269.000,798020.000,873581.000,937335.000,1162741.000,1170080.000,1270004.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,1397332.000,1387346.000,1473970.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,514139.000,646202.000,775370.000,903637.000,890568.000,954740.000,940886.000
Goodwill,,14000.000,14000.000,14000.000,,,
InventoryFinishedGoods,,,,,,,6209.000
InventoryNet,,,,,,,28160.000
InventoryRawMaterials,,,,,,,15465.000
InventoryWorkInProcess,,,,,,,6486.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,8000000.000,,,,,,
InvestmentsInAndAdvancesToAffiliatesAtFairValue,3554015.000,,,,,,
Liabilities,1607087.000,2314060.000,2650364.000,2860691.000,3050443.000,3093289.000,3248191.000
LiabilitiesAndStockholdersEquity,11641484.000,160823.000,160694.000,160233.000,169002.000,143353.000,312543.000
LiabilitiesCurrent,1661728.000,2381987.000,2724102.000,2939063.000,3099080.000,3143972.000,3301790.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,-439.000,,
MinorityInterest,-54641.000,-67927.000,-73738.000,-78371.000,-48637.000,-50683.000,-53598.000
NotesPayableCurrent,106978.000,34374.000,40508.000,40508.000,,,
OperatingLossCarryforwards,,,,,12288586.000,,
OtherAssets,20119.000,27988.000,29087.000,20285.000,25112.000,29031.000,
OtherAssetsNoncurrent,,,,,,,30512.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,
PreferredStockSharesIssued,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,8000000.000,
PreferredStockSharesOutstanding,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,8000000.000,
PreferredStockValue,3000.000,3000.000,3000.000,3000.000,3000.000,8000.000,
PropertyPlantAndEquipmentGross,54148.000,109969.000,113344.000,107895.000,127658.000,127658.000,127658.000
PropertyPlantAndEquipmentNet,51131.000,104678.000,107895.000,102635.000,100291.000,95644.000,91000.000
RetainedEarningsAccumulatedDeficit,-10457840.000,-11385596.000,-11722029.000,-11986773.000,-12288586.000,-12382969.000,-12374681.000
StockholdersEquity,9979756.000,-2221164.000,-2563408.000,-2778829.000,-2930079.000,-3000619.000,-2989246.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10034397.000,-2153237.000,-2489670.000,-2700458.000,-2881441.000,-2949936.000,-2935648.000
