,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6113.000,5191.000,670.000,1000.000,1443.000,558.000
AccountsPayableRelatedPartiesCurrent,92500.000,96500.000,108500.000,114500.000,120500.000,126500.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,92500.000,92600.000,108500.000,114500.000,120500.000,120500.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5171.000,,,,6715.000,
AdditionalPaidInCapital,-110125.000,-110125.000,-110125.000,-110125.000,-110125.000,-110125.000
Assets,10847.000,16659.000,6233.000,15866.000,4399.000,12163.000
AssetsCurrent,6575.000,12774.000,2733.000,12752.000,1671.000,9821.000
Cash,6575.000,2774.000,2733.000,12752.000,1671.000,9821.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,141525000.000,141525000.000,141525000.000,141525000.000,141525000.000,141525000.000
CommonStockSharesOutstanding,141525000.000,141525000.000,141525000.000,141525000.000,141525000.000,141525000.000
CommonStockValue,141525.000,141525.000,141525.000,141525.000,141525.000,141525.000
DeferredTaxAssetsTaxCreditCarryforwards,47000.000,,,,32000.000,
DeferredTaxAssetsValuationAllowance,47000.000,,,,32000.000,
DueToRelatedPartiesCurrent,6300.000,6300.000,9300.000,12300.000,17100.000,25100.000
Liabilities,261913.000,289991.000,315470.000,339800.000,351043.000,376158.000
LiabilitiesAndStockholdersEquity,10847.000,16659.000,6233.000,15866.000,4399.000,12163.000
LiabilitiesCurrent,261913.000,289991.000,315470.000,339800.000,351043.000,376158.000
NotesPayableCurrent,157000.000,182000.000,197000.000,212000.000,212000.000,224000.000
OperatingLossCarryforwards,282000.000,,,,378000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,10000.000,,,,
PropertyPlantAndEquipmentGross,9443.000,,,,9443.000,
PropertyPlantAndEquipmentNet,4272.000,3885.000,3500.000,3114.000,2728.000,2342.000
RetainedEarningsAccumulatedDeficit,-282466.000,-304732.000,-340637.000,-355334.000,-378044.000,-395395.000
StockholdersEquity,-251066.000,-273332.000,-309237.000,-323934.000,-346644.000,-363995.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-251066.000,-273332.000,-309237.000,-323934.000,-346644.000,-363995.000
