,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29
AccountsPayableTradeCurrent,8049000.000,7114000.000,8449000.000,10968000.000,9543000.000,8483000.000,11558000.000
AccountsReceivableNetCurrent,17820000.000,17064000.000,17905000.000,19823000.000,23513000.000,22580000.000,23240000.000
AccruedLiabilitiesCurrent,2226000.000,2306000.000,1754000.000,2260000.000,2642000.000,2674000.000,1903000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,29939000.000,30676000.000,31410000.000,32165000.000,32547000.000,33991000.000,34945000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-4126000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2482000.000,-2500000.000,-3099000.000,-2746000.000,-2998000.000,-3030000.000,-3418000.000
AdditionalPaidInCapital,11897000.000,12211000.000,12522000.000,12768000.000,14560000.000,14705000.000,14819000.000
AllowanceForDoubtfulAccountsReceivableCurrent,219000.000,239000.000,284000.000,311000.000,373000.000,317000.000,397000.000
Assets,66707000.000,65082000.000,66053000.000,74027000.000,97398000.000,98680000.000,102122000.000
AssetsCurrent,42697000.000,41640000.000,41885000.000,46891000.000,54467000.000,55077000.000,55866000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,2695000.000,2695000.000,2736000.000
BuildingsAndImprovementsGross,,,10355000.000,,,,19729000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,359000.000
BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration,,,,,1650000.000,1650000.000,1630000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,11095000.000,10912000.000,509000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,217000.000,217000.000,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,1100000.000,1100000.000,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,146000.000,146000.000,
