,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-5000.000
AllocatedShareBasedCompensationExpense,1061000.000
AmortizationOfDebtDiscountPremium,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3187014.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6463000.000
ConversionOfStockAmountIssued1,0.000
CostOfGoodsAndServicesSold,4000.000
DebtConversionConvertedInstrumentAmount1,0.000
DepreciationAndAmortization,59000.000
EarningsPerShareBasicAndDiluted,-0.340
FairValueAdjustmentOfWarrants,-9000.000
GainsLossesOnExtinguishmentOfDebt,0.000
GeneralAndAdministrativeExpense,2639000.000
GrossProfit,3000.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,9000.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayable,-166000.000
IncreaseDecreaseInAccountsReceivable,-4000.000
IncreaseDecreaseInAccruedLiabilities,291000.000
IncreaseDecreaseInDeferredRevenue,0.000
IncreaseDecreaseInDepositOtherAssets,196000.000
IncreaseDecreaseInInventories,54000.000
IncreaseDecreaseInOtherAccruedLiabilities,-1000000.000
IncreaseDecreaseInOtherDeferredLiability,5000.000
IncreaseDecreaseInPrepaidExpense,-90000.000
InterestExpenseDebt,13000.000
InterestExpenseRelatedParty,1000.000
InterestPaid,14000.000
InvestmentIncomeNet,10000.000
LeaseAndRentalExpense,78000.000
LicensesRevenue,0.000
LitigationSettlementExpense,0.000
NetCashProvidedByUsedInFinancingActivities,-2000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2000.000
NetCashProvidedByUsedInInvestingActivities,-3087000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3087000.000
NetCashProvidedByUsedInOperatingActivities,-3374000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3374000.000
NetIncomeLoss,-3455000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3455000.000
NonoperatingIncomeExpense,4000.000
OperatingExpenses,3462000.000
OperatingIncomeLoss,-3459000.000
OtherNonoperatingIncomeExpense,8000.000
PaymentOfFinancingAndStockIssuanceCosts,0.000
PaymentsToAcquireHeldToMaturitySecurities,2957000.000
PaymentsToAcquirePropertyPlantAndEquipment,130000.000
PreferredStockDividendsAndOtherAdjustments,0.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromIssuanceOfConvertiblePreferredStock,0.000
ProceedsFromNotesPayable,21000.000
RepaymentsOfLongTermCapitalLeaseObligations,7000.000
RepaymentsOfNotesPayable,6000.000
RepaymentsOfRelatedPartyDebt,10000.000
ResearchAndDevelopmentExpense,823000.000
Revenues,7000.000
SalesRevenueGoodsNet,7000.000
SalesRevenueNet,7000.000
ShareBasedCompensation,1061000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,40000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,8.350
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,40000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,8.350
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,25000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,8.040
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10160917.000
